Vessel Name: 05062020_InCu_KaKr/AC_KK1-74_P0_12
Metric: GFP Integrated Intensity Per Image (GCU x µm²/Image)
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	MSR1	MT1H	MT1HL1	MT1M	MT2A	MX1	MX2	MYCL	MYD88	NCOA7	NEXN	NKX3-1	NMI	NT5C3A	NUPR1	OAS1	OAS2	OAS3	OASL	OGFR	P2RY14	PALM2-AKAP2	PAQR8	PARP10	PARP11	PARP12	PARP14	PARP9	PCDH17	PDCD1LG2	PDZD2	PGAP1	PHF11	PID1	PIWIL4	PLEKHA4	PLSCR1	PLXDC2	PMAIP1	PNPT1	POLD1	POLI	PPM1K	PSMB8	PSMB9	PTAFR	RAI14	RARRES3	RASA2	RASGEF1B	RASGRP3	RGL1	RGS1	RHBDD2	RIN2	RNF213	RSAD2	RTCB	RTP4	RUFY4	S100A4	SAMD9	SAMD9L	SAMHD1	SDS	SECTM1	SERPINA1	SERPINB13	SERPINB3	SERPINB4	SERPING1	SIGLEC1	SLAMF7	SLC11A1	SLC15A3	SLC16A10	SLC1A5	SLC25A28	SLFN12L	SLFN5	SOCS1	SP100	SP110	SREK1IP1	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
06.06.2020 16:20:00	30	7744496	7868717	6801411	7789201	8048279	7706608	8980267	7340850	7149380	6758907	7357931	7205030	7536928	5519446	5656750	7661186	7169891	6504518	8393989	7313426	6849980	6487584	6339981	6692580	9674286	8057298	6989754	7764095	7833301	9390537	1,169233E+07	5893624	6381281	8171246	6695949	7736448	8347268	7775242	8524427	8195943	6967684	1810642	13156,63	7322853	1759,159	813,7155	976,629	237,7242	8955617	8315486	6464781	9634476	7540749	8780298	8968038	8847480	7264583	6732428	8156711	6169478	9452737	7349750	7414391	7746178	7346553	7704675	36617,54	565,937	989,069	2786,912	1044,112	3066,557	7529198	7192456	7051591	6982694	6841226	8384118	7838538	8374906	8305586	8560860	7886363	7453442	6899357	6568413	7000079	7488788	6821859	7799718	8815449	7427235	8695191	9238821	7509725
06.06.2020 19:20:00	33	8300985	8429064	7321469	8355978	8666789	8344884	9649573	7955587	7646205	7269720	7941808	7728401	8078436	5996106	6105775	8188234	7688935	7062501	9080263	7925766	7404872	7038149	6894522	7276391	1,032646E+07	8763875	7610169	8458899	8540216	1,022015E+07	1,262418E+07	6564901	6988941	8817640	7394020	8361741	8997408	8439179	9254700	8879493	7584390	1965710	13617,42	7971908	1484,115	1053,144	1009,007	250,1642	9602121	9073907	7058309	1,057288E+07	8209841	9524155	9676954	9603296	7841277	7106195	8778900	6623571	1,016026E+07	8048463	8050037	8344188	8063587	8337708	35673,29	713,6839	567,9819	2887,455	1234,462	2233,074	8095700	7830609	7623823	7510724	7402768	8992097	8467260	9039812	8965527	9202968	8538836	8040534	7477010	7097212	7528845	7932142	7325137	8312211	9499395	8042870	9346135	9925979	8163003
06.06.2020 22:20:00	36	8860589	8997289	7887488	8929049	9351867	8971690	1,03389E+07	8580589	8129268	7796837	8545754	8241032	8635795	6516575	6568938	8753231	8265986	7633380	9745885	8594994	8009443	7585267	7465414	7792491	1,106117E+07	9482939	8306775	9216958	9304821	1,11101E+07	1,360505E+07	7183972	7633085	9524325	8026109	9005664	9698492	9175595	9977310	9640874	8274208	2139722	13731,43	8652264	1128,295	1047,009	1008,326	0	1,03308E+07	9869054	7705407	1,1473E+07	8939431	1,030348E+07	1,044285E+07	1,042039E+07	8444473	7484475	9453557	7104922	1,081994E+07	8638333	8731452	9043023	8689629	8981909	36637,3	796,5039	574,1167	2567,421	1047,861	1918,835	8660686	8472742	8193288	8071306	8027593	9649883	9090961	9724101	9654485	9920095	9268443	8695903	7984171	7601002	8087480	8377655	7850885	8846198	1,019525E+07	8655915	1,008107E+07	1,06297E+07	8803246
07.06.2020 01:20:00	39	9400448	9564561	8470278	9596575	1,003221E+07	9668407	1,106547E+07	9236850	8673072	8349818	9140483	8756561	9259477	7033728	7059365	9354593	8885732	8243110	1,04193E+07	9291702	8632787	8196885	8025632	8285995	1,192E+07	1,02847E+07	9069543	1,001638E+07	1,009617E+07	1,192486E+07	1,460781E+07	7840220	8337651	1,02753E+07	8685320	9674357	1,04345E+07	9934875	1,077223E+07	1,039993E+07	9006066	2320793	13172,14	9461891	732,77	920,5636	1115,685	0	1,111044E+07	1,062151E+07	8431466	1,239782E+07	9733249	1,112771E+07	1,119832E+07	1,125972E+07	9070195	7889797	1,013423E+07	7617238	1,163655E+07	9308639	9442778	9669582	9411221	9690033	39397,12	807,5807	575,3096	2883,705	1227,304	1180,953	9243167	9122175	8840637	8690790	8672190	1,036591E+07	9717419	1,042321E+07	1,040612E+07	1,070483E+07	1,002971E+07	9382618	8600996	8151597	8653474	8838879	8370773	9414654	1,090008E+07	9318341	1,07896E+07	1,136536E+07	9501652
07.06.2020 04:20:00	42	9970963	1,012633E+07	9026133	1,019397E+07	1,073565E+07	1,030529E+07	1,182486E+07	9930730	9170848	8915227	9747317	9288214	9847833	7582212	7587165	9959889	9506775	8848868	1,11807E+07	1,002304E+07	9281347	8799776	8618786	8819664	1,262005E+07	1,107328E+07	9856534	1,080689E+07	1,08896E+07	1,276089E+07	1,558371E+07	8516796	9027790	1,104305E+07	9393412	1,033092E+07	1,111712E+07	1,071894E+07	1,159597E+07	1,12103E+07	9751951	2529348	13218,83	1,022232E+07	159,3349	918,5187	875,5749	0	1,173897E+07	1,144125E+07	9199074	1,329345E+07	1,05083E+07	1,196514E+07	1,205329E+07	1,214975E+07	9720452	8297780	1,078995E+07	8099065	1,228918E+07	1,000388E+07	1,01619E+07	1,034949E+07	1,010147E+07	1,039868E+07	42577,51	822,4065	542,5906	2298,001	1269,567	979,526	9875970	9859168	9495883	9278068	9380585	1,09977E+07	1,043734E+07	1,111575E+07	1,109993E+07	1,147981E+07	1,078207E+07	1,001536E+07	9204723	8738212	9250563	9292683	8901777	9948634	1,160495E+07	9934756	1,147264E+07	1,204987E+07	1,019916E+07
07.06.2020 07:20:00	45	1,058024E+07	1,079112E+07	9695883	1,092996E+07	1,15431E+07	1,098725E+07	1,265082E+07	1,063473E+07	9738524	9530037	1,045653E+07	9821632	1,052851E+07	8219134	8125741	1,061636E+07	1,014787E+07	9519990	1,193506E+07	1,08053E+07	9997554	9512065	9280261	9398261	1,351014E+07	1,196852E+07	1,066934E+07	1,17275E+07	1,181976E+07	1,363643E+07	1,66776E+07	9260609	9852243	1,191741E+07	1,019079E+07	1,10163E+07	1,189883E+07	1,158203E+07	1,248133E+07	1,208733E+07	1,058018E+07	2777744	13661,9	1,111499E+07	130,1945	905,397	961,9736	0	1,252647E+07	1,229137E+07	1,001206E+07	1,427815E+07	1,136916E+07	1,283125E+07	1,285733E+07	1,304453E+07	1,03557E+07	8734629	1,156668E+07	8603068	1,318574E+07	1,070954E+07	1,093466E+07	1,109642E+07	1,087213E+07	1,116152E+07	46011,82	837,7435	687,2701	1720,476	1315,578	499,1356	1,059002E+07	1,066085E+07	1,021307E+07	9930051	1,007684E+07	1,168366E+07	1,112448E+07	1,195256E+07	1,195654E+07	1,2359E+07	1,158088E+07	1,074793E+07	9874245	9400273	9845762	9774385	9477309	1,055184E+07	1,233715E+07	1,065971E+07	1,223681E+07	1,287684E+07	1,094288E+07
07.06.2020 10:20:00	48	1,121141E+07	1,1445E+07	1,037727E+07	1,163157E+07	1,233754E+07	1,179911E+07	1,338248E+07	1,143664E+07	1,036519E+07	1,011877E+07	1,115022E+07	1,039866E+07	1,118907E+07	8839872	8717322	1,131045E+07	1,084764E+07	1,022534E+07	1,273083E+07	1,163033E+07	1,072031E+07	1,019286E+07	9980382	9974860	1,434806E+07	1,282961E+07	1,152239E+07	1,268659E+07	1,270737E+07	1,459832E+07	1,775366E+07	1,002529E+07	1,071243E+07	1,278196E+07	1,101509E+07	1,173772E+07	1,265099E+07	1,253799E+07	1,34307E+07	1,307901E+07	1,149245E+07	3028762	13121,87	1,20163E+07	132,7507	852,5693	1057,063	126,7862	1,33132E+07	1,314672E+07	1,088483E+07	1,530295E+07	1,226651E+07	1,375459E+07	1,37173E+07	1,403438E+07	1,112663E+07	9189819	1,236251E+07	9153562	1,389089E+07	1,146645E+07	1,178443E+07	1,189643E+07	1,159367E+07	1,192224E+07	49759,51	1028,945	690,8487	1300,922	1322,053	711,1277	1,124557E+07	1,1456E+07	1,101867E+07	1,063448E+07	1,088819E+07	1,245645E+07	1,186223E+07	1,271788E+07	1,281389E+07	1,323368E+07	1,250661E+07	1,145558E+07	1,05481E+07	1,002711E+07	1,052744E+07	1,026621E+07	1,0078E+07	1,117987E+07	1,30626E+07	1,139353E+07	1,301545E+07	1,372713E+07	1,171479E+07
07.06.2020 13:20:00	51	1,181007E+07	1,210925E+07	1,106912E+07	1,23691E+07	1,307198E+07	1,255737E+07	1,428765E+07	1,218618E+07	1,097252E+07	1,068884E+07	1,174028E+07	1,097415E+07	1,184918E+07	9509228	9371554	1,190354E+07	1,159654E+07	1,089844E+07	1,346492E+07	1,250374E+07	1,146886E+07	1,089189E+07	1,063387E+07	1,04361E+07	1,517348E+07	1,383982E+07	1,237542E+07	1,370435E+07	1,365089E+07	1,544642E+07	1,877766E+07	1,073644E+07	1,161246E+07	1,367544E+07	1,163981E+07	1,246667E+07	1,353537E+07	1,340372E+07	1,426237E+07	1,396545E+07	1,237878E+07	3332145	13371,86	1,297249E+07	173,6494	913,7471	1033,206	0	1,413143E+07	1,411349E+07	1,185454E+07	1,626771E+07	1,315361E+07	1,443933E+07	1,450532E+07	1,497397E+07	1,191538E+07	9609470	1,314209E+07	9672103	1,483274E+07	1,211633E+07	1,259789E+07	1,267364E+07	1,233613E+07	1,252407E+07	53629,05	1130,34	720,33	1064,391	1317,623	719,3074	1,184458E+07	1,230901E+07	1,17156E+07	1,129431E+07	1,166148E+07	1,319245E+07	1,256858E+07	1,333171E+07	1,370575E+07	1,413764E+07	1,337781E+07	1,220982E+07	1,111627E+07	1,065699E+07	1,115799E+07	1,075364E+07	1,062633E+07	1,177768E+07	1,385599E+07	1,20942E+07	1,380903E+07	1,429358E+07	1,250967E+07
07.06.2020 16:20:00	54	1,244606E+07	1,284674E+07	1,182652E+07	1,310168E+07	1,389061E+07	1,3334E+07	1,525334E+07	1,303328E+07	1,16177E+07	1,142237E+07	1,254631E+07	1,153436E+07	1,25729E+07	1,030219E+07	1,00247E+07	1,279722E+07	1,237104E+07	1,176193E+07	1,444535E+07	1,348178E+07	1,229627E+07	1,168884E+07	1,143699E+07	1,109368E+07	1,600419E+07	1,479043E+07	1,33898E+07	1,470937E+07	1,471733E+07	1,656448E+07	2,006979E+07	1,180797E+07	1,265792E+07	1,463359E+07	1,267925E+07	1,312316E+07	1,435849E+07	1,445341E+07	1,536757E+07	1,50585E+07	1,340936E+07	3661127	13742,67	1,40425E+07	133,6027	1041,385	1071,207	0	1,488111E+07	1,516907E+07	1,28434E+07	1,74882E+07	1,415633E+07	1,573389E+07	1,554579E+07	1,613796E+07	1,273578E+07	1,012521E+07	1,40056E+07	1,029942E+07	1,565827E+07	1,320346E+07	1,349484E+07	1,352748E+07	1,336692E+07	1,358711E+07	57440,98	1291,379	977,9923	663,9236	1315,407	670,5697	1,261254E+07	1,327403E+07	1,26359E+07	1,212799E+07	1,254851E+07	1,401693E+07	1,336367E+07	1,438958E+07	1,462142E+07	1,512801E+07	1,437094E+07	1,310159E+07	1,18522E+07	1,149062E+07	1,188062E+07	1,132598E+07	1,127946E+07	1,243902E+07	1,464932E+07	1,288858E+07	1,46084E+07	1,539077E+07	1,334545E+07
07.06.2020 19:20:00	57	1,305166E+07	1,35248E+07	1,251496E+07	1,397023E+07	1,474228E+07	1,418281E+07	1,613549E+07	1,385091E+07	1,225925E+07	1,206534E+07	1,323523E+07	1,212826E+07	1,317904E+07	1,098247E+07	1,070621E+07	1,341386E+07	1,311911E+07	1,247328E+07	1,52202E+07	1,436564E+07	1,311445E+07	1,248742E+07	1,218539E+07	1,167477E+07	1,685808E+07	1,574914E+07	1,43264E+07	1,583418E+07	1,578712E+07	1,755003E+07	2,109921E+07	1,251735E+07	1,356148E+07	1,561281E+07	1,348545E+07	1,390154E+07	1,513626E+07	1,552389E+07	1,637658E+07	1,598289E+07	1,444798E+07	4018242	14243,51	1,499083E+07	158,4828	1008,837	1012,586	0	1,561948E+07	1,606443E+07	1,388803E+07	1,84825E+07	1,515173E+07	1,648891E+07	1,64745E+07	1,719634E+07	1,355632E+07	1,062199E+07	1,48297E+07	1,081814E+07	1,622216E+07	1,37326E+07	1,437818E+07	1,442563E+07	1,415988E+07	1,425137E+07	62299,76	1459,746	1205,492	666,4799	1332,278	635,6354	1,338013E+07	1,413024E+07	1,34801E+07	1,29036E+07	1,348274E+07	1,478154E+07	1,419412E+07	1,502581E+07	1,557136E+07	1,608263E+07	1,532172E+07	1,388872E+07	1,247045E+07	1,205196E+07	1,255399E+07	1,186834E+07	1,183362E+07	1,30495E+07	1,542118E+07	1,362233E+07	1,539999E+07	1,595271E+07	1,418214E+07
