Vessel Name: 09062020_InCu_KaKr_KK1-76_P0_13
Metric: GFP Integrated Intensity Per Image (GCU x µm²/Image)
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	MSR1	MT1H	MT1HL1	MT1M	MT2A	MX1	MX2	MYCL	MYD88	NCOA7	NEXN	NKX3-1	NMI	NT5C3A	NUPR1	OAS1	OAS2	OAS3	OASL	OGFR	P2RY14	PALM2-AKAP2	PAQR8	PARP10	PARP11	PARP12	PARP14	PARP9	PCDH17	PDCD1LG2	PDZD2	PGAP1	PHF11	PID1	PIWIL4	PLEKHA4	PLSCR1	PLXDC2	PMAIP1	PNPT1	POLD1	POLI	PPM1K	PSMB8	PSMB9	PTAFR	RAI14	RARRES3	RASA2	RASGEF1B	RASGRP3	RGL1	RGS1	RHBDD2	RIN2	RNF213	RSAD2	RTCB	RTP4	RUFY4	S100A4	SAMD9	SAMD9L	SAMHD1	SDS	SECTM1	SERPINA1	SERPINB13	SERPINB3	SERPINB4	SERPING1	SIGLEC1	SLAMF7	SLC11A1	SLC15A3	SLC16A10	SLC1A5	SLC25A28	SLFN12L	SLFN5	SOCS1	SP100	SP110	SREK1IP1	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
09.06.2020 10:43:00	0	4560574.0	2600942.0	3674616.0	3536261.0	4855290.0	4040967.0	3400381.0	3176658.0	3469105.0	3655363.0	3511851.0	3573931.0	3989772.0	3503795.0	3782218.0	4051904.0	3733147.0	4776370.0	4182076.0	3255536.0	4002059.0	3738104.0	4060815.0	3890983.0	4394288.0	4157568.0	4577473.0	4041615.0	4985432.0	5098169.0	4887096.0	4153113.0	5320245.0	4336504.0	4203295.0	4549544.0	4939600.0	4468659.0	5134823.0	4557534.0	3704838.0	1840146.0	0.0	4801714.0	0.0	507.4858	0.0	2513.742	4755391.0	5282726.0	5463637.0	5094536.0	4646422.0	4832946.0	4387120.0	4298961.0	4194015.0	4377804.0	4423600.0	4387989.0	4234786.0	4804804.0	4485816.0	4310581.0	4056715.0	5064398.0	10390.51	2420.527	304.8664	378.9954	112.9829	528.276	4040674.0	4291571.0	4463885.0	4232481.0	4323174.0	4500129.0	4824613.0	4578762.0	4380022.0	4460502.0	4135999.0	4190357.0	4639880.0	4307946.0	4188965.0	4098265.0	3839930.0	4371809.0	4538817.0	4205337.0	5120671.0	4640629.0	4952473.0
09.06.2020 13:43:00	3	4884683.0	2766899.0	3884939.0	3763837.0	5142000.0	4247370.0	3614804.0	3381950.0	3649603.0	3860632.0	3750123.0	3820048.0	4245916.0	3732695.0	3992666.0	4313739.0	3954289.0	4938945.0	4432515.0	3462166.0	4262255.0	3981879.0	4318959.0	4148356.0	4657173.0	4416835.0	4862171.0	4306539.0	5297897.0	5428462.0	5198676.0	4414101.0	5661829.0	4623628.0	4479599.0	4843415.0	5240463.0	4748667.0	5442810.0	4863731.0	3930097.0	1964414.0	335.7109	5118546.0	0.0	430.6302	0.0	2349.806	5054588.0	5601848.0	5794165.0	5322093.0	4976826.0	5145770.0	4667457.0	4568502.0	4434795.0	4504667.0	4710217.0	4644951.0	4523101.0	5078025.0	4780670.0	4560559.0	4314544.0	5372370.0	11090.9	2918.469	479.8791	205.1756	0.0	337.9262	4285457.0	4587778.0	4775229.0	4506108.0	4593999.0	4758349.0	5106736.0	4884678.0	4663222.0	4749517.0	4423406.0	4479779.0	4896339.0	4589950.0	4474150.0	4322236.0	4082111.0	4658390.0	4822170.0	4502876.0	5445495.0	4956168.0	5293763.0
09.06.2020 16:43:00	6	5146320.0	2951866.0	4156950.0	4007267.0	5484239.0	4522572.0	3867764.0	3614826.0	3907877.0	4102324.0	3992437.0	4066248.0	4509224.0	3990401.0	4253218.0	4586053.0	4223605.0	5368926.0	4712997.0	3696049.0	4561515.0	4247604.0	4639705.0	4422013.0	4935570.0	4716942.0	5177613.0	4623846.0	5681582.0	5784925.0	5528333.0	4731575.0	6048633.0	4950684.0	4782945.0	5174086.0	5578932.0	5066575.0	5811306.0	5205673.0	4190035.0	2106427.0	280.8383	5468137.0	0.0	505.2704	0.0	2429.047	5421648.0	5967139.0	6224368.0	5785966.0	5310786.0	5491992.0	4966461.0	4875546.0	4718832.0	4658986.0	5045578.0	4942912.0	4847922.0	5440760.0	5087218.0	4828087.0	4582345.0	5716587.0	11575.55	2826.106	578.5474	397.0591	553.6674	183.0221	4561051.0	4895176.0	5094570.0	4804271.0	4919014.0	5064119.0	5477720.0	5247987.0	4991819.0	5076649.0	4751669.0	4791658.0	5243051.0	4888439.0	4799523.0	4596109.0	4361903.0	4958367.0	5160502.0	4817254.0	5837970.0	5321064.0	5666132.0
09.06.2020 19:43:00	9	5504757.0	3175616.0	4435147.0	4289185.0	5825545.0	4790329.0	4119749.0	3883009.0	4142165.0	4394816.0	4274954.0	4347689.0	4812178.0	4278083.0	4531060.0	4888736.0	4497468.0	5605413.0	5034119.0	3968086.0	4884415.0	4577980.0	4958249.0	4730334.0	5253055.0	5046522.0	5543379.0	4952952.0	6064625.0	6183423.0	5917778.0	5067735.0	6423596.0	5318768.0	5121690.0	5478600.0	5930264.0	5418230.0	6213184.0	5553828.0	4486646.0	2264386.0	274.5331	5823173.0	0.0	534.4109	0.0	2389.853	5759800.0	6350646.0	6637356.0	6075518.0	5679045.0	5858782.0	5306209.0	5219425.0	5035489.0	4832217.0	5397539.0	5234253.0	5176591.0	5743745.0	5428453.0	5132285.0	4907273.0	6069286.0	12443.12	7400.806	269.4208	382.5741	535.6037	163.936	4855278.0	5254491.0	5461301.0	5137221.0	5261781.0	5393570.0	5815900.0	5601533.0	5333343.0	5411130.0	5102755.0	5148603.0	5600057.0	5231735.0	5114817.0	4873939.0	4664211.0	5288240.0	5550777.0	5178204.0	6201270.0	5661731.0	6072527.0
09.06.2020 22:43:00	12	5873539.0	3418482.0	4746874.0	4598139.0	6217928.0	5113887.0	4405868.0	4176668.0	4428297.0	4683529.0	4584206.0	4682779.0	5172087.0	4590748.0	4826008.0	5213542.0	4811589.0	5957665.0	5381245.0	4261050.0	5246806.0	4925470.0	5353031.0	5068198.0	5715532.0	5438070.0	5928736.0	5323260.0	6492689.0	6609324.0	6345066.0	5453481.0	6880905.0	5714024.0	5497681.0	5851136.0	6328573.0	5802419.0	6641048.0	5944803.0	4829945.0	2440090.0	457.0439	6221190.0	0.0	261.241	0.0	2388.319	6162184.0	6784496.0	7083439.0	6493512.0	6099374.0	6260885.0	5671730.0	5603145.0	5379020.0	4995986.0	5789125.0	5563342.0	5552109.0	6132288.0	5793644.0	5464178.0	5233506.0	6490956.0	13105.51	8768.189	387.3456	944.5916	390.0722	129.6832	5204965.0	5627395.0	5854652.0	5538639.0	5642696.0	5776187.0	6242121.0	6003176.0	5727028.0	5787623.0	5485316.0	5527142.0	5958647.0	5594232.0	5494611.0	5200014.0	4978790.0	5644786.0	5952276.0	5567187.0	6647567.0	6060738.0	6509891.0
10.06.2020 01:43:00	15	6303113.0	3686890.0	5111423.0	4943864.0	6644956.0	5460747.0	4733525.0	4513213.0	4763594.0	5015862.0	4949792.0	5051103.0	5544605.0	4959541.0	5171904.0	5564396.0	5156990.0	6397050.0	5772661.0	4598782.0	5633155.0	5309114.0	5778964.0	5441169.0	6134921.0	5848759.0	6360585.0	5737838.0	6962286.0	7088553.0	6817890.0	5881108.0	7385825.0	6168140.0	5923173.0	6255982.0	6764395.0	6217478.0	7140639.0	6403381.0	5224493.0	2643559.0	284.2466	6691823.0	0.0	543.613	0.0	2391.216	6579762.0	7272780.0	7631741.0	6965999.0	6552575.0	6724035.0	6098893.0	6017545.0	5781082.0	5202317.0	6198531.0	5944976.0	5980472.0	6540012.0	6203756.0	5831027.0	5639804.0	6928065.0	14245.39	9131.166	385.4711	894.661	273.6811	120.481	5577921.0	6065942.0	6310200.0	5962826.0	6081001.0	6202211.0	6703504.0	6482185.0	6158439.0	6242187.0	5909768.0	5948243.0	6383955.0	5987479.0	5891843.0	5548070.0	5343882.0	6079048.0	6398983.0	5979340.0	7153811.0	6488887.0	7004424.0
10.06.2020 04:43:00	18	6771604.0	3990493.0	5486860.0	5323945.0	7105626.0	5852408.0	5090511.0	4868820.0	5118376.0	5367819.0	5337141.0	5419070.0	5959415.0	5355410.0	5568154.0	5963420.0	5554919.0	6828753.0	6203961.0	4966718.0	6093445.0	5729253.0	6215442.0	5858800.0	6612537.0	6273441.0	6829088.0	6156339.0	7451938.0	7614278.0	7322135.0	6326115.0	7917565.0	6637158.0	6366151.0	6686319.0	7229926.0	6686694.0	7662279.0	6867989.0	5621427.0	2861450.0	250.5051	7165607.0	0.0	564.4033	0.0	2385.763	7050694.0	7766884.0	8164344.0	7479681.0	7036112.0	7185904.0	6553799.0	6462296.0	6204457.0	5376684.0	6648461.0	6337037.0	6434766.0	7014480.0	6665862.0	6238000.0	6054916.0	7294860.0	15443.38	9450.688	282.8833	498.2836	298.2203	127.1271	5985130.0	6527976.0	6803974.0	6421372.0	6505042.0	6654724.0	7212372.0	6957252.0	6612491.0	6691084.0	6377278.0	6440267.0	6827449.0	6422581.0	6336385.0	5942406.0	5740607.0	6531157.0	6905606.0	6424796.0	7664304.0	6957643.0	7541200.0
10.06.2020 07:43:00	21	7241480.0	4353815.0	5931349.0	5729283.0	7642058.0	6288419.0	5499355.0	5288989.0	5522834.0	5778648.0	5779660.0	5861063.0	6432700.0	5784422.0	5935956.0	6409098.0	5979086.0	7362954.0	6644590.0	5384742.0	6596217.0	6187514.0	6725997.0	6302823.0	7098512.0	6803733.0	7365846.0	6686764.0	8029082.0	8193994.0	7900998.0	6844368.0	8531999.0	7184414.0	6878753.0	7147956.0	7787239.0	7230154.0	8238009.0	7428605.0	6110668.0	3124410.0	377.4617	7711610.0	180.2955	546.8509	0.0	2517.15	7572322.0	8352069.0	8791538.0	8107662.0	7626728.0	7756174.0	7062101.0	6992311.0	6666278.0	5635687.0	7174066.0	6812427.0	6928630.0	7504475.0	7172606.0	6697688.0	6527091.0	7918837.0	17428.51	10149.55	289.6997	640.5773	0.0	0.0	6471930.0	7008531.0	7316772.0	6945148.0	7027742.0	7183344.0	7751572.0	7527897.0	7162491.0	7257807.0	6910088.0	6945508.0	7326719.0	6932537.0	6823089.0	6372622.0	6171916.0	7017143.0	7470411.0	6983756.0	8232019.0	7466702.0	8097965.0
10.06.2020 10:43:00	24	7811811.0	4750991.0	6411907.0	6194776.0	8205072.0	6763334.0	5942298.0	5739061.0	5960744.0	6223653.0	6240467.0	6315651.0	6949770.0	6273656.0	6426712.0	6890706.0	6448017.0	7894941.0	7242317.0	5899751.0	7128381.0	6707677.0	7292765.0	6826669.0	7720287.0	7379304.0	7946056.0	7223513.0	8658769.0	8836539.0	8511686.0	7395923.0	9203328.0	7767540.0	7456925.0	7672239.0	8383389.0	7824648.0	8948448.0	8025496.0	6619651.0	3414157.0	462.1563	8302684.0	175.0127	585.7047	0.0	2484.09	8173697.0	8964654.0	9445355.0	8723221.0	8260713.0	8388849.0	7628800.0	7567709.0	7189293.0	5868967.0	7697817.0	7289148.0	7506407.0	8097059.0	7709446.0	7202021.0	7041086.0	8399766.0	18826.56	10642.04	252.2092	708.4011	110.938	117.7544	7006211.0	7610303.0	7924240.0	7537586.0	7600765.0	7727499.0	8343912.0	8111276.0	7737768.0	7838136.0	7492004.0	7539811.0	7814329.0	7486948.0	7358035.0	6830398.0	6673394.0	7583343.0	8057612.0	7558878.0	8879474.0	8062011.0	8773837.0
10.06.2020 13:43:00	27	8423062.0	5221683.0	7002794.0	6784396.0	8869177.0	7318283.0	6471691.0	6300414.0	6491017.0	6751636.0	6833370.0	6926962.0	7574735.0	6866846.0	6917375.0	7489760.0	6996394.0	8552999.0	7840460.0	6457023.0	7787398.0	7340699.0	7937306.0	7419719.0	8369066.0	8016325.0	8697249.0	7950107.0	9411888.0	9604388.0	9241179.0	8085867.0	9940507.0	8498748.0	8149756.0	8270809.0	9082679.0	8471964.0	9658473.0	8679855.0	7258040.0	3791466.0	263.4564	9013754.0	243.6886	614.8451	555.201	2456.143	8845523.0	9695760.0	10236080.0	9486533.0	8992277.0	9117730.0	8301184.0	8255896.0	7777554.0	6192941.0	8393531.0	7869264.0	8180040.0	8715747.0	8345604.0	7835147.0	7651962.0	9195217.0	20520.63	11436.49	261.4114	604.45	124.4005	117.7544	7605885.0	8282527.0	8613596.0	8187708.0	8271159.0	8388142.0	9063781.0	8842960.0	8412156.0	8510154.0	8173687.0	8208110.0	8420674.0	8084301.0	7965744.0	7378977.0	7249487.0	8216460.0	8754677.0	8241828.0	9595395.0	8747501.0	9497715.0
