Vessel Name: 25-10-2022_KaKr_KK1-81_Screen_S4/4-B3/5_P0_18
Metric: GFP  Integrated Intensity Per Image (GCU x µm²/Image)
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	NTC1	NTC2	NTC3	NTC4	NTC5	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
25/10/2022 15:35:00	0	5226221.0	6578959.0	6434701.0	6366446.0	6693655.0	6289624.0	5824452.0	6070279.0	6086931.0	5834739.0	5660521.0	4682556.0	4954624.0	6672579.0	6392752.0	6266033.0	5671995.0	6190717.0	6748932.0	6236699.0	6027307.0	5807078.0	6171799.0	6358118.0	5779993.0	6232972.0	6456755.0	6615185.0	5750892.0	6139345.0	5769378.0	6725664.0	6249596.0	6428395.0	6597385.0	6316324.0	6299540.0	6482915.0	5944889.0	6024040.0	6047892.0	6989090.0	6000168.0	6549766.0	6262787.0	6064917.0	5361251.0	5950445.0	6694240.0	6680786.0	6311448.0	6141491.0	6217823.0	6298696.0	5725159.0	6131404.0	5948179.0	5832393.0	5844148.0	5939937.0
25/10/2022 17:35:00	2	5227591.0	6539000.0	6398207.0	6353423.0	6697654.0	6301714.0	5822967.0	6075489.0	6083564.0	5833881.0	5635688.0	4707938.0	5002063.0	6714204.0	6350644.0	6192549.0	5659026.0	6176537.0	6677578.0	6199495.0	6001150.0	5808320.0	6167149.0	6397563.0	5840732.0	6248567.0	6380173.0	6518744.0	5691742.0	6092336.0	5730414.0	6619236.0	6207613.0	6435020.0	6664825.0	6354967.0	6238140.0	6414952.0	5897885.0	5954321.0	6017588.0	6939834.0	5959653.0	6497458.0	6241581.0	6075543.0	5401783.0	5968782.0	6657393.0	6759766.0	6344054.0	6171159.0	6215605.0	6306623.0	5748065.0	6176185.0	5956265.0	5857611.0	5874357.0	5962801.0
25/10/2022 19:35:00	4	5439090.0	6812100.0	6668902.0	6601114.0	6957782.0	6552874.0	6070995.0	6388989.0	6349947.0	6095663.0	5886241.0	4922788.0	5214331.0	6995499.0	6590151.0	6471350.0	5892702.0	6417769.0	7041544.0	6474592.0	6318778.0	6057403.0	6451029.0	6683722.0	6059143.0	6493690.0	6596380.0	6799676.0	5925414.0	6344815.0	5983134.0	6871749.0	6492541.0	6717816.0	6912544.0	6570200.0	6473205.0	6693356.0	6130216.0	6219119.0	6263041.0	7235051.0	6172881.0	6752945.0	6535153.0	6339358.0	5634029.0	6209985.0	6896621.0	7042266.0	6578153.0	6436313.0	6495366.0	6564434.0	6011194.0	6428625.0	6232576.0	6151120.0	6159031.0	6216724.0
25/10/2022 21:35:00	6	5732523.0	7130865.0	6957618.0	6909255.0	7249997.0	6861992.0	6335101.0	6651437.0	6633079.0	6330418.0	6169700.0	5147606.0	5468783.0	7288689.0	6884689.0	6784959.0	6176842.0	6727292.0	7395008.0	6765902.0	6583845.0	6329302.0	6754360.0	6993454.0	6366901.0	6796937.0	6885533.0	7084820.0	6218670.0	6652632.0	6263886.0	7134453.0	6771092.0	7035122.0	7250600.0	6903157.0	6790100.0	6978236.0	6408244.0	6498057.0	6543242.0	7549907.0	6433693.0	7046226.0	6791650.0	6633670.0	5896038.0	6502931.0	7222411.0	7366497.0	6879258.0	6726756.0	6792606.0	6886603.0	6309482.0	6758646.0	6525216.0	6408569.0	6451805.0	6538353.0
25/10/2022 23:35:00	8	5983150.0	7437790.0	7230399.0	7197198.0	7588943.0	7124840.0	6631995.0	6892067.0	6915481.0	6624550.0	6446800.0	5393888.0	5758732.0	7654740.0	7209559.0	7074483.0	6474231.0	7062890.0	7642261.0	7038987.0	6847440.0	6631390.0	7031444.0	7319136.0	6665619.0	7116279.0	7233830.0	7396706.0	6513920.0	6945504.0	6544521.0	7456509.0	7090992.0	7345140.0	7563678.0	7203750.0	7064636.0	7309953.0	6702885.0	6794989.0	6826782.0	7894863.0	6724526.0	7388397.0	7103595.0	6915911.0	6170458.0	6782695.0	7541479.0	7718778.0	7130358.0	7027559.0	7110704.0	7186035.0	6596020.0	7082773.0	6797319.0	6682664.0	6749954.0	6809994.0
26/10/2022 01:35:00	10	6271921.0	7767416.0	7583187.0	7484274.0	7896636.0	7468571.0	6951820.0	7213732.0	7256516.0	6922642.0	6736103.0	5630619.0	6013154.0	7952128.0	7527741.0	7406825.0	6789431.0	7399792.0	7971688.0	7368581.0	7142181.0	6955208.0	7363633.0	7641233.0	6978644.0	7453678.0	7500038.0	7725311.0	6791221.0	7266895.0	6835503.0	7730430.0	7391196.0	7671541.0	7889055.0	7485031.0	7401956.0	7633395.0	6996152.0	7128761.0	7142993.0	8234185.0	7062043.0	7678276.0	7387855.0	7214571.0	6419872.0	7088017.0	7866491.0	8067036.0	7451925.0	7356630.0	7424246.0	7505801.0	6892189.0	7416403.0	7097648.0	6987515.0	7046349.0	7120527.0
26/10/2022 03:35:00	12	6586162.0	8109254.0	7888409.0	7767600.0	8239748.0	7769233.0	7256793.0	7535997.0	7555391.0	7262887.0	7063697.0	5870151.0	6280795.0	8324420.0	7828284.0	7727961.0	7072735.0	7786308.0	8334067.0	7719026.0	7480631.0	7282786.0	7728273.0	8035673.0	7280736.0	7808319.0	7902864.0	8050387.0	7119161.0	7573495.0	7184594.0	8075051.0	7748291.0	8038463.0	8237271.0	7825009.0	7732736.0	7961426.0	7319059.0	7472851.0	7452070.0	8598882.0	7357040.0	8039726.0	7747277.0	7565745.0	6765360.0	7403888.0	8209300.0	8408790.0	7798098.0	7665505.0	7791783.0	7886049.0	7220688.0	7772353.0	7452894.0	7337035.0	7404236.0	7456113.0
26/10/2022 05:35:00	14	6905894.0	8508901.0	8308451.0	8200920.0	8663322.0	8219327.0	7692433.0	7910707.0	7919102.0	7635960.0	7407133.0	6194707.0	6672742.0	8764983.0	8259143.0	8181652.0	7504939.0	8162208.0	8760171.0	8159501.0	7882228.0	7675189.0	8102944.0	8489123.0	7663081.0	8256739.0	8263408.0	8468915.0	7545763.0	8031748.0	7567166.0	8436917.0	8131213.0	8485765.0	8725546.0	8270459.0	8129044.0	8393721.0	7750372.0	7836227.0	7874700.0	9069264.0	7782063.0	8443647.0	8169030.0	7973784.0	7131624.0	7860598.0	8584396.0	8879126.0	8211293.0	8117844.0	8234144.0	8288183.0	7630228.0	8217280.0	7864134.0	7746621.0	7820144.0	7863802.0
26/10/2022 07:35:00	16	7226480.0	8885366.0	8672100.0	8555930.0	9068846.0	8610821.0	8080080.0	8302308.0	8343817.0	8006665.0	7775242.0	6495425.0	7015692.0	9229089.0	8639320.0	8588697.0	7915674.0	8571243.0	9223581.0	8577062.0	8239708.0	8081308.0	8537315.0	8885794.0	8043555.0	8629987.0	8653745.0	8813627.0	7923494.0	8403242.0	7937123.0	8802686.0	8564273.0	8870244.0	9143903.0	8673608.0	8494874.0	8792185.0	8125269.0	8247304.0	8292522.0	9536741.0	8113589.0	8866363.0	8559858.0	8416618.0	7484235.0	8233141.0	8984003.0	9325895.0	8577382.0	8506645.0	8660604.0	8672286.0	7999791.0	8601605.0	8245050.0	8068316.0	8219426.0	8261091.0
26/10/2022 09:35:00	18	7863453.0	9640498.0	9430774.0	9277996.0	9832755.0	9387039.0	8744099.0	9027886.0	9045072.0	8705931.0	8408517.0	7099517.0	7616803.0	10010900.0	9360531.0	9350628.0	8624485.0	9355911.0	10015330.0	9369830.0	8948623.0	8784911.0	9250769.0	9643489.0	8740836.0	9356023.0	9402716.0	9562543.0	8639930.0	9116454.0	8646367.0	9489415.0	9246378.0	9589252.0	9918450.0	9382649.0	9209497.0	9559056.0	8826555.0	8936934.0	9006504.0	10326950.0	8833091.0	9665575.0	9318325.0	9116179.0	8137510.0	8863151.0	9761327.0	10117280.0	9281232.0	9245847.0	9372566.0	9413416.0	8697706.0	9357193.0	8993505.0	8766133.0	8926715.0	8971877.0
