Vessel Name: 16042020_InCu_KaKr_KK1-58_P0_2
Metric: GFP Integrated Intensity Per Image (GCU x µm²/Image)
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	AC005013.1	ACO1	ADAM12	ADAMDEC1	ADAR	ADORA3	AIM2	AKAP2	ALOX5AP	ANKRD22	APOBEC3A	APOBEC3G	APOL1	APOL2	APOL3	APOL4	APOL6	ARAP1	ARL9	ASGR1	ATF3	ATF7IP	ATXN1	BATF	BATF2	BRD3	C19orf66	C6orf100	C9orf91	CAPN15	CASP1	CBFA2T3	CCL13	CCL2	CCL24	CCL7	CCL8	CCNA1	CCR1	CCR2	CD180	CD274	CD38	CD69	CD80	CEACAM1	CFB	CFHR1	CH25H	CHST2	CLEC5A	CLECL1	CMKLR1	CMPK2	CNP	CTAGE1	CX3CR1	CXCL10	CXCL11	CXCL3	CXCL9	CYP2J2	DCT	DDX58	DDX60	DDX60L	DEFB1	DHX58	DOK1	DOK2	DOK3	DTX3L	DUSP7	EMP1	EMR3	ENG	ENPP2	EPHB2	EPSTI1	ETV7	EVI2A	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
16.04.2020 18:25:00	0	4956612.0	5257935.0	4641066.0	5065163.0	4753287.0	4233555.0	4294140.0	3730694.0	3851517.0	4242133.0	3979139.0	3422472.0	3655697.0	4099792.0	4052165.0	4981506.0	4589272.0	4447220.0	5049291.0	3816968.0	4531975.0	3654926.0	4044405.0	3864664.0	4653845.0	5437737.0	4942426.0	5178766.0	4109723.0	4062109.0	4541867.0	4036431.0	3403734.0	3904412.0	4072168.0	4274533.0	4602683.0	4918730.0	4896575.0	4361074.0	4561385.0	4223876.0	4600532.0	4568975.0	4538203.0	3881518.0	4434976.0	4567860.0	3235509.0	3625070.0	4038464.0	3559324.0	3554376.0	3571957.0	3378890.0	3782686.0	3729742.0	3378053.0	3463870.0	4316373.0	4239316.0	4369374.0	3798595.0	3027335.0	3376836.0	3436519.0	3377585.0	2588594.0	3080843.0	3163955.0	5373005.0	4296047.0	4629148.0	3185824.0	4146133.0	2517145.0	4014244.0	4259668.0	4283734.0	3780965.0	4268919.0	2778424.0	3073525.0	4188938.0	2954838.0	3832442.0	4287584.0	2555501.0	3836126.0	3151129.0	3573799.0	3293856.0
16.04.2020 21:25:00	3	5201637.0	5470003.0	4849055.0	5273766.0	4932438.0	4393325.0	4477117.0	3877773.0	4021494.0	4399089.0	4120643.0	3554256.0	3813373.0	4241263.0	4208703.0	5158353.0	4762830.0	4620014.0	5214267.0	3942662.0	4695088.0	3799492.0	4221721.0	4014310.0	4816643.0	5630002.0	5117332.0	5396116.0	4232616.0	4208782.0	4732083.0	4171968.0	3515735.0	4076989.0	4211152.0	4422432.0	4771361.0	5082639.0	5065528.0	4503870.0	4739345.0	4401346.0	4788884.0	4744859.0	4705380.0	4037825.0	4631976.0	4784081.0	3351044.0	3754297.0	4187349.0	3687078.0	3677266.0	3695669.0	3474707.0	3926759.0	3871938.0	3527504.0	3645048.0	4528861.0	4433318.0	4546658.0	3955528.0	3160559.0	3577442.0	3604591.0	3547574.0	2710704.0	3199440.0	3304548.0	5571742.0	4463265.0	4798479.0	3301744.0	4299667.0	2634492.0	4173788.0	4400478.0	4450670.0	3899103.0	4447450.0	2933318.0	3214590.0	4348226.0	3066116.0	4014753.0	4492807.0	2700049.0	4050197.0	3332488.0	3774460.0	3478625.0
17.04.2020 00:25:00	6	5434061.0	5730279.0	5061759.0	5494153.0	5137587.0	4599212.0	4687326.0	4062101.0	4193990.0	4590813.0	4271034.0	3735262.0	3993064.0	4432914.0	4366825.0	5372787.0	4954950.0	4841035.0	5440763.0	4115929.0	4925299.0	3977781.0	4402278.0	4197027.0	5021928.0	5850405.0	5309109.0	5689517.0	4431744.0	4392448.0	4960411.0	4351413.0	3668011.0	4259812.0	4395856.0	4661028.0	4990192.0	5296303.0	5312859.0	4703556.0	4966452.0	4615475.0	5029353.0	4976006.0	4920263.0	4200667.0	4852410.0	5041933.0	3487698.0	3921974.0	4399520.0	3849327.0	3852323.0	3861221.0	3612448.0	4103882.0	4054852.0	3709656.0	3855840.0	4749203.0	4661365.0	4773333.0	4163192.0	3326273.0	3808983.0	3803990.0	3726164.0	2860871.0	3344194.0	3450354.0	5782735.0	4659057.0	5014395.0	3451692.0	4464365.0	2779232.0	4359491.0	4582311.0	4638515.0	4053666.0	4647377.0	3101231.0	3375128.0	4538615.0	3175117.0	4209212.0	4718844.0	2862038.0	4268303.0	3518930.0	3993469.0	3670061.0
17.04.2020 03:25:00	9	5698959.0	6038299.0	5310864.0	5773303.0	5368350.0	4807524.0	4926774.0	4261136.0	4411956.0	4805243.0	4493787.0	3881476.0	4204099.0	4665717.0	4562115.0	5648029.0	5183641.0	5076735.0	5670521.0	4305087.0	5158176.0	4207092.0	4636048.0	4399644.0	5258002.0	6153822.0	5552315.0	5978250.0	4634953.0	4601130.0	5201383.0	4571923.0	3865941.0	4483520.0	4586449.0	4893694.0	5236423.0	5589915.0	5609653.0	4944635.0	5250438.0	4896803.0	5286602.0	5234677.0	5162666.0	4407792.0	5114896.0	5314992.0	3662178.0	4117338.0	4637531.0	4068273.0	4076983.0	4074714.0	3766229.0	4331319.0	4267649.0	3911656.0	4083784.0	5008165.0	4915847.0	5059833.0	4397547.0	3526741.0	4079429.0	4049979.0	3944980.0	3041924.0	3508743.0	3620977.0	6030789.0	4877191.0	5248037.0	3624982.0	4671435.0	2934546.0	4591909.0	4810593.0	4856693.0	4225687.0	4885027.0	3266879.0	3543674.0	4755647.0	3324542.0	4430596.0	4958112.0	3028871.0	4512328.0	3727744.0	4237896.0	3903627.0
17.04.2020 06:25:00	12	6013296.0	6346281.0	5579678.0	6066254.0	5644113.0	5073597.0	5188361.0	4472015.0	4647325.0	5057019.0	4751181.0	4117282.0	4465458.0	4909413.0	4766411.0	5922999.0	5454145.0	5363944.0	5932796.0	4490839.0	5421137.0	4435494.0	4892692.0	4629191.0	5533019.0	6451499.0	5824396.0	6280714.0	4853432.0	4827565.0	5486100.0	4771544.0	4063031.0	4731714.0	4831839.0	5162111.0	5495998.0	5869574.0	5921141.0	5220651.0	5543501.0	5181235.0	5597005.0	5533485.0	5443456.0	4660650.0	5371311.0	5612061.0	3836621.0	4319506.0	4885178.0	4275863.0	4327571.0	4301148.0	3941232.0	4583555.0	4493595.0	4124328.0	4350372.0	5324832.0	5192569.0	5341889.0	4647854.0	3732041.0	4379565.0	4310978.0	4191655.0	3234384.0	3692862.0	3822407.0	6311965.0	5123640.0	5506724.0	3814336.0	4882028.0	3108803.0	4843473.0	5019373.0	5092655.0	4400758.0	5124624.0	3451000.0	3728838.0	4968541.0	3477035.0	4672150.0	5219779.0	3195870.0	4748034.0	3937103.0	4496454.0	4123080.0
17.04.2020 09:25:00	15	6355512.0	6727870.0	5919500.0	6393867.0	5952988.0	5319736.0	5510071.0	4739569.0	4931181.0	5353859.0	5030093.0	4356140.0	4739052.0	5218911.0	5028528.0	6316387.0	5721104.0	5635497.0	6245940.0	4734019.0	5746413.0	4697717.0	5177172.0	4871011.0	5830097.0	6776731.0	6100907.0	6634837.0	5082168.0	5101161.0	5810216.0	5067033.0	4279848.0	5000531.0	5097683.0	5387210.0	5848900.0	6220347.0	6257481.0	5486804.0	5837093.0	5505665.0	5922995.0	5870683.0	5731529.0	4892696.0	5688291.0	5931430.0	4065537.0	4556720.0	5134205.0	4533262.0	4606088.0	4577292.0	4123855.0	4834970.0	4756993.0	4370009.0	4636148.0	5636503.0	5540734.0	5694073.0	4901879.0	3958167.0	4718768.0	4607608.0	4469868.0	3463449.0	3893647.0	4044119.0	6630437.0	5387928.0	5841774.0	4023334.0	5132733.0	3310811.0	5121253.0	5326637.0	5387771.0	4605824.0	5423070.0	3687245.0	3946595.0	5243779.0	3648004.0	4950891.0	5531859.0	3413454.0	5104659.0	4230005.0	4840491.0	4429296.0
17.04.2020 12:25:00	18	6685565.0	7152182.0	6266366.0	6756015.0	6298976.0	5613609.0	5844810.0	5033728.0	5240962.0	5663246.0	5311211.0	4609867.0	5043864.0	5568517.0	5306086.0	6701937.0	6047819.0	6028548.0	6577183.0	5013574.0	6122592.0	5032526.0	5476718.0	5147201.0	6190216.0	7148015.0	6477976.0	7098419.0	5394337.0	5414941.0	6137277.0	5374641.0	4557788.0	5292530.0	5384121.0	5756437.0	6199979.0	6628309.0	6708504.0	5847859.0	6251334.0	5859638.0	6296956.0	6272242.0	6119863.0	5150461.0	6037142.0	6324396.0	4316474.0	4830801.0	5497365.0	4840390.0	4897944.0	4878688.0	4323911.0	5156478.0	5088101.0	4641727.0	5006149.0	6062538.0	5930773.0	6050679.0	5252761.0	4254073.0	5109043.0	4922160.0	4752438.0	3717943.0	4150406.0	4264307.0	6962814.0	5728998.0	6193164.0	4249325.0	5404664.0	3540430.0	5435566.0	5640628.0	5711792.0	4882567.0	5776258.0	3962905.0	4209143.0	5567476.0	3837726.0	5256423.0	5887196.0	3661303.0	5473390.0	4535623.0	5226591.0	4753396.0
17.04.2020 15:25:00	21	7089745.0	7614933.0	6657222.0	7179951.0	6670949.0	5929481.0	6207821.0	5348318.0	5554991.0	6003699.0	5643646.0	4886904.0	5388177.0	5931383.0	5628107.0	7147474.0	6416722.0	6394605.0	6977728.0	5321023.0	6517985.0	5367373.0	5841705.0	5496393.0	6580634.0	7557466.0	6851692.0	7534033.0	5699559.0	5772560.0	6576804.0	5722288.0	4827754.0	5684536.0	5712898.0	6145048.0	6616512.0	7058595.0	7165743.0	6195276.0	6678532.0	6289009.0	6750956.0	6738983.0	6483479.0	5487170.0	6427558.0	6748843.0	4592895.0	5137787.0	5824900.0	5163986.0	5268297.0	5201078.0	4592943.0	5529724.0	5412963.0	5006850.0	5374422.0	6485379.0	6343220.0	6498049.0	5582188.0	4554027.0	5524771.0	5306563.0	5132858.0	4021145.0	4411201.0	4564662.0	7319507.0	6091494.0	6590041.0	4560285.0	5738945.0	3799395.0	5830774.0	5985279.0	6091551.0	5161084.0	6159468.0	4240799.0	4497388.0	5886881.0	4085091.0	5636676.0	6260569.0	3950448.0	5857122.0	4911475.0	5652078.0	5138635.0
17.04.2020 18:25:00	24	7533729.0	8106059.0	7079382.0	7633211.0	7105979.0	6260593.0	6604906.0	5695817.0	5922745.0	6405720.0	6003005.0	5220238.0	5782923.0	6370859.0	5975838.0	7648356.0	6816960.0	6841386.0	7388389.0	5644066.0	6934884.0	5734351.0	6233356.0	5828080.0	6979809.0	8001302.0	7286521.0	8046830.0	6069794.0	6162981.0	6994324.0	6108490.0	5157119.0	6058044.0	6036529.0	6504893.0	7071681.0	7542799.0	7667746.0	6622016.0	7081706.0	6732875.0	7210589.0	7197268.0	6926988.0	5827329.0	6831220.0	7224275.0	4900472.0	5487567.0	6241220.0	5552071.0	5643984.0	5580268.0	4871816.0	5871187.0	5806081.0	5379247.0	5793126.0	6946126.0	6818670.0	6965441.0	5981133.0	4914462.0	5989227.0	5695368.0	5509849.0	4340201.0	4714204.0	4862809.0	7754821.0	6471091.0	7024698.0	4876234.0	6080393.0	4091941.0	6237603.0	6367894.0	6496034.0	5486819.0	6560069.0	4570461.0	4819205.0	6249005.0	4346016.0	6037569.0	6691388.0	4246390.0	6314436.0	5293853.0	6097997.0	5543237.0
17.04.2020 21:25:00	27	7993707.0	8611879.0	7559376.0	8105911.0	7553747.0	6644612.0	7086672.0	6074679.0	6305480.0	6848649.0	6370077.0	5534121.0	6212012.0	6810900.0	6351450.0	8160563.0	7244758.0	7310224.0	7836377.0	6009498.0	7419604.0	6120259.0	6627745.0	6186640.0	7454807.0	8519501.0	7697111.0	8589778.0	6456437.0	6565895.0	7477075.0	6496777.0	5519934.0	6469481.0	6454914.0	6954600.0	7556289.0	8032107.0	8143415.0	7019985.0	7613623.0	7225579.0	7721454.0	7698935.0	7388136.0	6198426.0	7286682.0	7743045.0	5241491.0	5857796.0	6666349.0	5963486.0	6057372.0	5988748.0	5186628.0	6285504.0	6217953.0	5772168.0	6235384.0	7446868.0	7308259.0	7431296.0	6391695.0	5285754.0	6482840.0	6135914.0	5916707.0	4675004.0	5039838.0	5181922.0	8202439.0	6926154.0	7454008.0	5211176.0	6478709.0	4421675.0	6710925.0	6782159.0	6941743.0	5802481.0	6996646.0	4902507.0	5159579.0	6614955.0	4621995.0	6449233.0	7155555.0	4584684.0	6799305.0	5712427.0	6574214.0	5986810.0
