Vessel Name: 19042020_InCu_KaKr_KK1-59_P0_3
Metric: GFP Integrated Intensity Per Image (GCU x µm²/Image)
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	AC005013.1	ACO1	ADAM12	ADAMDEC1	ADAR	ADORA3	AIM2	AKAP2	ALOX5AP	ANKRD22	APOBEC3A	APOBEC3G	APOL1	APOL2	APOL3	APOL4	APOL6	ARAP1	ARL9	ASGR1	ATF3	ATF7IP	ATXN1	BATF	BATF2	BRD3	C19orf66	C6orf100	C9orf91	CAPN15	CASP1	CBFA2T3	CCL13	CCL2	CCL24	CCL7	CCL8	CCNA1	CCR1	CCR2	CD180	CD274	CD38	CD69	CD80	CEACAM1	CFB	CFHR1	CH25H	CHST2	CLEC5A	CLECL1	CMKLR1	CMPK2	CNP	CTAGE1	CX3CR1	CXCL10	CXCL11	CXCL3	CXCL9	CYP2J2	DCT	DDX58	DDX60	DDX60L	DEFB1	DHX58	DOK1	DOK2	DOK3	DTX3L	DUSP7	EMP1	EMR3	ENG	ENPP2	EPHB2	EPSTI1	ETV7	EVI2A	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
19.04.2020 18:22:00	0	4855054.0	3845025.0	3496655.0	2995198.0	3109489.0	5384724.0	4804331.0	4249657.0	3213549.0	3247034.0	3327326.0	4290335.0	4250533.0	4003471.0	4493919.0	3872602.0	3495810.0	3092555.0	3805613.0	3919725.0	3224255.0	3685463.0	3346913.0	4435256.0	4099778.0	3769713.0	3876444.0	3957691.0	3661950.0	4040563.0	3558436.0	3598956.0	3356259.0	3858708.0	4705166.0	3953737.0	4262615.0	4212037.0	3453005.0	3712427.0	5098730.0	4410852.0	3949486.0	3403312.0	3469246.0	3446093.0	5086385.0	4228668.0	4038781.0	4389804.0	4020613.0	4284395.0	5132311.0	4393964.0	3944086.0	4137672.0	4690070.0	4074678.0	4618228.0	4816976.0	4085962.0	3879911.0	3762362.0	4487553.0	5472645.0	4348798.0	4020869.0	4210318.0	3707182.0	3878719.0	5343626.0	5279895.0	4713172.0	4195528.0	4987729.0	4642002.0	5328593.0	4704309.0	4739281.0	4690852.0	4576523.0	4646295.0	4715659.0	5575425.0	4886382.0	4431298.0	3976200.0	4221478.0	3781030.0	4012487.0	4209315.0
19.04.2020 21:22:00	3	5094642.0	4086719.0	3704330.0	3167819.0	3306150.0	5699710.0	5120164.0	4512132.0	3413523.0	3467214.0	3550403.0	4540390.0	4507648.0	4229745.0	4751975.0	4125035.0	3691495.0	3260228.0	4012770.0	4137427.0	3427149.0	3894185.0	3572260.0	4693337.0	4336894.0	3967125.0	4083191.0	4193247.0	3857072.0	4266820.0	3778373.0	3827999.0	3545534.0	4135505.0	5002593.0	4182766.0	4488806.0	4456581.0	3658562.0	3905696.0	5354497.0	4662472.0	4172123.0	3616017.0	3695853.0	3644428.0	5385554.0	4494755.0	4251507.0	4615939.0	4241923.0	4541066.0	5408343.0	4633001.0	4149744.0	4419292.0	4975317.0	4385758.0	4930389.0	5134349.0	4326766.0	4113012.0	3992839.0	4763179.0	5855034.0	4621739.0	4270779.0	4480306.0	3921106.0	4123060.0	5604323.0	5589245.0	4971371.0	4440804.0	5262970.0	4933919.0	5637835.0	4959231.0	5022304.0	4943172.0	4853749.0	4977104.0	4986906.0	5868375.0	5175131.0	4724257.0	4257786.0	4500579.0	4054258.0	4295694.0	4526087.0
20.04.2020 00:22:00	6	5441516.0	4375791.0	3984759.0	3414956.0	3548812.0	6078049.0	5466995.0	4832883.0	3663956.0	3714590.0	3821832.0	4870786.0	4826606.0	4513462.0	5078029.0	4444544.0	3946661.0	3469820.0	4260248.0	4420152.0	3666094.0	4156578.0	3846823.0	4994086.0	4648901.0	4228660.0	4368892.0	4477929.0	4115986.0	4545268.0	4015341.0	4097363.0	3804640.0	4443212.0	5333232.0	4477915.0	4777768.0	4773923.0	3910043.0	4184094.0	5729714.0	4999013.0	4460429.0	3890632.0	3935710.0	3882816.0	5773119.0	4819769.0	4537928.0	4922670.0	4560176.0	4849594.0	5759656.0	4938780.0	4375549.0	4729912.0	5298795.0	4719964.0	5277686.0	5495928.0	4637646.0	4399817.0	4277747.0	5101468.0	6286187.0	4960550.0	4580836.0	4793768.0	4207881.0	4406686.0	5959631.0	5962399.0	5316988.0	4757453.0	5606137.0	5291620.0	6025911.0	5292664.0	5359476.0	5261088.0	5186955.0	5322325.0	5337751.0	6232918.0	5539714.0	5061677.0	4580524.0	4872243.0	4362007.0	4630689.0	4872402.0
20.04.2020 03:22:00	9	5841224.0	4710070.0	4272427.0	3661312.0	3823502.0	6474666.0	5861735.0	5192962.0	3942583.0	4008030.0	4127463.0	5205076.0	5199689.0	4834661.0	5432100.0	4772295.0	4232926.0	3708490.0	4549677.0	4729101.0	3946231.0	4467358.0	4136724.0	5312943.0	4986726.0	4516247.0	4682261.0	4804355.0	4398307.0	4880720.0	4323550.0	4400297.0	4089564.0	4787213.0	5712934.0	4797400.0	5130303.0	5132214.0	4204802.0	4501895.0	6112258.0	5356945.0	4792192.0	4166446.0	4229542.0	4162360.0	6162314.0	5193003.0	4849805.0	5255492.0	4897721.0	5223942.0	6191297.0	5298739.0	4648688.0	5070985.0	5672798.0	5081562.0	5681695.0	5892318.0	4982310.0	4718926.0	4595814.0	5480905.0	6756353.0	5307670.0	4926038.0	5157499.0	4512932.0	4747057.0	6349397.0	6374985.0	5691723.0	5097469.0	5998240.0	5701103.0	6410892.0	5645121.0	5747496.0	5589346.0	5544339.0	5743875.0	5705367.0	6649100.0	5933579.0	5436614.0	4951667.0	5257501.0	4719644.0	4983622.0	5244376.0
20.04.2020 06:22:00	12	6256906.0	5076459.0	4611689.0	3948968.0	4137200.0	6916518.0	6288847.0	5588917.0	4250199.0	4329836.0	4460928.0	5596744.0	5595137.0	5204164.0	5812000.0	5149912.0	4555900.0	3960851.0	4872045.0	5067882.0	4243286.0	4778428.0	4461118.0	5686084.0	5355534.0	4854108.0	5031461.0	5162916.0	4737104.0	5252837.0	4635585.0	4745588.0	4401087.0	5167685.0	6133062.0	5147443.0	5502176.0	5515313.0	4529188.0	4827788.0	6552282.0	5751634.0	5142383.0	4496578.0	4548638.0	4466351.0	6625881.0	5590281.0	5190316.0	5616408.0	5267869.0	5588657.0	6674086.0	5677933.0	4953801.0	5451066.0	6089034.0	5502085.0	6102118.0	6285212.0	5356621.0	5081399.0	4962098.0	5891481.0	7306124.0	5727316.0	5302813.0	5553901.0	4861538.0	5108658.0	6764960.0	6827273.0	6111856.0	5498326.0	6407911.0	6154780.0	6867438.0	6026100.0	6149321.0	5988366.0	5946793.0	6177152.0	6102029.0	7090313.0	6339822.0	5861834.0	5345769.0	5664694.0	5097220.0	5401158.0	5664128.0
20.04.2020 09:22:00	15	6736990.0	5503223.0	4966713.0	4278139.0	4471207.0	7429363.0	6745937.0	6044355.0	4600160.0	4688077.0	4821955.0	6017318.0	6030468.0	5612343.0	6246397.0	5546784.0	4899209.0	4267900.0	5233695.0	5467891.0	4595655.0	5155068.0	4843887.0	6113596.0	5752743.0	5211889.0	5417076.0	5575765.0	5105361.0	5641789.0	4997896.0	5132488.0	4762953.0	5573091.0	6582944.0	5536912.0	5902904.0	5955894.0	4904534.0	5200037.0	7026580.0	6215446.0	5551294.0	4858038.0	4917026.0	4826733.0	7112806.0	6021395.0	5592126.0	6027566.0	5691819.0	6041154.0	7213903.0	6095286.0	5315092.0	5912338.0	6551482.0	5990854.0	6596840.0	6805172.0	5777126.0	5494913.0	5353989.0	6386900.0	7915486.0	6188726.0	5754636.0	6019049.0	5266260.0	5534834.0	7245873.0	7371997.0	6591970.0	5917779.0	6880216.0	6674093.0	7391050.0	6475979.0	6625225.0	6428399.0	6435545.0	6678397.0	6578429.0	7605282.0	6864034.0	6343536.0	5802243.0	6136014.0	5530975.0	5870681.0	6132408.0
20.04.2020 12:22:00	18	7269019.0	5962090.0	5400547.0	4649867.0	4865159.0	7976307.0	7283155.0	6563424.0	5009224.0	5099737.0	5269078.0	6507200.0	6580773.0	6091300.0	6758919.0	6054887.0	5335273.0	4626802.0	5653122.0	5896768.0	4991131.0	5591227.0	5286208.0	6608031.0	6255116.0	5642281.0	5846694.0	6045967.0	5535092.0	6092065.0	5421386.0	5593102.0	5174258.0	6105234.0	7127521.0	6020945.0	6405598.0	6456064.0	5325465.0	5642449.0	7601716.0	6740904.0	6009874.0	5279726.0	5352929.0	5230681.0	7710875.0	6560191.0	6035317.0	6506458.0	6139003.0	6559474.0	7812914.0	6599195.0	5742477.0	6449025.0	7081476.0	6535544.0	7152762.0	7368507.0	6281386.0	5957905.0	5827417.0	6917761.0	8646707.0	6721130.0	6258852.0	6527658.0	5736052.0	6011912.0	7753604.0	7954040.0	7160936.0	6427317.0	7434563.0	7258318.0	7974236.0	6976706.0	7158105.0	6911614.0	6942907.0	7262797.0	7098713.0	8199246.0	7405698.0	6888832.0	6320278.0	6686520.0	6020256.0	6390141.0	6692830.0
20.04.2020 15:22:00	21	7821354.0	6488705.0	5839861.0	5034224.0	5295640.0	8552054.0	7842787.0	7111319.0	5438899.0	5530416.0	5716334.0	7032356.0	7121121.0	6609694.0	7254242.0	6547148.0	5754787.0	4965672.0	6072688.0	6356184.0	5431861.0	6067594.0	5763176.0	7131191.0	6743670.0	6085074.0	6297252.0	6543795.0	5980916.0	6575494.0	5878614.0	6074690.0	5614621.0	6601822.0	7670969.0	6512071.0	6925346.0	7001511.0	5780878.0	6095521.0	8225071.0	7310915.0	6495033.0	5729836.0	5796402.0	5645459.0	8270070.0	7104443.0	6489120.0	6984118.0	6650432.0	7089412.0	8458192.0	7095198.0	6184590.0	6975148.0	7616577.0	7109602.0	7735294.0	7955372.0	6808354.0	6443449.0	6308335.0	7509066.0	9409406.0	7273514.0	6818339.0	7089938.0	6203176.0	6502482.0	8318114.0	8558240.0	7704923.0	6957864.0	7992437.0	7843456.0	8577814.0	7467475.0	7736207.0	7413059.0	7480490.0	7834748.0	7617644.0	8812927.0	7990635.0	7471845.0	6863778.0	7269898.0	6536769.0	6958300.0	7263778.0
20.04.2020 18:22:00	24	8452734.0	7050066.0	6368690.0	5493987.0	5777139.0	9226595.0	8453569.0	7743337.0	5918054.0	6007073.0	6229294.0	7603573.0	7758529.0	7168939.0	7863926.0	7105504.0	6256912.0	5421322.0	6578212.0	6875402.0	5935723.0	6575298.0	6288646.0	7716842.0	7309775.0	6577047.0	6814898.0	7093394.0	6515686.0	7118535.0	6401082.0	6622874.0	6105334.0	7184286.0	8290815.0	7059401.0	7525408.0	7615298.0	6299699.0	6641899.0	8905008.0	7927168.0	7070694.0	6236028.0	6306256.0	6135457.0	8949471.0	7740291.0	6993299.0	7543455.0	7217197.0	7713690.0	9232607.0	7669523.0	6690951.0	7584231.0	8236144.0	7734546.0	8407481.0	8629621.0	7383161.0	7021506.0	6848502.0	8157853.0	10275420.0	7920608.0	7422988.0	7702081.0	6772759.0	7095945.0	8936980.0	9236622.0	8388156.0	7513381.0	8649516.0	8538601.0	9283810.0	8070442.0	8349324.0	7961935.0	8112903.0	8478550.0	8269079.0	9464606.0	8668911.0	8135335.0	7464481.0	7921832.0	7123351.0	7600344.0	7921729.0
20.04.2020 21:22:00	27	9095471.0	7655357.0	6926433.0	5989616.0	6290338.0	9901642.0	9131552.0	8403446.0	6438869.0	6533743.0	6784285.0	8226542.0	8440332.0	7809026.0	8498940.0	7720032.0	6798254.0	5862693.0	7127352.0	7453968.0	6458446.0	7143098.0	6869632.0	8316927.0	7896180.0	7131632.0	7394923.0	7715989.0	7098372.0	7695326.0	6941416.0	7216291.0	6620806.0	7769637.0	8964881.0	7666437.0	8173482.0	8236940.0	6849096.0	7226967.0	9652393.0	8601768.0	7654178.0	6788632.0	6857846.0	6649356.0	9722011.0	8403713.0	7602606.0	8146534.0	7850699.0	8361421.0	10004330.0	8317473.0	7275799.0	8248035.0	8906534.0	8433081.0	9145474.0	9367292.0	8015705.0	7615797.0	7453752.0	8867582.0	11143660.0	8589289.0	8089369.0	8358103.0	7370689.0	7731073.0	9577284.0	9966190.0	9103945.0	8154923.0	9355727.0	9309442.0	10056580.0	8678194.0	9065214.0	8581814.0	8770095.0	9175517.0	8931755.0	10193440.0	9386326.0	8832216.0	8130574.0	8573161.0	7774241.0	8297928.0	8645792.0
