Vessel Name: 12052020_InCu_KaKr_KK1-67_AC1-3_P0_6
Metric: GFP Integrated Intensity Per Image (GCU x µm²/Image)
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	EZH1	FABP4	FAM105A	FAM107A	FAM110A	FAM20A	FAM46A	FAM72A	FBXO6	FCAR	FFAR2	FGL2	FOS	FPR2	GBP1	GBP3	GBP4	GBP5	GLIPR2	GLS	GMPR	GPC4	GPR141	GPR155	HAPLN3	HAVCR2	HELZ2	HERC5	HERC6	HES4	HESX1	HLA-B	HLA-C	HMHA1	HSH2D	IDO1	IFI16	IFI27	IFI35	IFI44	IFI44L	IFI6	IFIH1	IFIT1	IFIT2	IFIT3	IFIT5	IFITM1	IFITM2	IFITM3	IFNE	IFNG	IGF2BP3	IL15	IL15RA	IL1A	IL1RN	IL4I1	IRF1	IRF7	IRF9	IRG1	ISG15	ISG20	ITPKB	KCNE3	KLF7	LAG3	LAMP3	LAP3	LGALS3BP	LGALS9B	LILRA1	LILRA5	LRCH2	LRRC25	LY6D	LY6E	MAP3K1	MBD4	MCM2	MEF2BNB	MNDA	MS4A4A	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
13.05.2020 16:44:00	30	9037871	1,083921E+07	1,024801E+07	9978157	9771506	8904698	1,015579E+07	1,072135E+07	1,003586E+07	1,063994E+07	1,03009E+07	1,153699E+07	1,064103E+07	1,097756E+07	1,016035E+07	9430707	1,009364E+07	1,105341E+07	1,241998E+07	1,03859E+07	1,162968E+07	9358029	1,000912E+07	9043061	9081297	1,116223E+07	1,124041E+07	9992083	1,017307E+07	1,041205E+07	1,063809E+07	1,142909E+07	9654948	9662781	9894703	9955610	1,031744E+07	1,209276E+07	9731615	1,099721E+07	1,12071E+07	1,036602E+07	1,214044E+07	1,215471E+07	1,103654E+07	1,09955E+07	1,120309E+07	1,010497E+07	1,126439E+07	1,036674E+07	1,179956E+07	9830780	1,067793E+07	1,118631E+07	1,017657E+07	1,081853E+07	1,02428E+07	8329870	1,093444E+07	9955648	1,077402E+07	9959068	1,124064E+07	9294795	1,128013E+07	9998513	1,204652E+07	1,097511E+07	1,128073E+07	1,106703E+07	9838643	8046634	9181427	1,238482E+07	1,05435E+07	1,042396E+07	9958257	1,083656E+07	1,139988E+07	1,127172E+07	1,039055E+07	1,015804E+07	1,120191E+07	8806710	1,19777E+07	1,13494E+07	1,124051E+07	9461058	1,047063E+07	1,247239E+07	1,255109E+07	1,264149E+07	1,21666E+07	1,27584E+07	1,14881E+07
13.05.2020 19:44:00	33	9670480	1,157662E+07	1,0911E+07	1,06093E+07	1,037941E+07	9524263	1,090847E+07	1,13861E+07	1,06484E+07	1,132614E+07	1,091896E+07	1,223165E+07	1,126907E+07	1,159665E+07	1,07072E+07	9906694	1,065277E+07	1,162044E+07	1,323397E+07	1,098241E+07	1,23233E+07	9906613	1,059162E+07	9592493	9519993	1,174978E+07	1,193495E+07	1,054418E+07	1,079459E+07	1,104121E+07	1,135712E+07	1,216611E+07	1,0233E+07	1,022651E+07	1,048061E+07	1,052637E+07	1,092639E+07	1,280342E+07	1,025573E+07	1,165103E+07	1,191199E+07	1,101874E+07	1,290983E+07	1,289977E+07	1,16216E+07	1,159423E+07	1,180719E+07	1,068378E+07	1,189533E+07	1,094533E+07	1,250468E+07	1,04153E+07	1,136203E+07	1,181058E+07	1,088893E+07	1,143727E+07	1,081592E+07	8807482	1,156667E+07	1,051227E+07	1,130229E+07	1,054455E+07	1,191625E+07	9765605	1,192236E+07	1,046115E+07	1,277132E+07	1,158227E+07	1,190062E+07	1,175847E+07	1,039826E+07	8311142	9582618	1,319803E+07	1,107467E+07	1,100299E+07	1,049295E+07	1,143428E+07	1,207035E+07	1,185368E+07	1,095567E+07	1,078533E+07	1,190363E+07	9270651	1,27422E+07	1,200751E+07	1,180445E+07	9967639	1,110395E+07	1,316024E+07	1,338719E+07	1,339905E+07	1,291049E+07	1,35327E+07	1,228066E+07
13.05.2020 22:44:00	36	1,02658E+07	1,2272E+07	1,160339E+07	1,124895E+07	1,097903E+07	1,014491E+07	1,162317E+07	1,210336E+07	1,132527E+07	1,201449E+07	1,159565E+07	1,288537E+07	1,187341E+07	1,221204E+07	1,123145E+07	1,03701E+07	1,114301E+07	1,224329E+07	1,401894E+07	1,162535E+07	1,296273E+07	1,045633E+07	1,119118E+07	1,019348E+07	9894958	1,224229E+07	1,236361E+07	1,111088E+07	1,139306E+07	1,168752E+07	1,212555E+07	1,287348E+07	1,090401E+07	1,080513E+07	1,107798E+07	1,111691E+07	1,147483E+07	1,356144E+07	1,081758E+07	1,228773E+07	1,265996E+07	1,166746E+07	1,368588E+07	1,356114E+07	1,225283E+07	1,215138E+07	1,250205E+07	1,121644E+07	1,242801E+07	1,153295E+07	1,321744E+07	1,102867E+07	1,206749E+07	1,249712E+07	1,160641E+07	1,210643E+07	1,143853E+07	9334918	1,224154E+07	1,112968E+07	1,183039E+07	1,121624E+07	1,267015E+07	1,025961E+07	1,264228E+07	1,100409E+07	1,354161E+07	1,226868E+07	1,252709E+07	1,243011E+07	1,10408E+07	8637190	1,000927E+07	1,391709E+07	1,160312E+07	1,157864E+07	1,103407E+07	1,208128E+07	1,276228E+07	1,258917E+07	1,159854E+07	1,145671E+07	1,273E+07	9805375	1,350808E+07	1,277743E+07	1,243964E+07	1,052013E+07	1,179733E+07	1,385353E+07	1,419091E+07	1,424818E+07	1,376938E+07	1,442258E+07	1,311746E+07
14.05.2020 01:44:00	39	1,094415E+07	1,295978E+07	1,23562E+07	1,186497E+07	1,15459E+07	1,078943E+07	1,246562E+07	1,280099E+07	1,193515E+07	1,273128E+07	1,222377E+07	1,350777E+07	1,254096E+07	1,284495E+07	1,1781E+07	1,085751E+07	1,173509E+07	1,284374E+07	1,475886E+07	1,230871E+07	1,369518E+07	1,100376E+07	1,181562E+07	1,07746E+07	1,040718E+07	1,300785E+07	1,319521E+07	1,170714E+07	1,196648E+07	1,231325E+07	1,290833E+07	1,359182E+07	1,151148E+07	1,143736E+07	1,169267E+07	1,165458E+07	1,212521E+07	1,423932E+07	1,135963E+07	1,294613E+07	1,333626E+07	1,234727E+07	1,454006E+07	1,433617E+07	1,293687E+07	1,272095E+07	1,312512E+07	1,179601E+07	1,324445E+07	1,213835E+07	1,393589E+07	1,159653E+07	1,276629E+07	1,318203E+07	1,239004E+07	1,273604E+07	1,201773E+07	9826245	1,297233E+07	1,167969E+07	1,236373E+07	1,181604E+07	1,328423E+07	1,079511E+07	1,327942E+07	1,152501E+07	1,436465E+07	1,29442E+07	1,319815E+07	1,314816E+07	1,163937E+07	8915058	1,041666E+07	1,471059E+07	1,217204E+07	1,223794E+07	1,156378E+07	1,27085E+07	1,347965E+07	1,325305E+07	1,219802E+07	1,205113E+07	1,340497E+07	1,035068E+07	1,428349E+07	1,348007E+07	1,307651E+07	1,105189E+07	1,247854E+07	1,44704E+07	1,497463E+07	1,5062E+07	1,453828E+07	1,519766E+07	1,39653E+07
14.05.2020 04:44:00	42	1,165149E+07	1,385764E+07	1,32077E+07	1,261165E+07	1,222476E+07	1,151075E+07	1,329098E+07	1,354664E+07	1,264732E+07	1,34552E+07	1,287811E+07	1,42258E+07	1,319801E+07	1,353115E+07	1,243085E+07	1,141179E+07	1,237612E+07	1,355374E+07	1,563545E+07	1,304012E+07	1,446003E+07	1,161482E+07	1,243854E+07	1,14075E+07	1,087599E+07	1,379085E+07	1,395331E+07	1,243528E+07	1,273479E+07	1,304348E+07	1,372583E+07	1,443846E+07	1,22689E+07	1,210124E+07	1,239465E+07	1,233881E+07	1,275222E+07	1,504805E+07	1,195391E+07	1,3653E+07	1,417183E+07	1,306763E+07	1,531981E+07	1,512494E+07	1,363486E+07	1,337169E+07	1,3772E+07	1,241987E+07	1,391434E+07	1,274363E+07	1,477382E+07	1,233027E+07	1,353549E+07	1,394254E+07	1,317653E+07	1,342187E+07	1,274262E+07	1,043207E+07	1,3759E+07	1,233944E+07	1,296723E+07	1,251875E+07	1,413406E+07	1,135947E+07	1,400455E+07	1,209077E+07	1,520036E+07	1,366378E+07	1,386642E+07	1,39093E+07	1,232893E+07	9261912	1,088947E+07	1,546813E+07	1,276128E+07	1,285802E+07	1,214191E+07	1,342233E+07	1,422181E+07	1,39733E+07	1,28697E+07	1,275638E+07	1,427005E+07	1,090323E+07	1,50422E+07	1,417568E+07	1,369652E+07	1,16028E+07	1,324E+07	1,520878E+07	1,583271E+07	1,592487E+07	1,534797E+07	1,60817E+07	1,484674E+07
14.05.2020 07:44:00	45	1,233426E+07	1,454203E+07	1,393882E+07	1,327416E+07	1,287178E+07	1,221089E+07	1,40346E+07	1,425427E+07	1,326477E+07	1,413407E+07	1,356887E+07	1,488748E+07	1,385164E+07	1,415183E+07	1,30354E+07	1,193395E+07	1,297318E+07	1,424492E+07	1,634665E+07	1,37421E+07	1,525907E+07	1,219866E+07	1,311576E+07	1,199229E+07	1,135611E+07	1,445673E+07	1,470244E+07	1,300957E+07	1,339069E+07	1,373351E+07	1,452079E+07	1,514923E+07	1,293316E+07	1,277271E+07	1,303949E+07	1,297193E+07	1,333794E+07	1,578016E+07	1,258104E+07	1,444112E+07	1,496272E+07	1,375385E+07	1,609729E+07	1,577687E+07	1,425631E+07	1,395301E+07	1,444813E+07	1,296676E+07	1,462747E+07	1,339464E+07	1,550057E+07	1,297456E+07	1,424359E+07	1,464394E+07	1,402863E+07	1,414E+07	1,341433E+07	1,099043E+07	1,451633E+07	1,297154E+07	1,354209E+07	1,318835E+07	1,482457E+07	1,188933E+07	1,472206E+07	1,260991E+07	1,592959E+07	1,436975E+07	1,449602E+07	1,459352E+07	1,299661E+07	9553521	1,133378E+07	1,623875E+07	1,332236E+07	1,34947E+07	1,276975E+07	1,405031E+07	1,491141E+07	1,47E+07	1,349554E+07	1,346399E+07	1,498041E+07	1,145825E+07	1,5828E+07	1,488295E+07	1,440581E+07	1,21899E+07	1,393092E+07	1,598912E+07	1,673022E+07	1,673064E+07	1,629918E+07	1,689561E+07	1,565186E+07
14.05.2020 10:44:00	48	1,328355E+07	1,564756E+07	1,501342E+07	1,419387E+07	1,37802E+07	1,31235E+07	1,518773E+07	1,525625E+07	1,414851E+07	1,507187E+07	1,457602E+07	1,576711E+07	1,479809E+07	1,519539E+07	1,388845E+07	1,280106E+07	1,381935E+07	1,519198E+07	1,748769E+07	1,481353E+07	1,629722E+07	1,30189E+07	1,404833E+07	1,283131E+07	1,198926E+07	1,531347E+07	1,572202E+07	1,398333E+07	1,438339E+07	1,471564E+07	1,569656E+07	1,624877E+07	1,391852E+07	1,365008E+07	1,39592E+07	1,389333E+07	1,425019E+07	1,674107E+07	1,349491E+07	1,547498E+07	1,608011E+07	1,480667E+07	1,729443E+07	1,687582E+07	1,521567E+07	1,489441E+07	1,543664E+07	1,398801E+07	1,559498E+07	1,428585E+07	1,660963E+07	1,397933E+07	1,533653E+07	1,565474E+07	1,507579E+07	1,512428E+07	1,426545E+07	1,177031E+07	1,548412E+07	1,385714E+07	1,441019E+07	1,470701E+07	1,593547E+07	1,28234E+07	1,575346E+07	1,332497E+07	1,714166E+07	1,544769E+07	1,549071E+07	1,581389E+07	1,397253E+07	1,006145E+07	1,196419E+07	1,738035E+07	1,410613E+07	1,447803E+07	1,359513E+07	1,496211E+07	1,600023E+07	1,578927E+07	1,447053E+07	1,448047E+07	1,611977E+07	1,226073E+07	1,681071E+07	1,594608E+07	1,535336E+07	1,300637E+07	1,490589E+07	1,685109E+07	1,782307E+07	1,786787E+07	1,741015E+07	1,7977E+07	1,689604E+07
14.05.2020 13:44:00	51	1,38202E+07	1,614781E+07	1,550875E+07	1,463351E+07	1,420049E+07	1,359915E+07	1,577372E+07	1,575588E+07	1,458078E+07	1,560813E+07	1,497217E+07	1,635001E+07	1,51916E+07	1,568867E+07	1,440046E+07	1,310712E+07	1,427742E+07	1,56403E+07	1,787731E+07	1,53125E+07	1,676609E+07	1,344751E+07	1,448911E+07	1,331893E+07	1,23469E+07	1,595727E+07	1,62158E+07	1,446087E+07	1,492058E+07	1,528317E+07	1,625196E+07	1,683619E+07	1,446141E+07	1,41936E+07	1,446886E+07	1,432411E+07	1,47023E+07	1,725695E+07	1,388784E+07	1,60198E+07	1,658281E+07	1,528858E+07	1,78016E+07	1,748259E+07	1,568826E+07	1,534782E+07	1,591058E+07	1,431285E+07	1,615753E+07	1,47726E+07	1,709426E+07	1,448349E+07	1,57645E+07	1,614067E+07	1,570278E+07	1,563382E+07	1,481637E+07	1,224513E+07	1,611276E+07	1,435604E+07	1,47448E+07	1,472047E+07	1,640816E+07	1,307409E+07	1,624028E+07	1,390246E+07	1,770082E+07	1,595145E+07	1,59565E+07	1,640046E+07	1,449945E+07	1,019173E+07	1,230039E+07	1,783625E+07	1,458197E+07	1,490614E+07	1,400108E+07	1,552706E+07	1,648349E+07	1,628302E+07	1,482503E+07	1,495097E+07	1,674295E+07	1,269554E+07	1,738672E+07	1,647922E+07	1,58278E+07	1,338671E+07	1,545854E+07	1,735441E+07	1,83465E+07	1,850208E+07	1,802299E+07	1,87833E+07	1,750227E+07
14.05.2020 16:44:00	54	1,457341E+07	1,707422E+07	1,619087E+07	1,534928E+07	1,489711E+07	1,440293E+07	1,660498E+07	1,652437E+07	1,534284E+07	1,635513E+07	1,569314E+07	1,701719E+07	1,599836E+07	1,639807E+07	1,507672E+07	1,38032E+07	1,497912E+07	1,63471E+07	1,879921E+07	1,613767E+07	1,76614E+07	1,417755E+07	1,517175E+07	1,402615E+07	1,290906E+07	1,664699E+07	1,698947E+07	1,535241E+07	1,570857E+07	1,600516E+07	1,716537E+07	1,775788E+07	1,52371E+07	1,497446E+07	1,520816E+07	1,496323E+07	1,541227E+07	1,818594E+07	1,455942E+07	1,683745E+07	1,746566E+07	1,609955E+07	1,883864E+07	1,836171E+07	1,643008E+07	1,601065E+07	1,665637E+07	1,497868E+07	1,69328E+07	1,554316E+07	1,79193E+07	1,52167E+07	1,661868E+07	1,702698E+07	1,671877E+07	1,646735E+07	1,553813E+07	1,291179E+07	1,686134E+07	1,499933E+07	1,543102E+07	1,568531E+07	1,728662E+07	1,380979E+07	1,704691E+07	1,456025E+07	1,856647E+07	1,667805E+07	1,678128E+07	1,720533E+07	1,524878E+07	1,05894E+07	1,282721E+07	1,860171E+07	1,524403E+07	1,571029E+07	1,463917E+07	1,621021E+07	1,732075E+07	1,714163E+07	1,56456E+07	1,57025E+07	1,750824E+07	1,334911E+07	1,823376E+07	1,728337E+07	1,658268E+07	1,402536E+07	1,61634E+07	1,819391E+07	1,921047E+07	1,925921E+07	1,892131E+07	1,95234E+07	1,851703E+07
14.05.2020 19:44:00	57	1,507334E+07	1,772274E+07	1,691863E+07	1,591323E+07	1,547734E+07	1,500278E+07	1,737468E+07	1,712962E+07	1,591365E+07	1,693326E+07	1,618007E+07	1,767841E+07	1,652486E+07	1,691637E+07	1,555873E+07	1,427755E+07	1,544617E+07	1,701466E+07	1,947024E+07	1,678448E+07	1,824922E+07	1,469675E+07	1,582821E+07	1,458831E+07	1,325894E+07	1,706325E+07	1,742532E+07	1,577655E+07	1,626516E+07	1,671537E+07	1,792582E+07	1,852316E+07	1,588536E+07	1,557933E+07	1,575531E+07	1,561127E+07	1,581422E+07	1,881892E+07	1,510994E+07	1,759502E+07	1,818458E+07	1,661985E+07	1,949016E+07	1,896625E+07	1,708955E+07	1,647839E+07	1,723442E+07	1,54393E+07	1,739261E+07	1,601906E+07	1,863408E+07	1,578488E+07	1,73278E+07	1,761535E+07	1,740419E+07	1,711358E+07	1,617727E+07	1,34623E+07	1,756561E+07	1,56172E+07	1,591602E+07	1,607076E+07	1,783558E+07	1,429846E+07	1,767614E+07	1,507596E+07	1,929653E+07	1,738781E+07	1,734917E+07	1,789589E+07	1,586912E+07	1,088077E+07	1,323198E+07	1,933206E+07	1,574137E+07	1,638386E+07	1,521628E+07	1,68366E+07	1,795995E+07	1,777693E+07	1,626934E+07	1,635708E+07	1,822806E+07	1,388076E+07	1,889073E+07	1,791643E+07	1,717034E+07	1,459364E+07	1,682745E+07	1,869516E+07	1,99333E+07	2,003313E+07	1,960514E+07	2,04408E+07	1,918777E+07
