Vessel Name: 28-10-2022_KaKr_KK1-82_Screen_S4/4-B4/5_P0_19
Metric: GFP  Integrated Intensity Per Image (GCU x µm²/Image)
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	NTC1	NTC2	NTC3	NTC4	NTC5	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
28/10/2022 16:05:00	0	5346152.0	5374093.0	5226469.0	4915258.0	4761978.0	6298033.0	5280706.0	5581715.0	5226936.0	5091417.0	5382240.0	5578181.0	5543288.0	6086574.0	5449078.0	5049699.0	5382555.0	5164539.0	6436863.0	6576385.0	5303199.0	5784851.0	5426765.0	5333692.0	5520731.0	5973051.0	6066798.0	6295634.0	5105563.0	5996294.0	5800393.0	5721388.0	5850382.0	5546349.0	5021229.0	5268488.0	5579322.0	5752474.0	5436686.0	5259773.0	6210654.0	5791844.0	5532160.0	5265377.0	5385871.0	5408921.0	6485827.0	5591746.0	5554321.0	6525421.0	5058525.0	5592193.0	5764581.0	5350218.0	5332620.0	5000983.0	4959393.0	5245225.0	4732590.0	5624080.0
28/10/2022 18:05:00	2	5606731.0	5626908.0	5487267.0	5161225.0	5018309.0	6588820.0	5531160.0	5850480.0	5471118.0	5322663.0	5653333.0	5880053.0	5840925.0	6343154.0	5665369.0	5272528.0	5592525.0	5401220.0	6682233.0	6840046.0	5515903.0	5999944.0	5669952.0	5594621.0	5795819.0	6200835.0	6285193.0	6503622.0	5286123.0	6230982.0	6005987.0	5931198.0	6079450.0	5801989.0	5258775.0	5508627.0	5820026.0	5932246.0	5632942.0	5392280.0	6428415.0	5967389.0	5754494.0	5468225.0	5579926.0	5686961.0	6779751.0	5840915.0	5795459.0	6848821.0	5308944.0	5876938.0	6026771.0	5610306.0	5600004.0	5267771.0	5212096.0	5502505.0	4952895.0	5892896.0
28/10/2022 20:05:00	4	5683566.0	5669597.0	5535557.0	5204135.0	5063741.0	6618832.0	5580153.0	5901226.0	5522643.0	5388777.0	5669652.0	5929135.0	5931825.0	6385632.0	5726455.0	5335290.0	5653861.0	5451550.0	6755908.0	6905220.0	5613226.0	6080036.0	5757546.0	5667660.0	5874971.0	6288025.0	6328887.0	6546703.0	5352978.0	6270362.0	6068698.0	6008660.0	6152087.0	5857548.0	5348907.0	5595746.0	5918512.0	5992111.0	5683838.0	5467231.0	6448673.0	6052478.0	5821503.0	5542753.0	5651403.0	5755663.0	6843256.0	5912003.0	5892712.0	6910455.0	5360202.0	5962285.0	6119027.0	5683903.0	5674909.0	5345837.0	5292587.0	5566559.0	5013734.0	5952376.0
28/10/2022 22:05:00	6	5923253.0	5899483.0	5778526.0	5390700.0	5260840.0	6841030.0	5818957.0	6124374.0	5733220.0	5581910.0	5929930.0	6130570.0	6165283.0	6639074.0	5924063.0	5570439.0	5872599.0	5659176.0	7010613.0	7176456.0	5818324.0	6314584.0	5949471.0	5877971.0	6103802.0	6510784.0	6562829.0	6807543.0	5588965.0	6498457.0	6255082.0	6208547.0	6369978.0	6096172.0	5574011.0	5809893.0	6129421.0	6206214.0	5904676.0	5682873.0	6675988.0	6260326.0	6024462.0	5772623.0	5882243.0	5986691.0	7109585.0	6128654.0	6090948.0	7191187.0	5611588.0	6192450.0	6378966.0	5908463.0	5912850.0	5579178.0	5517257.0	5831704.0	5260361.0	6196721.0
29/10/2022 00:05:00	8	6184128.0	6162757.0	6037660.0	5650132.0	5514351.0	7158023.0	6070652.0	6389759.0	5991209.0	5843684.0	6220510.0	6407429.0	6466558.0	6895190.0	6184612.0	5836796.0	6140105.0	5953037.0	7306948.0	7489863.0	6077035.0	6583306.0	6249103.0	6151107.0	6406255.0	6816637.0	6848475.0	7074866.0	5832034.0	6759361.0	6494790.0	6489935.0	6638165.0	6354061.0	5850782.0	6084282.0	6434774.0	6466442.0	6177105.0	5918646.0	6989248.0	6564466.0	6303306.0	6023982.0	6142710.0	6254078.0	7433352.0	6434847.0	6382432.0	7547477.0	5886726.0	6483233.0	6643452.0	6222281.0	6195327.0	5848623.0	5780383.0	6110629.0	5551653.0	6498897.0
29/10/2022 02:05:00	10	6511326.0	6480095.0	6349113.0	5939061.0	5815956.0	7497107.0	6399242.0	6713628.0	6304150.0	6152975.0	6550840.0	6740938.0	6787867.0	7230093.0	6518215.0	6138892.0	6458645.0	6272458.0	7686802.0	7883036.0	6405654.0	6951151.0	6578055.0	6498202.0	6698486.0	7170189.0	7229200.0	7395237.0	6153495.0	7105819.0	6854514.0	6785249.0	6978280.0	6653561.0	6153719.0	6394805.0	6725245.0	6790613.0	6485920.0	6213668.0	7324778.0	6888133.0	6636107.0	6358189.0	6479160.0	6567812.0	7767845.0	6741789.0	6682320.0	7910409.0	6183906.0	6816814.0	6988360.0	6499284.0	6531908.0	6183534.0	6104797.0	6424839.0	5834736.0	6829545.0
29/10/2022 04:05:00	12	6859462.0	6842344.0	6691038.0	6279288.0	6154685.0	7896283.0	6771052.0	7089689.0	6631906.0	6495605.0	6889393.0	7059621.0	7164174.0	7669673.0	6860446.0	6512662.0	6801070.0	6625096.0	8099978.0	8322479.0	6741254.0	7319753.0	6921701.0	6827637.0	7089379.0	7538559.0	7589032.0	7829910.0	6491380.0	7476207.0	7188526.0	7120653.0	7338225.0	7025567.0	6505098.0	6738140.0	7092160.0	7125682.0	6855698.0	6533283.0	7699764.0	7255051.0	6959770.0	6729274.0	6805689.0	6911273.0	8242730.0	7090977.0	7080316.0	8343022.0	6543676.0	7170947.0	7397940.0	6864084.0	6896238.0	6528377.0	6437059.0	6774530.0	6162091.0	7214533.0
29/10/2022 06:05:00	14	7274020.0	7257600.0	7104254.0	6652566.0	6503862.0	8356885.0	7161551.0	7482539.0	7007868.0	6899719.0	7303130.0	7470757.0	7590355.0	8099161.0	7261767.0	6896969.0	7212390.0	6996706.0	8530300.0	8793362.0	7128238.0	7746669.0	7302477.0	7246382.0	7479588.0	7976757.0	8020145.0	8241711.0	6868022.0	7877692.0	7597847.0	7524549.0	7747248.0	7428101.0	6911705.0	7150496.0	7528457.0	7540729.0	7234254.0	6893140.0	8154627.0	7663494.0	7394668.0	7136179.0	7217640.0	7300082.0	8644504.0	7502242.0	7467173.0	8845251.0	6907076.0	7594102.0	7801750.0	7283303.0	7300680.0	6917565.0	6827771.0	7158493.0	6565076.0	7655699.0
29/10/2022 08:05:00	16	7682142.0	7650355.0	7533762.0	7014777.0	6873230.0	8758310.0	7541518.0	7892290.0	7393115.0	7286375.0	7676657.0	7869874.0	8017654.0	8561701.0	7621693.0	7312513.0	7572489.0	7407395.0	8998694.0	9226186.0	7523507.0	8158748.0	7738055.0	7665088.0	7911487.0	8403970.0	8457696.0	8696791.0	7275170.0	8284166.0	8007268.0	7922579.0	8152288.0	7846534.0	7317991.0	7513297.0	7940319.0	7940263.0	7621006.0	7295507.0	8586363.0	8104981.0	7799949.0	7532351.0	7633530.0	7689735.0	9129018.0	7965726.0	7886856.0	9332088.0	7321360.0	8017250.0	8251337.0	7655375.0	7704064.0	7320153.0	7189124.0	7568398.0	6920414.0	8037863.0
29/10/2022 10:05:00	18	8142533.0	8043246.0	7953987.0	7424907.0	7316313.0	9239685.0	7973393.0	8333119.0	7811321.0	7665987.0	8104579.0	8321119.0	8495183.0	9010268.0	8098409.0	7698863.0	8031471.0	7829398.0	9476657.0	9776833.0	7965279.0	8661067.0	8174658.0	8131084.0	8329150.0	8902064.0	8932719.0	9209293.0	7719985.0	8772137.0	8454148.0	8361627.0	8572674.0	8256614.0	7709159.0	7963527.0	8390246.0	8362007.0	8048721.0	7704017.0	9077320.0	8544689.0	8183642.0	7953679.0	8046694.0	8135954.0	9607953.0	8422076.0	8323447.0	9884468.0	7744240.0	8454700.0	8724161.0	8122990.0	8150160.0	7768795.0	7646754.0	7963347.0	7339381.0	8521937.0
