Vessel Name: 21-10-2022_KaKr_KK1-80_Screen_S4/4-B2/5_P6_10
Metric: GFP  Integrated Intensity / RFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
21/10/2022 16:45:00	0	0.00962484	0.01165147	0.008454683	0.008774863	0.009353648	0.009068421	0.008476398	0.006765896	0.006173308	0.003888398	0.005155465	0.01014616	0.01428282	0.01082877	0.007208012	0.009745389	0.01054335	0.008318478	0.01106319	0.008564812	0.008523398	0.01019204	0.009471169	0.01011373	0.01326156	0.01229494	0.009726346	0.01230059	0.0123141	0.01329027	0.009999597	0.01109025	0.01137178	0.007877921	0.01299003	0.01540436	0.01443881	0.01474975	0.009191591	0.01071135	0.0134664	0.01165622	0.01074073	0.008069045	0.01025462	0.009887526	0.008585292	0.009053723	0.01592025	0.00837419	0.009487087	0.009524258	0.008509599
21/10/2022 18:45:00	2	0.007743719	0.008767358	0.006719309	0.006834509	0.00749654	0.006688562	0.006148681	0.005315455	0.003257563	0.003158881	0.003887821	0.008229859	0.01001571	0.007901437	0.005306964	0.006602174	0.008369538	0.005974457	0.006920633	0.005951939	0.006507686	0.006835924	0.00752438	0.008252262	0.008971205	0.008326801	0.006786491	0.007348223	0.008312891	0.01118113	0.007634877	0.007090982	0.007849109	0.007279648	0.008852755	0.00991897	0.01033165	0.008212816	0.006425798	0.008148994	0.008848463	0.0090785	0.008486397	0.006120547	0.008528179	0.007603302	0.007111682	0.006385843	0.0112281	0.005344008	0.004922111	0.00760788	0.006762106
21/10/2022 20:45:00	4	0.006283037	0.006918103	0.005840685	0.00555314	0.005990171	0.006261792	0.004957153	0.004318942	0.003282051	0.002491524	0.003275311	0.006820737	0.008524538	0.006012553	0.004471553	0.004704136	0.00681951	0.005135083	0.006367299	0.005085723	0.00488611	0.005742812	0.006228245	0.007072482	0.007007465	0.006833666	0.005451702	0.006313311	0.006887518	0.009010223	0.006332595	0.006150075	0.007000234	0.005955088	0.007609472	0.009518381	0.007298035	0.004926628	0.004760621	0.006509454	0.006549645	0.006415079	0.006627378	0.00553787	0.007652737	0.006400596	0.004999784	0.005779635	0.009677184	0.005346459	0.003540085	0.007373879	0.005735024
21/10/2022 22:45:00	6	0.007084854	0.007716766	0.006278775	0.005662102	0.005850657	0.00727564	0.005751015	0.00617886	0.004400605	0.002368714	0.005059631	0.00671222	0.008251344	0.005925018	0.00619877	0.005041861	0.006020415	0.006193479	0.00706501	0.0050902	0.004488377	0.006224065	0.006384321	0.008725651	0.005486107	0.006389224	0.006330038	0.005261368	0.006068578	0.007973431	0.00539268	0.005487978	0.007217902	0.005924109	0.008018371	0.007758468	0.00670246	0.004112141	0.004880697	0.007640362	0.006047503	0.006564648	0.006929404	0.00647462	0.008082784	0.006664841	0.004764299	0.006387611	0.008781711	0.006078336	0.003617983	0.006335009	0.007313403
22/10/2022 00:45:00	8	0.01327135	0.01700122	0.0095466	0.01124047	0.01067981	0.02042583	0.0127332	0.01712374	0.00954733	0.004102877	0.01546031	0.01374895	0.01194943	0.007295051	0.01789374	0.006927873	0.0101698	0.01370879	0.01486633	0.008868719	0.00636696	0.01121342	0.01032434	0.01671436	0.006852872	0.01091039	0.01371654	0.008284152	0.0111063	0.009012389	0.009560039	0.006696039	0.01453458	0.01064913	0.01102976	0.008502828	0.01133125	0.005557055	0.007384201	0.01362418	0.01217688	0.009325716	0.010982	0.01214599	0.01297456	0.01168893	0.007898004	0.0109744	0.0122438	0.01176499	0.008069833	0.007769636	0.01597814
22/10/2022 02:45:00	10	0.04403941	0.07549042	0.02773207	0.04246757	0.03497845	0.07855693	0.05382364	0.06557766	0.04654687	0.01283907	0.06688154	0.04657838	0.05610116	0.01777223	0.09975275	0.02081372	0.0328115	0.05799384	0.06789958	0.02532358	0.01705653	0.037201	0.0605436	0.05711266	0.01356014	0.0515407	0.07326443	0.02789324	0.03137051	0.0168785	0.03017194	0.01814974	0.0653485	0.03775001	0.04267394	0.01702912	0.03885838	0.02074894	0.01907673	0.05849792	0.04591526	0.02332258	0.04166991	0.07299739	0.03636168	0.05584983	0.02197726	0.02713248	0.03059288	0.03353653	0.02254391	0.02274632	0.05837468
22/10/2022 04:45:00	12	0.227673	0.4456757	0.1810454	0.2397852	0.2821825	0.5666483	0.3894173	0.4152187	0.3443271	0.06695393	0.4165924	0.1958561	0.4104059	0.0807474	0.6462606	0.1282495	0.2385082	0.3649526	0.3704196	0.1350699	0.08540216	0.2145246	0.3336707	0.3320862	0.04540838	0.4000268	0.5094867	0.1617911	0.1776376	0.07161801	0.1596301	0.09389994	0.2444666	0.2151643	0.321126	0.05256793	0.2685353	0.08756586	0.0970232	0.4074325	0.2260204	0.1447432	0.2692147	0.4862753	0.2538866	0.3214385	0.1266302	0.1971595	0.1405423	0.1592645	0.1597099	0.1742103	0.4287803
22/10/2022 06:45:00	14	0.9045708	1.703078	0.8536271	1.026346	1.403877	2.511761	1.919036	1.712979	1.556797	0.3812948	1.984858	0.9532461	1.637235	0.4971992	2.487859	0.5930934	1.115355	1.351319	1.525631	0.5835137	0.6586425	1.016292	1.324926	1.308798	0.2381926	1.818913	1.967934	1.036921	0.8447326	0.4209922	0.9923556	0.5259951	0.9167914	1.238907	1.392164	0.2316152	1.385446	0.531788	0.4830423	1.740582	0.9799029	1.011089	1.144549	1.994289	1.428716	1.394176	0.8383868	1.064453	0.8085757	0.8282977	1.144121	0.9393447	1.854483
22/10/2022 08:45:00	16	2.636009	4.623682	2.486026	3.272264	4.188108	6.631703	5.422519	4.4544	4.01084	1.590079	5.797753	3.0479	4.278325	2.059576	6.512157	1.884197	3.311169	3.34715	4.18828	1.853614	2.952878	3.067488	3.887021	4.167104	0.945299	4.865509	4.641102	4.039332	2.593788	1.673369	3.95281	2.226172	2.970343	4.126857	3.89556	0.7824131	4.435746	2.278063	1.453787	4.990294	3.223333	3.727431	3.475009	5.559304	4.922786	4.093566	3.367334	3.830858	3.512993	2.917248	4.445437	3.435046	5.036836
22/10/2022 10:45:00	18	5.816422	9.498318	5.423846	7.868629	8.940968	12.62048	10.7214	8.653924	7.972983	4.588855	11.69391	6.850245	8.587102	5.231943	12.60988	4.44645	7.034109	6.64913	8.446259	4.621746	7.030322	6.761738	8.423498	9.170194	2.542407	9.858285	8.099085	9.227345	5.813627	5.001075	9.432165	6.278063	7.008475	8.78485	8.059463	1.75865	9.507622	6.021793	3.219414	10.24986	7.619485	8.726968	7.947872	11.25827	10.85674	8.658269	8.461114	8.727902	8.501962	7.167177	10.07949	8.36606	9.933755
