Vessel Name: 21-10-2022_KaKr_KK1-80_Screen_S4/4-B2/5_P3_11
Metric: RFP  Integrated Intensity / GFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
21/10/2022 16:45:00	0	0.0001201519	4.506794e-05	4.820604e-05	0.0001108157	0.0002354847	4.48072e-05	5.123878e-05	4.958115e-05	4.975264e-05	4.597083e-05	4.491135e-05	4.552136e-05	4.748745e-05	8.295693e-05	4.064833e-05	5.03551e-05	4.595045e-05	4.160079e-05	4.651497e-05	4.492198e-05	6.198939e-05	7.42442e-05	4.640571e-05	0.005486828	4.54549e-05	0.001321554	4.75941e-05	4.879102e-05	4.555817e-05	4.831189e-05	5.150518e-05	0.0003177347	5.166254e-05	5.251229e-05	0.0001198877	5.343672e-05	0.000149336	0.0001530348	0.0001516353	4.679273e-05	8.838718e-05	6.405677e-05	4.794542e-05	8.037978e-05	6.59364e-05	9.247535e-05	6.059262e-05	6.639361e-05	0.0001296113	6.991613e-05	7.035254e-05	0.01177873	6.921572e-05	6.880033e-05
21/10/2022 18:45:00	2	0.0001082057	4.554506e-05	4.460005e-05	0.0001137647	0.0002235727	6.00083e-05	6.616279e-05	6.764186e-05	6.60562e-05	6.365695e-05	6.079179e-05	5.580694e-05	6.201479e-05	0.000104459	3.888919e-05	4.060999e-05	4.280988e-05	5.617962e-05	6.689484e-05	5.934895e-05	6.242844e-05	6.099967e-05	6.070568e-05	0.005812225	5.718878e-05	0.0009807725	4.203778e-05	4.811452e-05	4.40276e-05	4.439864e-05	8.540743e-05	0.0002358226	6.502039e-05	6.62699e-05	0.0001537189	6.792539e-05	0.0001351716	0.0001129989	0.0001944166	4.480346e-05	0.0001006906	8.110045e-05	5.916689e-05	9.347463e-05	7.920718e-05	0.0001125258	7.851854e-05	8.895456e-05	0.0001475076	9.17422e-05	0.0001342622	0.0111174	9.117689e-05	8.26357e-05
21/10/2022 20:45:00	4	0.001736546	0.001867868	0.003035264	0.00122821	0.002108276	0.00298398	0.002497673	0.003091904	0.001250952	0.00462284	0.004562919	0.004085098	0.003842356	0.002303689	0.003024012	0.003764743	0.0035437	0.00240834	0.00338937	0.002199508	0.002972943	0.004102542	0.001946804	0.007434221	0.003085653	0.005794623	0.0024342	0.002997136	0.002714856	0.003501197	0.003469056	0.003328452	0.001971398	0.002625951	0.00290129	0.004549274	0.005154221	0.003897255	0.004564199	0.003162832	0.003717635	0.002970057	0.002003313	0.004065142	0.004892851	0.005595335	0.003898275	0.006747399	0.003374008	0.006594488	0.006495676	0.01796236	0.007395436	0.007883655
21/10/2022 22:45:00	6	0.0675379	0.07589185	0.1402258	0.08487353	0.07075448	0.1014327	0.1317566	0.1297385	0.07959831	0.1659812	0.1149689	0.2328811	0.2028282	0.1484177	0.1287962	0.1551755	0.1498914	0.1305834	0.1968948	0.1664948	0.2139473	0.2539594	0.1556217	0.1147596	0.149661	0.1547416	0.1333564	0.1866387	0.1570642	0.2292214	0.1801474	0.1370285	0.09443302	0.1548115	0.2008574	0.2384016	0.2919426	0.2099734	0.2372026	0.1794786	0.221103	0.1426905	0.2186812	0.2396018	0.1628641	0.2468323	0.2362075	0.3138397	0.2755014	0.321933	0.3386559	0.3159751	0.2929461	0.3795916
22/10/2022 00:45:00	8	0.4369665	0.4110257	0.7348489	0.4636298	0.4209591	0.6157026	0.7452742	0.7328865	0.5108781	0.8483374	0.618831	1.144577	0.9940841	0.7879152	0.7246577	0.8503352	0.7753637	0.7253149	1.00798	0.9231515	1.108887	1.327974	0.7402275	0.6090434	0.8029373	0.8289927	0.7938913	1.069339	0.8709716	1.276728	1.03113	0.865064	0.5455285	0.8884112	1.044462	1.235208	1.469441	1.077319	1.135777	1.033408	1.176165	0.8461342	1.260187	1.147843	0.817546	1.200401	1.19833	1.721953	1.321679	1.481071	1.541888	1.487046	1.387377	1.640873
22/10/2022 02:45:00	10	1.009695	0.8359972	1.426942	0.8773327	0.8881798	1.264517	1.455083	1.426774	1.051038	1.617349	1.199926	2.050774	1.807311	1.509777	1.475412	1.625492	1.487931	1.409834	1.815427	1.740048	2.047514	2.345699	1.391889	1.237388	1.556552	1.609362	1.593387	2.05567	1.710737	2.367456	1.968708	1.695627	1.07567	1.711599	1.975806	2.244858	2.598751	1.974103	2.026119	2.013306	2.194665	1.711538	2.35538	2.134332	1.582173	2.134327	2.175047	3.500798	2.349019	2.545953	2.596933	2.479066	2.369937	2.639728
22/10/2022 04:45:00	12	1.455844	1.22676	2.00131	1.30916	1.377734	1.809666	1.99758	1.988332	1.50124	2.20591	1.706494	2.605783	2.336298	2.075192	2.102895	2.19758	2.052539	1.941777	2.411458	2.290771	2.618338	2.928531	1.91131	1.7174	2.082678	2.151986	2.132189	2.655112	2.318991	2.957148	2.559953	2.32997	1.560347	2.305131	2.56326	2.811349	3.173785	2.598759	2.606787	2.645359	2.78041	2.322695	2.963027	2.724405	2.15179	2.706895	2.715237	4.771488	2.877539	3.114156	3.152405	2.992692	2.9115	3.105096
22/10/2022 06:45:00	14	1.803585	1.622247	2.465657	1.732114	1.944322	2.290657	2.493269	2.490966	1.993022	2.693814	2.204518	2.923839	2.726937	2.57256	2.555858	2.635567	2.517191	2.393683	2.859966	2.677269	2.944094	3.219559	2.351722	2.148625	2.461616	2.554543	2.551251	3.009897	2.765312	3.27696	2.924983	2.7896	2.00891	2.764042	2.962446	3.142575	3.463503	2.985975	2.988027	3.018945	3.101194	2.756201	3.284658	3.067196	2.718089	3.200376	3.036926	5.705509	3.168819	3.411812	3.432002	3.278853	3.219034	3.385974
22/10/2022 08:45:00	16	2.044155	1.937794	2.730577	2.03268	2.48509	2.608924	2.824263	2.806958	2.344528	3.012078	2.524177	3.081156	2.980237	2.858524	2.803872	2.89051	2.791354	2.64332	3.099549	2.897061	3.142981	3.376972	2.646453	2.447935	2.68224	2.796729	2.786387	3.1912	3.041177	3.448508	3.13879	3.0138	2.341451	3.028215	3.164976	3.316336	3.605287	3.230362	3.211808	3.230489	3.252066	2.990381	3.444965	3.264707	3.227882	3.569082	3.20135	6.452625	3.324964	3.552585	3.565448	3.44718	3.387075	3.530141
22/10/2022 10:45:00	18	2.177807	2.122254	2.890002	2.209563	2.896151	2.806733	3.011544	2.975461	2.564479	3.180643	2.73025	3.203628	3.112125	3.063682	3.004511	3.034824	2.929459	2.824288	3.264318	3.053673	3.311917	3.51668	2.799915	2.623887	2.82913	2.941214	2.935821	3.311459	3.198677	3.608178	3.288239	3.163301	2.556615	3.150185	3.293552	3.483621	3.765822	3.368741	3.317092	3.405921	3.407466	3.178379	3.610228	3.396488	3.596818	3.761195	3.336977	6.940773	3.434992	3.703569	3.683686	3.598059	3.515584	3.632137
22/10/2022 12:45:00	20	2.240682	2.246278	2.990444	2.330288	3.204178	2.943264	3.129431	3.106597	2.680486	3.30156	2.825502	3.316483	3.242938	3.176697	3.118985	3.179675	3.024776	2.967607	3.391088	3.164951	3.43949	3.665874	2.915763	2.730413	2.917471	3.05236	3.053189	3.470802	3.330566	3.7548	3.412615	3.265522	2.683451	3.251025	3.399401	3.591243	3.909315	3.499555	3.424311	3.555793	3.572638	3.291211	3.800164	3.500163	3.872678	3.85805	3.443211	7.238348	3.55887	3.81508	3.796308	3.67791	3.622033	3.738683
22/10/2022 14:45:00	22	2.319919	2.284925	3.027698	2.387218	3.473114	3.021289	3.191881	3.171679	2.748699	3.351718	2.863197	3.417259	3.330265	3.23877	3.211757	3.267937	3.05477	3.048787	3.474683	3.272763	3.545291	3.790658	3.003657	2.796714	2.976552	3.154726	3.138921	3.58205	3.43981	3.874331	3.523948	3.371642	2.738003	3.361368	3.519886	3.72102	4.050991	3.604392	3.499744	3.693837	3.68113	3.39939	3.952927	3.5802	4.127099	3.953059	3.52897	7.378389	3.655157	3.941802	3.885356	3.785727	3.692018	3.848225
