Vessel Name: 18-10-2022_KaKr_KK1-79_Screen_S4/4-B1/5_P3_10
Metric: RFP  Integrated Intensity / GFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
18/10/2022 16:10:00	0	0.0001260537	5.227924e-05	6.395614e-05	6.551695e-05	5.596683e-05	4.889124e-05	5.101833e-05	5.822593e-05	4.993858e-05	4.235982e-05	5.334973e-05	0.0001346205	4.967669e-05	5.032534e-05	5.327645e-05	5.38659e-05	5.279267e-05	3.871348e-05	3.93824e-05	7.354873e-05	4.322597e-05	7.910763e-05	4.318202e-05	0.0001392042	5.654189e-05	4.4202e-05	4.279528e-05	4.463886e-05	4.334306e-05	3.937976e-05	5.457624e-05	5.457631e-05	5.264739e-05	0.0001119042	4.457046e-05	4.296944e-05	4.647299e-05	4.459296e-05	4.284612e-05	8.772482e-05	4.388211e-05	4.44006e-05	4.304719e-05	5.759639e-05	8.855471e-05	4.315995e-05	8.581662e-05	5.499016e-05	5.311257e-05	5.743716e-05	5.77007e-05	5.721963e-05	5.619038e-05	7.440945e-05
18/10/2022 18:10:00	2	0.0001370659	7.082786e-05	9.039283e-05	0.0001367463	8.104954e-05	5.681444e-05	7.129447e-05	8.215958e-05	8.742569e-05	5.736369e-05	6.80614e-05	0.0001437103	6.949664e-05	6.564674e-05	7.433495e-05	6.919965e-05	6.846715e-05	4.955456e-05	5.330368e-05	8.535332e-05	6.283712e-05	6.310076e-05	6.31236e-05	0.0001314812	7.34123e-05	5.877752e-05	6.082392e-05	5.982725e-05	6.198011e-05	5.665371e-05	7.016812e-05	7.961773e-05	6.929169e-05	0.0001374341	6.574307e-05	5.514136e-05	6.465159e-05	6.120357e-05	5.897753e-05	5.51017e-05	5.867255e-05	6.060786e-05	5.45597e-05	8.694277e-05	0.0001225293	5.683987e-05	7.318827e-05	8.143466e-05	7.758159e-05	7.730348e-05	7.594843e-05	7.744745e-05	7.481081e-05	7.68127e-05
18/10/2022 20:10:00	4	0.00256452	0.00591851	0.004776234	0.006065291	0.003160609	0.005002677	0.007644849	0.006393312	0.009593603	0.00399927	0.00464277	0.005862247	0.003624299	0.007869358	0.007049949	0.006437134	0.007877097	0.007679351	0.005629834	0.00447757	0.006600565	0.009431558	0.006573847	0.009860284	0.009281738	0.008763717	0.008556742	0.00854522	0.008993523	0.009148033	0.01234571	0.01341582	0.009262276	0.01203325	0.01259875	0.01420778	0.01889833	0.007046913	0.007828341	0.01011229	0.009250794	0.00686051	0.008709322	0.0136986	0.01037395	0.0101482	0.009959994	0.007959045	0.005158485	0.007144802	0.006564609	0.007616945	0.009593541	0.00915611
18/10/2022 22:10:00	6	0.09167451	0.156315	0.1998008	0.1982744	0.1788085	0.2097657	0.2176487	0.2226439	0.2341084	0.1305233	0.1325713	0.1764908	0.1512433	0.2205249	0.2303736	0.2181505	0.2379863	0.2165114	0.1782676	0.1578451	0.2212786	0.2732951	0.19637	0.2430139	0.285828	0.2274755	0.2845164	0.3041382	0.2906606	0.2809413	0.349608	0.3536263	0.2320564	0.2528679	0.2352043	0.3434728	0.5005692	0.3068867	0.2108448	0.2831316	0.2627942	0.3023942	0.3218575	0.3587518	0.2356152	0.2273129	0.2968704	0.2397017	0.1509829	0.217853	0.1923849	0.1703814	0.2798338	0.2492062
19/10/2022 00:10:00	8	0.4920833	0.6751319	0.9206324	0.827845	0.9427971	1.022958	0.9722747	1.051936	0.9550056	0.5980164	0.6716008	0.7060781	0.7033762	0.8842869	0.9985443	0.9824886	0.9586947	0.9639027	0.9108611	0.7173193	0.9493514	1.208063	0.8284586	0.9909401	1.205904	0.9800224	1.171288	1.25834	1.32254	1.258327	1.365686	1.408218	0.9667024	0.9444947	0.9034981	1.207985	1.696022	1.328095	0.8708281	1.1708	1.169113	1.29766	1.363276	1.350165	0.9728477	0.8741499	1.087072	1.093678	0.6097682	0.9135089	0.8644162	0.7196673	1.139017	0.9425684
19/10/2022 02:10:00	10	1.074794	1.294487	1.652426	1.570885	1.851385	1.928301	1.808538	1.977403	1.778208	1.153884	1.391305	1.254072	1.3346	1.557369	1.783152	1.771387	1.737516	1.782916	1.749353	1.368351	1.692487	2.090497	1.526572	1.747137	2.055474	1.69829	1.992986	2.143545	2.324395	2.180098	2.160008	2.335082	1.727688	1.588717	1.564767	1.915122	2.602055	2.285151	1.539701	2.027603	2.055954	2.231556	2.261205	2.208812	1.711997	1.576434	1.735922	2.250134	1.106967	1.664258	1.560673	1.300665	1.950813	1.611855
19/10/2022 04:10:00	12	1.477771	1.687176	2.079947	2.055685	2.511415	2.468392	2.291485	2.478563	2.2565	1.559289	1.903735	1.626043	1.729259	2.032322	2.23217	2.177312	2.151484	2.220159	2.196256	1.822602	2.111718	2.525911	1.982713	2.17719	2.416333	2.094943	2.35739	2.581955	2.755801	2.61925	2.491	2.719261	2.214824	1.981882	1.93248	2.268704	2.956493	2.726202	1.989071	2.465832	2.478058	2.62265	2.655942	2.648794	2.266228	2.065382	2.057008	3.1927	1.484639	2.158497	1.969007	1.698567	2.371982	2.032214
19/10/2022 06:10:00	14	1.753043	1.949606	2.349583	2.36731	3.046799	2.780738	2.572735	2.756942	2.535131	1.819069	2.234363	1.873026	1.977173	2.307514	2.489607	2.409544	2.382679	2.467564	2.447421	2.11044	2.362772	2.768507	2.267172	2.416128	2.590896	2.350337	2.561288	2.755169	2.939596	2.855384	2.653471	2.905778	2.489249	2.246494	2.155224	2.462219	3.145671	2.93872	2.277593	2.722335	2.715371	2.821094	2.843333	2.860969	2.725621	2.471674	2.271097	3.90474	1.728015	2.458191	2.247345	1.999682	2.619937	2.300676
19/10/2022 08:10:00	16	1.932132	2.116138	2.514432	2.559054	3.44967	2.951002	2.770584	2.911995	2.68043	1.995484	2.450614	2.031038	2.150941	2.494067	2.673555	2.543809	2.519354	2.655329	2.60818	2.29818	2.529092	2.934917	2.441523	2.567938	2.716017	2.5035	2.703637	2.875795	3.091237	3.034101	2.774721	3.039762	2.661301	2.396393	2.316094	2.615467	3.314039	3.067815	2.465466	2.870196	2.855443	2.946975	3.031756	2.998105	3.105679	2.740164	2.390925	4.424633	1.902953	2.621556	2.410191	2.188259	2.76699	2.468651
19/10/2022 10:10:00	18	2.026433	2.20939	2.613754	2.679677	3.754699	3.059204	2.884662	2.994542	2.792258	2.086319	2.557374	2.116157	2.24132	2.617835	2.796811	2.652837	2.619451	2.791089	2.742418	2.431492	2.633573	3.053405	2.548599	2.686378	2.784728	2.612648	2.79996	3.000108	3.234856	3.165415	2.863096	3.1449	2.781495	2.485973	2.440228	2.742187	3.459251	3.212747	2.580513	2.999001	2.984606	3.050983	3.148708	3.082192	3.438545	2.869168	2.483134	4.765734	2.009318	2.754887	2.518814	2.32476	2.894169	2.588939
