Vessel Name: 12052020_InCu_KaKr_KK1-67_AC1-3_P2_4
Metric: GFP Integrated Intensity / RFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	EZH1	FABP4	FAM105A	FAM107A	FAM110A	FAM20A	FAM46A	FAM72A	FBXO6	FCAR	FFAR2	FGL2	FOS	FPR2	GBP1	GBP3	GBP4	GBP5	GLIPR2	GLS	GMPR	GPC4	GPR141	GPR155	HAPLN3	HAVCR2	HELZ2	HERC5	HERC6	HES4	HESX1	HLA-B	HLA-C	HMHA1	HSH2D	IDO1	IFI16	IFI27	IFI35	IFI44	IFI44L	IFI6	IFIH1	IFIT1	IFIT2	IFIT3	IFIT5	IFITM1	IFITM2	IFITM3	IFNE	IFNG	IGF2BP3	IL15	IL15RA	IL1A	IL1RN	IL4I1	IRF1	IRF7	IRF9	IRG1	ISG15	ISG20	ITPKB	KCNE3	KLF7	LAG3	LAMP3	LAP3	LGALS3BP	LGALS9B	LILRA1	LILRA5	LRCH2	LRRC25	LY6D	LY6E	MAP3K1	MBD4	MCM2	BORCS8	MNDA	MS4A4A	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
12.05.2020 10:44:00	0	0.008256187	0.007109822	0.008004976	0.008550715	0.007677633	0.008329147	0.007723134	0.004699825	0.007544529	0.007348161	0.005343594	0.006382227	0.002166456	0.003880817	0.006779987	0.006480687	0.008230765	0.007804845	0.006386066	0.006233462	0.00670237	0.004651429	0.005331426	0.006191129	0.004103428	0.005642455	0.007156762	0.007179698	0.005500561	0.00672841	0.01330505	0.008368962	0.00567624	0.005279445	0.005473193	0.006016717	0.004307357	0.007529259	0.005381371	0.01390755	0.01201219	0.0128181	0.007835326	0.01874295	0.006227842	0.0137406	0.004069928	0.005834373	0.004480094	0.007321134	0.008970803	0.009115996	0.009010393	0.009252282	0.01293103	0.007257608	0.01314782	0.004328544	0.00489922	0.004305289	0.006606587	0.004588428	0.0159487	0.005122965	0.0140347	0.009091221	0.009460976	0.014665	0.007657696	0.005210141	0.02846532	0.006793549	0.004955163	0.007126127	0.01240792	0.01264384	0.007546068	0.007934044	0.006149533	0.007888555	0.00565394	0.007475716	0.0155833	0.007277998	0.004593541	0.004565975	0.004478578	0.005604089	0.007658336	0.00800377	0.006083488	0.00871411	0.004610869	0.006860381	0.00555834
12.05.2020 13:44:00	3	0.007741597	0.00749162	0.008631915	0.009197927	0.007841698	0.007736329	0.008045103	0.005538011	0.008344634	0.007220868	0.006758575	0.005480838	0.005452251	0.00278601	0.005499478	0.004926044	0.007889688	0.006526243	0.004867085	0.005028054	0.005396484	0.004649453	0.004845538	0.005588482	0.00340531	0.004066938	0.005653551	0.005682651	0.00353776	0.005032404	0.01037531	0.006790211	0.005255374	0.004741916	0.004732114	0.005000417	0.00404361	0.003853339	0.004312324	0.008333921	0.007959498	0.008568572	0.008349295	0.01277899	0.005748642	0.00980568	0.004051797	0.006029762	0.003641636	0.004297654	0.005042672	0.006894182	0.008817577	0.006654568	0.009805808	0.005174503	0.008510521	0.004027569	0.00320074	0.004890682	0.004413578	0.003786073	0.01067779	0.004007385	0.007480042	0.006905999	0.005509286	0.006700265	0.005865974	0.004384755	0.01678554	0.007026988	0.005253532	0.00572847	0.008518216	0.007842074	0.005257051	0.006357023	0.005795261	0.005816489	0.005214943	0.005629573	0.006909349	0.005339112	0.003718493	0.003637563	0.004172478	0.004789919	0.005937757	0.008984857	0.005890311	0.006859974	0.004774758	0.006281799	0.006235151
12.05.2020 16:44:00	6	0.007108692	0.007372206	0.00774548	0.009155106	0.007734894	0.007052832	0.007869837	0.005216844	0.007799218	0.007608101	0.006581415	0.005694368	0.005038406	0.002527695	0.004853184	0.004950759	0.007168228	0.00513611	0.00438887	0.004740661	0.005064758	0.004664746	0.004361905	0.005229204	0.002817572	0.003441436	0.00439532	0.003886734	0.003016837	0.004598884	0.008589778	0.005779583	0.005052818	0.003925253	0.003624351	0.003776236	0.003765156	0.003388106	0.004154752	0.004954642	0.005035785	0.005281669	0.007164367	0.007831092	0.005666461	0.006843672	0.004491737	0.005959662	0.003497486	0.003192486	0.003945742	0.005429023	0.007540157	0.006708843	0.01095721	0.005628478	0.005889217	0.003555364	0.003125897	0.005647963	0.004152391	0.003795385	0.006321511	0.004128776	0.005436941	0.00518947	0.00401265	0.004306609	0.005030912	0.004176229	0.009239675	0.006761496	0.004885623	0.004780645	0.006748056	0.004186426	0.005245865	0.006267895	0.005935004	0.0050332	0.005374635	0.005317066	0.005144991	0.00511629	0.003751792	0.003030186	0.003819619	0.0052674	0.005410338	0.009581348	0.006033417	0.006275952	0.005020137	0.006069759	0.006534506
12.05.2020 19:44:00	9	0.008089909	0.007597981	0.008245909	0.01140869	0.008499431	0.007676022	0.007444593	0.00568216	0.007260183	0.007790672	0.00710267	0.006035043	0.006140874	0.002315842	0.004936414	0.004895195	0.007101334	0.006466722	0.005234649	0.004828429	0.005095132	0.004839035	0.004630819	0.004935197	0.002609239	0.004659713	0.005296079	0.004828617	0.003231742	0.004009349	0.008753821	0.004904056	0.004593085	0.004046775	0.00447824	0.003460399	0.003637214	0.003700317	0.004386972	0.004776448	0.004343253	0.004307892	0.006894293	0.006263644	0.005812663	0.006164052	0.005553639	0.006981648	0.004437256	0.004040532	0.005220045	0.005743669	0.006749213	0.009362454	0.01000803	0.006812668	0.005777584	0.003776691	0.003794783	0.005821778	0.004515174	0.004564262	0.005045036	0.003958808	0.005499533	0.005403402	0.00393431	0.004405532	0.005135144	0.004327043	0.006095198	0.00607631	0.00474637	0.004275211	0.006334908	0.004279509	0.005532282	0.006885371	0.007524312	0.005531032	0.004704084	0.006205131	0.005353697	0.005091273	0.0039195	0.003265059	0.004216045	0.005342298	0.006290521	0.01118309	0.007146572	0.00667535	0.005324256	0.005647891	0.006131364
12.05.2020 22:44:00	12	0.01128528	0.009866229	0.01235804	0.01621393	0.01357044	0.0117314	0.008577828	0.008335814	0.009055115	0.01049169	0.0101172	0.009059157	0.009154233	0.002475217	0.007479248	0.005860604	0.009554896	0.007614216	0.008166003	0.006397882	0.00603332	0.006208788	0.005601069	0.006837628	0.003241086	0.006801935	0.007577553	0.007191787	0.004915336	0.005910689	0.01169357	0.006560719	0.006793484	0.005180903	0.004781814	0.004607565	0.005799721	0.006653342	0.006701612	0.006113977	0.005720303	0.005739727	0.008262947	0.008998607	0.008555057	0.009007075	0.01032953	0.008485372	0.00883925	0.004924888	0.009089766	0.007608748	0.008687659	0.0112556	0.01193374	0.009667174	0.008393208	0.005189063	0.005792315	0.007692487	0.007489929	0.008605558	0.007195925	0.004778575	0.005819448	0.00741684	0.005698605	0.005493523	0.007370305	0.00599052	0.006738775	0.008184633	0.005700037	0.006127553	0.008513653	0.006396399	0.007164591	0.008592023	0.01006993	0.00861629	0.006540117	0.008721384	0.006758944	0.005650358	0.005243002	0.004560472	0.006468928	0.007549123	0.009348741	0.01541985	0.01007328	0.01026812	0.008330686	0.006827754	0.007603216
13.05.2020 01:44:00	15	0.02193823	0.01767669	0.02317338	0.02671134	0.02604898	0.02159659	0.01413643	0.01571846	0.01380122	0.01742266	0.01689016	0.01725051	0.0129256	0.003795241	0.01480562	0.008159932	0.01639957	0.01311949	0.0177289	0.01158325	0.01024612	0.01259052	0.01002389	0.01259771	0.005431416	0.01300494	0.0141689	0.0140283	0.01039137	0.01024598	0.02196701	0.01103099	0.0113871	0.009254592	0.009561982	0.008034647	0.01157791	0.01583525	0.01256696	0.0100146	0.01154378	0.01170674	0.01554887	0.01786882	0.01440517	0.01666384	0.02220571	0.01287349	0.0167913	0.009994144	0.01447161	0.0120422	0.01436356	0.01746992	0.02247533	0.0152211	0.0141692	0.01121196	0.01126354	0.01365735	0.01609204	0.01794081	0.01326061	0.007166379	0.01038223	0.01387408	0.01230598	0.009847418	0.01134867	0.01319708	0.01004538	0.01133803	0.008635388	0.01258831	0.01576334	0.01326316	0.01167338	0.01404178	0.01875945	0.01505167	0.01277317	0.01521865	0.01226559	0.009258082	0.009105028	0.008193831	0.01229738	0.01551813	0.02032375	0.01793453	0.01966169	0.0187229	0.01547513	0.01366701	0.01461077
13.05.2020 04:44:00	18	0.04806724	0.0331865	0.04997998	0.04620704	0.05020308	0.04117301	0.02757148	0.031671	0.02588752	0.03544256	0.03319024	0.03603134	0.02564677	0.008009223	0.02665408	0.0158933	0.03083534	0.02547545	0.04073301	0.02405603	0.02038121	0.02685033	0.02017414	0.02736361	0.01203107	0.02597906	0.03278724	0.02644249	0.02290326	0.02298376	0.04776703	0.02276257	0.02214447	0.02026247	0.01979969	0.01841262	0.02605111	0.03774686	0.0275699	0.02121349	0.02508828	0.02534442	0.03318786	0.0379412	0.02975246	0.0319335	0.04636748	0.02634105	0.03375224	0.02239079	0.02518784	0.02496064	0.02953068	0.03307148	0.04508134	0.028048	0.02712651	0.02002184	0.02377017	0.0289711	0.03492857	0.03822371	0.02771426	0.0134097	0.02143188	0.02978007	0.02881131	0.02008229	0.02335817	0.0302527	0.01970015	0.01904799	0.01610289	0.02782308	0.03203879	0.03244406	0.02179595	0.02747672	0.03635792	0.03200176	0.02704649	0.03071522	0.02400758	0.01755441	0.01978952	0.01714902	0.02674217	0.03498378	0.04664098	0.03819838	0.04148311	0.04118006	0.03404934	0.02776634	0.03127646
13.05.2020 07:44:00	21	0.09768938	0.06814212	0.09882396	0.08443586	0.09391028	0.08160031	0.06168756	0.06707332	0.05310269	0.07226958	0.06807696	0.08077814	0.0526087	0.01428038	0.04926672	0.03121908	0.06078033	0.04791777	0.08399457	0.04753677	0.04532251	0.04374577	0.04198677	0.06161978	0.02451964	0.05332773	0.07182541	0.05420506	0.04956224	0.04927541	0.08954199	0.04876684	0.04543584	0.049986	0.04100318	0.04307316	0.0590926	0.07673028	0.05631606	0.04386681	0.05274124	0.05514095	0.06901524	0.07213788	0.06151692	0.06472332	0.08761054	0.05329419	0.06579401	0.04868712	0.04401251	0.05244936	0.05622735	0.06410505	0.07704154	0.05462755	0.05712647	0.0414805	0.05081206	0.0597806	0.07996967	0.0748256	0.05207147	0.02605699	0.04449843	0.0611979	0.06630433	0.05806877	0.04772388	0.06745887	0.04216859	0.03084889	0.03149265	0.06333175	0.06502283	0.07250405	0.04025066	0.05506439	0.06770664	0.05171691	0.05866771	0.06206946	0.04899131	0.03477395	0.04147345	0.03615082	0.05565741	0.07791194	0.09957016	0.07646362	0.08653127	0.08547601	0.07401492	0.05789703	0.07110253
13.05.2020 10:44:00	24	0.1929004	0.1273911	0.1707549	0.1544922	0.1747514	0.155193	0.1283114	0.1305179	0.1058438	0.1328246	0.1333572	0.1608468	0.1049256	0.03083164	0.09715197	0.05934284	0.116298	0.08924521	0.1564272	0.08950167	0.08903478	0.07710111	0.08411761	0.128142	0.0479571	0.1013437	0.1323409	0.09984832	0.09994414	0.09239338	0.1792046	0.1026954	0.08729839	0.1058534	0.08626481	0.09361133	0.116707	0.1438656	0.09881095	0.08767273	0.09561116	0.1043479	0.1337874	0.1464875	0.1221781	0.125502	0.1571926	0.1003547	0.1241935	0.1034435	0.08098173	0.1066067	0.1135766	0.1335453	0.1485345	0.1127425	0.1131811	0.08800945	0.09807517	0.1218605	0.1758715	0.128801	0.09066925	0.05740939	0.09709863	0.1143617	0.1256525	0.1061995	0.100828	0.1331939	0.08905414	0.05206186	0.05828376	0.1248683	0.1189955	0.1253601	0.07450001	0.09745353	0.1129104	0.09689294	0.1160268	0.1154483	0.09426565	0.06962623	0.08335027	0.07422395	0.1257544	0.1509733	0.1883479	0.153783	0.1647908	0.15808	0.1444317	0.1207605	0.1446798
13.05.2020 13:44:00	27	0.3238993	0.2275457	0.283876	0.246105	0.301887	0.2877682	0.231558	0.2319437	0.1937683	0.2411601	0.2203788	0.30389	0.1860435	0.05900453	0.1696218	0.09787302	0.2038454	0.1582296	0.2591769	0.1708152	0.1661629	0.142954	0.1505768	0.2269144	0.08645583	0.1837233	0.2317452	0.1756316	0.1836348	0.1685723	0.2960476	0.18535	0.1616741	0.1996628	0.1684143	0.1772661	0.2115999	0.2570276	0.1731263	0.1681723	0.1704839	0.1784246	0.2373024	0.2689901	0.2127779	0.230143	0.27621	0.1783411	0.2247405	0.1831996	0.1494386	0.2003756	0.2071341	0.238401	0.2657378	0.1974977	0.1990325	0.153892	0.1765305	0.2261585	0.357987	0.2277343	0.146031	0.1111741	0.1801667	0.2034097	0.2224166	0.1737291	0.1750606	0.2463817	0.1651632	0.0823618	0.1063292	0.2248105	0.2256915	0.2072894	0.1348274	0.1901616	0.2280953	0.1615738	0.2004152	0.2043693	0.1821002	0.1375111	0.1645487	0.1409464	0.2135646	0.271202	0.3195111	0.3018577	0.2894621	0.3024549	0.2259646	0.2240654	0.2774623
