Vessel Name: 19052020_InCu_KaKr_KK1-69_AC1-5_P7_5
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	EZH1	FABP4	FAM105A	FAM107A	FAM110A	FAM20A	FAM46A	FAM72A	FBXO6	FCAR	FFAR2	FGL2	FOS	FPR2	GBP1	GBP3	GBP4	GBP5	GLIPR2	GLS	GMPR	GPC4	GPR141	GPR155	HAPLN3	HAVCR2	HELZ2	HERC5	HERC6	HES4	HESX1	HLA-B	HLA-C	HMHA1	HSH2D	IDO1	IFI16	IFI27	IFI35	IFI44	IFI44L	IFI6	IFIH1	IFIT1	IFIT2	IFIT3	IFIT5	IFITM1	IFITM2	IFITM3	IFNE	IFNG	IGF2BP3	IL15	IL15RA	IL1A	IL1RN	IL4I1	IRF1	IRF7	IRF9	IRG1	ISG15	ISG20	ITPKB	KCNE3	KLF7	LAG3	LAMP3	LAP3	LGALS3BP	LGALS9B	LILRA1	LILRA5	LRCH2	LRRC25	LY6D	LY6E	MAP3K1	MBD4	MCM2	BORCS8	MNDA	MS4A4A	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
19.05.2020 10:51:00	0	0.0001586923	0.0004391187	2.528264e-05	0.0002122982	0.0002723972	3.510724e-05	3.064187e-05	3.130709e-05	3.215925e-05	6.510498e-05	3.374354e-05	7.906626e-05	0.0002769475	3.437183e-05	3.126194e-05	8.626273e-05	7.954046e-05	3.411511e-05	3.154105e-05	3.97421e-05	3.197262e-05	3.778595e-05	3.60826e-05	2.702486e-05	3.759834e-05	3.711019e-05	3.477079e-05	0.0004768328	3.681211e-05	4.459263e-05	2.773862e-05	3.476938e-05	3.419812e-05	0.0006081131	3.429403e-05	3.234188e-05	2.843541e-05	3.416428e-05	3.57847e-05	3.532426e-05	3.302824e-05	3.371377e-05	2.934024e-05	3.18111e-05	3.231699e-05	3.436095e-05	3.323884e-05	4.758303e-05	0.0001627141	0.0001049473	3.574756e-05	6.630923e-05	3.819942e-05	3.588894e-05	7.516586e-05	0.0003045817	3.527382e-05	3.982725e-05	6.881594e-05	3.69535e-05	3.453015e-05	0.008188728	0.0001016409	3.444789e-05	0.0003485645	3.528309e-05	3.235457e-05	3.494035e-05	3.7613e-05	3.504427e-05	3.494879e-05	0.0001105968	3.623894e-05	3.487311e-05	3.894529e-05	3.729064e-05	3.894491e-05	0.0001592301	0.0001999985	0.0003275781	3.015769e-05	3.660573e-05	3.446034e-05	9.215755e-05	2.979536e-05	3.660284e-05	3.894078e-05	3.109386e-05	3.633535e-05	3.679375e-05	3.249332e-05	4.081988e-05	3.766003e-05	0.0001779493	3.633376e-05
19.05.2020 13:51:00	3	0.000222379	0.0003942288	2.311395e-05	0.0001631721	0.0002378808	3.381556e-05	2.592624e-05	2.849918e-05	2.785674e-05	6.232176e-05	2.867237e-05	7.963261e-05	0.0003680589	3.121477e-05	2.837923e-05	7.846671e-05	3.640846e-05	3.141564e-05	2.886962e-05	3.85106e-05	2.796917e-05	3.512466e-05	6.244855e-05	2.481245e-05	3.748863e-05	3.277551e-05	3.115891e-05	0.0004460496	3.530069e-05	3.785888e-05	2.793936e-05	3.16588e-05	2.95128e-05	0.0005500147	3.159494e-05	3.083709e-05	7.33934e-05	3.149028e-05	3.219121e-05	3.332711e-05	2.90908e-05	3.338525e-05	2.720408e-05	2.867947e-05	3.211271e-05	3.593331e-05	3.025032e-05	4.08985e-05	0.000167364	0.0001069101	3.270012e-05	3.672028e-05	3.470255e-05	3.478931e-05	7.231881e-05	3.177059e-05	3.095251e-05	0.0001502312	6.15293e-05	3.644183e-05	3.23932e-05	0.007884051	9.175715e-05	3.325265e-05	0.0003184362	3.481128e-05	2.89895e-05	3.174456e-05	3.480948e-05	3.29771e-05	3.127209e-05	9.828946e-05	3.185371e-05	3.380049e-05	3.426817e-05	3.211572e-05	3.773115e-05	0.0001218986	0.0001859347	0.0003075892	3.139362e-05	3.024066e-05	3.338155e-05	8.477083e-05	2.703888e-05	9.717715e-05	3.675053e-05	3.047032e-05	3.248977e-05	3.295096e-05	2.914583e-05	3.499755e-05	3.569717e-05	3.65634e-05	3.437452e-05
19.05.2020 16:51:00	6	0.0002054436	0.0005847886	1.741429e-05	0.000141216	0.000241069	0.0001041365	2.106852e-05	7.886641e-05	2.529512e-05	4.99552e-05	6.705225e-05	7.349775e-05	0.0001940775	2.579168e-05	2.318529e-05	6.684648e-05	8.019261e-05	6.901203e-05	5.604521e-05	3.18204e-05	9.407947e-05	0.0003231149	5.607893e-05	2.049387e-05	2.815167e-05	2.551074e-05	2.32936e-05	0.0005068646	2.625564e-05	3.195069e-05	2.053507e-05	0.0001346884	7.76085e-05	0.0004867008	2.342781e-05	2.527747e-05	2.100097e-05	2.523992e-05	2.746677e-05	2.581797e-05	2.284034e-05	2.430035e-05	2.361809e-05	2.314261e-05	2.356097e-05	2.496724e-05	2.538943e-05	3.456994e-05	0.0001418318	9.400846e-05	2.660744e-05	2.795847e-05	0.0001812446	2.69339e-05	6.35243e-05	7.139007e-05	7.065481e-05	0.0001264552	5.559286e-05	2.787889e-05	9.225232e-05	0.008263095	6.640184e-05	2.456454e-05	0.0003973972	0.0001354885	2.295412e-05	2.480232e-05	2.819912e-05	2.824043e-05	2.7148e-05	9.374509e-05	2.582665e-05	0.0001346537	2.916576e-05	9.355639e-05	7.319726e-05	8.78409e-05	0.0001659517	0.0002872807	2.418252e-05	0.0001610876	0.000104851	7.363946e-05	2.398769e-05	0.0001850997	2.769032e-05	2.468689e-05	0.0003074638	2.490364e-05	2.33334e-05	2.742573e-05	2.80945e-05	2.8665e-05	7.750249e-05
19.05.2020 19:51:00	9	0.00103366	0.001815496	0.0007821837	0.001256573	0.000940259	0.0006264643	0.0006021886	0.0005852895	0.0008207628	0.0008488012	0.0005554301	0.0005000522	0.001243189	0.001163495	0.00135882	0.001237974	0.002062303	0.001936462	0.0009994811	0.00118645	0.0008471804	0.001993085	0.001354393	0.0007349427	0.0007322043	0.001748719	0.001181477	0.002238042	0.001024354	0.001161505	0.00090691	0.001924548	0.00138172	0.001786836	0.00158535	0.0005721085	0.001634687	0.001380513	0.002470608	0.001694997	0.001577103	0.00132881	0.001515352	0.001394055	0.001368688	0.001007081	0.001296791	0.0004885438	0.0009372107	0.001479813	0.001761265	0.001686275	0.002027548	0.001668644	0.001242273	0.001557305	0.001710829	0.001199367	0.001480507	0.001052262	0.002638735	0.008884383	0.001695937	0.0003917477	0.001926316	0.00190222	0.001037006	0.001108523	0.001345168	0.001030841	0.001281027	0.0005912481	0.000930535	0.001780824	0.0004188343	0.001816108	0.001456902	0.0009970828	0.00148504	0.002043348	0.001644111	0.0006386289	0.001013793	0.0008009429	0.0007179244	0.002759343	0.001905083	0.0006217656	0.007709696	0.0004607092	0.0007572933	0.001050222	0.0008101973	0.000724012	0.0006050438
19.05.2020 22:51:00	12	0.004647108	0.00478771	0.004412668	0.006183483	0.005479978	0.004463441	0.004305334	0.0041826	0.005729958	0.004226522	0.004425548	0.003423395	0.005654702	0.006757988	0.007981898	0.008198069	0.008669812	0.008623905	0.00606099	0.009176542	0.005814052	0.008077111	0.008361642	0.003787609	0.003759779	0.009657206	0.005440147	0.009602536	0.007442013	0.007334095	0.006063092	0.008363184	0.007017595	0.009138143	0.00862337	0.003898728	0.007198791	0.006765564	0.01163998	0.009380721	0.01016637	0.007857151	0.006146857	0.00773914	0.00851157	0.007891859	0.008981562	0.002714667	0.004767118	0.006697291	0.008218451	0.008585957	0.009499875	0.007975852	0.006791621	0.0087628	0.009569041	0.006535456	0.008006504	0.003840192	0.0109861	0.01622866	0.006667203	0.004519914	0.008470706	0.009083667	0.007584545	0.008206532	0.008308193	0.005617544	0.007238053	0.003654625	0.006067376	0.008159609	0.005092548	0.009681689	0.00771205	0.005993776	0.006331907	0.009307885	0.008143734	0.005291123	0.006141436	0.00541371	0.005196274	0.01495552	0.007037612	0.004825998	0.02528755	0.004181982	0.004857328	0.004534875	0.004305575	0.004978645	0.004559664
20.05.2020 01:51:00	15	0.01131512	0.01128051	0.01135556	0.01458816	0.01437492	0.01268348	0.01141899	0.01158689	0.0147867	0.01116929	0.01038368	0.009835288	0.01465556	0.01601665	0.02096249	0.02181606	0.02194244	0.02025012	0.01707015	0.02255472	0.01626166	0.01798548	0.02152614	0.01017189	0.01144445	0.02193348	0.01388826	0.02425315	0.01946855	0.01790539	0.0167743	0.01977527	0.02054024	0.0235337	0.01965578	0.009933555	0.01804703	0.01811712	0.02788955	0.02198919	0.02432385	0.02064667	0.01711771	0.0208783	0.02158472	0.01994694	0.02169407	0.007402305	0.01301439	0.01819388	0.02171748	0.02138367	0.02336396	0.02233884	0.01563943	0.022198	0.02282189	0.01779149	0.0219746	0.009935599	0.02672465	0.02755114	0.0187435	0.01330172	0.0200865	0.02174984	0.02266148	0.01940445	0.01771063	0.01571983	0.01927718	0.009833894	0.01372871	0.02213126	0.0142734	0.02287141	0.0188449	0.01470502	0.01746113	0.02306506	0.01988427	0.01337316	0.01665391	0.01335353	0.01259646	0.03384061	0.0169972	0.01240149	0.04538917	0.01117952	0.01170939	0.0118684	0.01152905	0.01245285	0.01196377
20.05.2020 04:51:00	18	0.01913972	0.02124256	0.01905331	0.02517889	0.02457485	0.02399764	0.02113711	0.02006721	0.02480509	0.02040648	0.01898271	0.01816558	0.0256991	0.02685228	0.0361685	0.03943541	0.03811583	0.03537019	0.03021456	0.03871839	0.03002655	0.03297522	0.03616524	0.01777275	0.02033937	0.03482647	0.02552202	0.03777352	0.03373229	0.03253984	0.02964636	0.03293929	0.03809967	0.03967416	0.03308719	0.0182348	0.03136356	0.03283225	0.04822343	0.0388696	0.04135597	0.03779074	0.03002296	0.03537861	0.03803279	0.03401512	0.037116	0.01480874	0.02403029	0.03236859	0.03811129	0.03744433	0.03992345	0.03840162	0.02827439	0.03753929	0.0397521	0.03030349	0.03826525	0.01831939	0.04960596	0.04050884	0.03361693	0.02545096	0.03514215	0.03636733	0.04104373	0.03602083	0.03293318	0.02967317	0.03348916	0.01860958	0.02536447	0.03670335	0.02509719	0.04015104	0.03416938	0.02563322	0.03193427	0.0397101	0.03466287	0.02387653	0.02927572	0.02433182	0.02367493	0.06265545	0.03042752	0.02288673	0.06505302	0.02109215	0.0202579	0.02009518	0.02075048	0.02315338	0.02172656
20.05.2020 07:51:00	21	0.02857509	0.03098249	0.02818886	0.0372813	0.03353438	0.03464425	0.03026496	0.02804581	0.03655943	0.02978866	0.02839279	0.02722047	0.0345328	0.03732827	0.05300587	0.05584444	0.0525961	0.04978723	0.04482585	0.05372634	0.04268602	0.04753839	0.05472378	0.02511465	0.03100612	0.04709507	0.03761596	0.05314318	0.04866745	0.04641791	0.04221886	0.04675001	0.05495168	0.05478955	0.04990589	0.02712494	0.04521363	0.04564049	0.0668206	0.05683544	0.05934615	0.05451817	0.04093383	0.04938707	0.05443939	0.04656482	0.05169439	0.02221202	0.03510824	0.04597684	0.05538635	0.05297084	0.05739259	0.05303452	0.0402881	0.05180777	0.05574512	0.0436418	0.05613982	0.02833163	0.07705566	0.05382835	0.04811561	0.03755457	0.04760479	0.05031395	0.05925919	0.05382896	0.05023411	0.04485517	0.04721072	0.02763386	0.03589049	0.05239537	0.03672408	0.05626403	0.04781175	0.03709197	0.04669737	0.05527226	0.04880518	0.03610397	0.04044765	0.03456465	0.03299966	0.09840862	0.04584943	0.03454461	0.08110081	0.03010127	0.03013563	0.02881322	0.0294036	0.03357387	0.030994
20.05.2020 10:51:00	24	0.03610089	0.03877104	0.03446058	0.0466826	0.04147933	0.04390559	0.03946482	0.03500301	0.04745498	0.03843967	0.03587581	0.03405735	0.04242286	0.04655773	0.06689437	0.06856412	0.0660908	0.06347988	0.05564948	0.06841927	0.05479747	0.0594736	0.07023764	0.03164047	0.04065637	0.05747021	0.04943266	0.06518092	0.06122733	0.06021883	0.05308972	0.05807714	0.06913768	0.06709329	0.06385794	0.03496631	0.05711959	0.05760901	0.08834397	0.06986064	0.07591897	0.07002176	0.04989692	0.06402232	0.06852525	0.05824655	0.06184083	0.02912513	0.0427739	0.0552888	0.07024352	0.06543352	0.06993745	0.06512993	0.04864916	0.06338849	0.07029662	0.0536141	0.07195811	0.03648989	0.109799	0.0631446	0.05831094	0.0478225	0.05839285	0.06366637	0.0761916	0.06944706	0.06597341	0.05875135	0.05928037	0.03569965	0.04420629	0.06644844	0.04651959	0.06933227	0.05900598	0.04793981	0.05951088	0.06863349	0.06080115	0.04693323	0.04991024	0.04407015	0.04305276	0.1345609	0.06510343	0.04462553	0.08979912	0.03889006	0.03865663	0.03692565	0.03625245	0.04294698	0.03770238
20.05.2020 13:51:00	27	0.04182133	0.04399605	0.03794343	0.05373441	0.04733018	0.05133405	0.04552688	0.04121562	0.05515861	0.04590229	0.04190166	0.03990321	0.04703707	0.05248483	0.07623937	0.07672389	0.07751055	0.07324132	0.0641695	0.08009381	0.06138461	0.06765291	0.08023377	0.03577853	0.04612033	0.06578554	0.05616522	0.0749919	0.06934216	0.06831571	0.06118444	0.06546675	0.0789759	0.07530443	0.07305564	0.04066244	0.06574945	0.06531558	0.1068981	0.08008377	0.08707516	0.08075128	0.05651113	0.07355944	0.07795536	0.06679901	0.07155007	0.03333957	0.04762369	0.06237955	0.08098989	0.07564216	0.07793431	0.07307107	0.05445848	0.0704356	0.0799365	0.06062924	0.08511081	0.04280256	0.1422149	0.06876585	0.06395683	0.05420763	0.06623572	0.07308635	0.08763158	0.08086864	0.07653876	0.06887271	0.06654654	0.0425669	0.05157059	0.07617396	0.05457384	0.08002588	0.06684388	0.05453766	0.06939837	0.08015797	0.06907251	0.05421958	0.0562344	0.0486136	0.05046102	0.1712278	0.08351639	0.05236888	0.09464002	0.04467545	0.04467423	0.04284525	0.04225625	0.05000044	0.04224935
