Vessel Name: 13042020_InCu_KaKr_KK1-57_P3_1
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	AC005013.1	ACO1	ADAM12	ADAMDEC1	ADAR	ADORA3	AIM2	AKAP2	ALOX5AP	ANKRD22	APOBEC3A	APOBEC3G	APOL1	APOL2	APOL3	APOL4	APOL6	ARAP1	ARL9	ASGR1	ATF3	ATF7IP	ATXN1	BATF	BATF2	BRD3	C19orf66	C6orf100	C9orf91	CAPN15	CASP1	CBFA2T3	CCL13	CCL2	CCL24	CCL7	CCL8	CCNA1	CCR1	CCR2	CD180	CD274	CD38	CD69	CD80	CEACAM1	CFB	CFHR1	CH25H	CHST2	CLEC5A	CLECL1	CMKLR1	CMPK2	CNP	CTAGE1	CX3CR1	CXCL10	CXCL11	CXCL3	CXCL9	CYP2J2	DCT	DDX58	DDX60	DDX60L	DEFB1	DHX58	DOK1	DOK2	DOK3	DTX3L	DUSP7	EMP1	EMR3	ENG	ENPP2	EPHB2	EPSTI1	ETV7	EVI2A	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
13.04.2020 19:20:00	0	8.100519e-05	7.501264e-05	1.616079e-05	8.590075e-05	1.916682e-05	1.409495e-05	1.924177e-05	0.0007712642	1.546395e-05	1.637633e-05	1.351683e-05	8.586648e-05	1.553478e-05	1.286333e-05	6.175761e-05	1.098025e-05	1.771174e-05	1.418374e-05	1.951323e-05	1.86727e-05	1.574872e-05	1.524743e-05	7.253665e-05	1.627488e-05	1.732135e-05	1.310583e-05	1.554086e-05	1.603311e-05	4.188226e-05	0.0002501724	1.979561e-05	2.283273e-05	2.280019e-05	1.878945e-05	8.905038e-05	1.866148e-05	1.600619e-05	1.352164e-05	1.411697e-05	1.625953e-05	3.581373e-05	1.810146e-05	1.717069e-05	8.103145e-05	1.587573e-05	1.775981e-05	1.833432e-05	1.68225e-05	1.784578e-05	1.541915e-05	1.781386e-05	0.0001664459	3.757046e-05	2.408193e-05	2.106932e-05	0.0002813373	1.912983e-05	1.756018e-05	1.634817e-05	1.571395e-05	1.698482e-05	1.613049e-05	1.97213e-05	9.39418e-05	4.481526e-05	1.737428e-05	1.397329e-05	1.87795e-05	1.567444e-05	2.283536e-05	1.797031e-05	1.374048e-05	1.561888e-05	1.971713e-05	1.976861e-05	1.431971e-05	1.549101e-05	1.688625e-05	1.469264e-05	1.473242e-05	0.0001307105	0.004466127	1.887946e-05	0.0003540974	0.0002094248	0.0001498611	2.942475e-05	1.360557e-05	1.546504e-05	1.540054e-05	8.22108e-05	2.158378e-05
13.04.2020 22:20:00	3	1.820066e-05	8.432972e-05	2.57087e-05	2.330207e-05	2.796202e-05	2.304757e-05	2.637024e-05	0.0007335585	2.71249e-05	2.483825e-05	2.273484e-05	9.763226e-05	2.141541e-05	2.083908e-05	6.159045e-05	1.918002e-05	2.657934e-05	2.430994e-05	2.701771e-05	2.498762e-05	2.413602e-05	2.380392e-05	7.630867e-05	2.351376e-05	2.444378e-05	2.045415e-05	2.120522e-05	2.418442e-05	9.887527e-05	0.0002469678	2.65798e-05	3.052337e-05	3.327565e-05	2.77206e-05	0.000103639	2.97734e-05	2.673352e-05	2.089799e-05	2.224157e-05	2.497786e-05	7.027188e-05	2.823923e-05	2.463643e-05	8.951401e-05	2.416507e-05	2.575856e-05	2.580258e-05	2.430088e-05	2.58797e-05	2.272173e-05	2.486527e-05	9.270499e-05	4.486294e-05	3.160001e-05	2.825207e-05	0.0002658967	2.880286e-05	2.615106e-05	2.377117e-05	2.63912e-05	2.498262e-05	2.349345e-05	2.780637e-05	9.32574e-05	2.080038e-05	2.598285e-05	2.109032e-05	2.124067e-05	2.236966e-05	3.386363e-05	2.604644e-05	2.246623e-05	2.424462e-05	2.72087e-05	2.851653e-05	2.170386e-05	2.42628e-05	2.413842e-05	2.081381e-05	2.002935e-05	0.000145051	0.004263819	2.922128e-05	0.0003388275	0.0002067229	0.0001503138	4.29884e-05	2.061144e-05	2.419079e-05	2.131987e-05	8.946133e-05	3.160245e-05
14.04.2020 01:20:00	6	0.007878147	0.01558262	0.01181045	0.01458635	0.009594447	0.01274069	0.02267462	0.01542595	0.01940305	0.01016596	0.01230222	0.01921772	0.03743306	0.03265081	0.0212107	0.02488577	0.04054348	0.0278191	0.02866062	0.03780782	0.02559511	0.03473274	0.02188546	0.01975771	0.04259683	0.0321021	0.02844586	0.0311651	0.03018857	0.0351943	0.03510442	0.02516155	0.02861495	0.02390875	0.01858926	0.04446914	0.03540023	0.04150391	0.03113143	0.02874662	0.03421778	0.04031448	0.03727762	0.04167669	0.02766733	0.01832975	0.01799324	0.03708952	0.04402134	0.03554014	0.04699535	0.04701721	0.03427897	0.04832472	0.03801211	0.04406869	0.0453866	0.01477777	0.02365987	0.02251081	0.04301976	0.04171752	0.04802451	0.02532034	0.04281579	0.0395002	0.03571328	0.04277293	0.02848087	0.02317694	0.02216391	0.03631876	0.03703984	0.04029562	0.04166241	0.02982916	0.03864037	0.03781693	0.03444538	0.03064524	0.02147499	0.02427413	0.02008203	0.01946713	0.018705	0.02471974	0.02363113	0.01910566	0.0243038	0.02272432	0.01930189	0.02634438
14.04.2020 04:20:00	9	0.2019961	0.4063222	0.3607844	0.3150506	0.2746534	0.3030594	0.5052002	0.4447475	0.4454686	0.2687712	0.2911363	0.3877094	0.6091735	0.5385818	0.413795	0.4616632	0.6594088	0.569838	0.5507383	0.6294386	0.5819938	0.6558099	0.4364997	0.3962692	0.6524328	0.5087873	0.5730973	0.6443139	0.4937994	0.6883199	0.5841733	0.5574933	0.5168084	0.3863606	0.3695251	0.7175323	0.7122402	0.5844396	0.5596924	0.5417268	0.6763687	0.7647913	0.6755549	0.6891974	0.5074671	0.3313079	0.3887498	0.5356582	0.6796654	0.5641941	0.6844436	0.7932168	0.6411439	0.7310275	0.6539474	0.6496671	0.723551	0.3207481	0.4806617	0.572279	0.7071719	0.6308679	0.7682898	0.513234	0.6926875	0.7839032	0.6523413	0.6285598	0.4836532	0.4314928	0.4189958	0.5427623	0.6290905	0.7754547	0.7333094	0.6667377	0.6904302	0.5916622	0.586842	0.5983297	0.3444352	0.4400002	0.4444973	0.4910091	0.4924099	0.8230621	0.5808895	0.4516334	0.4751306	0.458189	0.4366968	0.5141897
14.04.2020 07:20:00	12	0.520112	0.9264324	0.8265453	0.7388458	0.6479086	0.7208239	1.167216	1.068178	0.9645408	0.6724194	0.6745076	0.883178	1.17269	1.119339	0.8837625	0.9163434	1.213347	1.119777	1.121712	1.213045	1.171232	1.276501	0.9796631	0.8529145	1.186047	0.960964	1.113638	1.280988	0.9887354	1.291498	1.159636	1.126909	1.015521	0.8416373	0.8076442	1.353555	1.32326	1.08323	1.099611	1.055597	1.423421	1.45298	1.322483	1.292886	1.007166	0.7618511	0.8712286	1.012205	1.153942	1.053543	1.24996	1.453338	1.376847	1.324923	1.202293	1.210692	1.309158	0.7130195	1.036736	1.156245	1.316958	1.179377	1.363594	1.118432	1.374139	1.481936	1.256679	1.165253	0.938794	0.89377	0.8515116	1.058128	1.22451	1.41708	1.269363	1.352411	1.256714	1.182523	1.128251	1.132135	0.7849789	1.036699	1.01995	1.112268	1.161781	2.119051	1.307519	0.9897383	1.051535	0.9675273	1.036268	1.187809
14.04.2020 10:20:00	15	0.7238567	1.204226	1.074126	0.9659432	0.8461519	0.9720836	1.496977	1.393409	1.225215	0.9195907	0.9140239	1.158868	1.440704	1.37831	1.116422	1.17023	1.447012	1.375496	1.374987	1.458617	1.454944	1.539235	1.270149	1.07638	1.392192	1.186808	1.312996	1.56574	1.223778	1.53724	1.412778	1.372711	1.233674	1.098562	1.040852	1.583788	1.569527	1.316287	1.353353	1.306527	1.731339	1.71584	1.586485	1.564421	1.244999	0.9843182	1.096935	1.220719	1.350972	1.264896	1.478574	1.694663	1.713136	1.55116	1.414016	1.464957	1.540296	0.9605132	1.360614	1.422337	1.544971	1.426666	1.579611	1.474563	1.716707	1.740401	1.524532	1.437318	1.147523	1.129969	1.074275	1.292993	1.477207	1.656315	1.454192	1.692682	1.526639	1.399425	1.380141	1.369614	1.028794	1.360171	1.365876	1.448155	1.461144	2.92596	1.664288	1.321846	1.355264	1.285521	1.398179	1.534661
14.04.2020 13:20:00	18	0.8374146	1.351118	1.190831	1.091591	0.9432967	1.105302	1.670712	1.530947	1.352366	1.04068	1.042163	1.308594	1.592306	1.513244	1.258671	1.307399	1.572718	1.523569	1.506603	1.61096	1.602543	1.683235	1.425133	1.209617	1.535737	1.303197	1.436491	1.733041	1.354779	1.650365	1.561959	1.498372	1.345727	1.221278	1.18508	1.703111	1.694996	1.426604	1.511236	1.448922	1.925336	1.870418	1.730466	1.700983	1.383805	1.093969	1.213295	1.323144	1.453195	1.379734	1.606555	1.869992	1.911386	1.642305	1.516313	1.612047	1.644158	1.092066	1.52742	1.556584	1.687119	1.566062	1.682212	1.624423	1.890426	1.874586	1.683027	1.592194	1.259348	1.234853	1.178946	1.435799	1.61446	1.78491	1.545746	1.882451	1.680414	1.526908	1.516616	1.493473	1.15249	1.521035	1.563079	1.579017	1.64403	3.431776	1.850301	1.484464	1.520576	1.450831	1.598414	1.705239
14.04.2020 16:20:00	21	0.8934747	1.439983	1.251461	1.143046	0.986816	1.173071	1.747567	1.636683	1.425241	1.098742	1.08744	1.397878	1.682809	1.593243	1.325032	1.372326	1.651831	1.621283	1.600421	1.703306	1.710081	1.766276	1.517634	1.287582	1.614284	1.362099	1.53051	1.840396	1.43794	1.716232	1.646724	1.559252	1.411833	1.278033	1.243433	1.804335	1.781545	1.500213	1.594849	1.517549	2.05742	1.975218	1.843247	1.784083	1.477635	1.165271	1.266241	1.393579	1.519748	1.449144	1.676957	1.989851	2.057133	1.717792	1.606663	1.709258	1.710141	1.160801	1.613594	1.646983	1.780711	1.637047	1.748976	1.712371	2.02441	1.990191	1.793878	1.668885	1.364878	1.286753	1.239424	1.511349	1.708253	1.855056	1.637311	1.989595	1.761554	1.597196	1.599278	1.595678	1.2078	1.590394	1.670074	1.634568	1.748607	3.667368	1.962754	1.575558	1.608166	1.540091	1.696928	1.808203
14.04.2020 19:20:00	24	0.9115314	1.515927	1.281299	1.178735	1.031589	1.204676	1.812928	1.690194	1.448424	1.103801	1.106437	1.439014	1.722975	1.635221	1.37093	1.398134	1.733922	1.7482	1.658751	1.740357	1.809182	1.819051	1.550534	1.319468	1.655519	1.411598	1.582382	1.924827	1.496165	1.758928	1.68588	1.593332	1.441395	1.302295	1.278557	1.878833	1.859958	1.534594	1.678197	1.559779	2.18947	2.036872	1.914456	1.844928	1.552919	1.212458	1.29233	1.41961	1.564164	1.482944	1.720075	2.082539	2.186028	1.757716	1.67941	1.786997	1.77014	1.182059	1.678133	1.688346	1.843694	1.658594	1.814127	1.795795	2.135137	2.103339	1.893838	1.699351	1.395196	1.326757	1.303931	1.600651	1.766036	1.90249	1.654047	2.084846	1.821196	1.617142	1.65747	1.662568	1.231277	1.639929	1.7667	1.677153	1.835668	3.744406	1.988224	1.626916	1.656691	1.558437	1.763037	1.861743
14.04.2020 22:20:00	27	0.8973608	1.452714	1.25689	1.143061	1.006488	1.194808	1.840643	1.73542	1.465644	1.095074	1.090842	1.442054	1.732373	1.613044	1.377034	1.373211	1.745621	1.73249	1.688232	1.756217	1.795537	1.832457	1.571613	1.305686	1.676265	1.402843	1.59775	1.98282	1.496565	1.775681	1.713051	1.613779	1.443202	1.278608	1.286651	1.893502	1.863908	1.51646	1.665156	1.584571	2.204735	2.085084	1.9266	1.870605	1.55444	1.213596	1.282485	1.408978	1.570009	1.476035	1.760642	2.134429	2.238562	1.770315	1.716862	1.803926	1.770949	1.180475	1.64983	1.693035	1.873168	1.65257	1.81029	1.857113	2.144583	2.119266	1.907866	1.721495	1.436745	1.325849	1.293895	1.582709	1.755639	1.940156	1.690776	2.114097	1.848126	1.655533	1.668946	1.663831	1.21411	1.620865	1.818397	1.719899	1.893515	3.918462	1.991523	1.59792	1.641368	1.563631	1.776261	1.871754
