Vessel Name: 19052020_InCu_KaKr_KK1-69_AC1-5_P4_5
Metric: GFP Integrated Intensity / RFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	EZH1	FABP4	FAM105A	FAM107A	FAM110A	FAM20A	FAM46A	FAM72A	FBXO6	FCAR	FFAR2	FGL2	FOS	FPR2	GBP1	GBP3	GBP4	GBP5	GLIPR2	GLS	GMPR	GPC4	GPR141	GPR155	HAPLN3	HAVCR2	HELZ2	HERC5	HERC6	HES4	HESX1	HLA-B	HLA-C	HMHA1	HSH2D	IDO1	IFI16	IFI27	IFI35	IFI44	IFI44L	IFI6	IFIH1	IFIT1	IFIT2	IFIT3	IFIT5	IFITM1	IFITM2	IFITM3	IFNE	IFNG	IGF2BP3	IL15	IL15RA	IL1A	IL1RN	IL4I1	IRF1	IRF7	IRF9	IRG1	ISG15	ISG20	ITPKB	KCNE3	KLF7	LAG3	LAMP3	LAP3	LGALS3BP	LGALS9B	LILRA1	LILRA5	LRCH2	LRRC25	LY6D	LY6E	MAP3K1	MBD4	MCM2	BORCS8	MNDA	MS4A4A	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
19.05.2020 10:51:00	0	0.009510931	0.006664217	0.007553706	0.006434475	0.005370134	0.005373566	0.004911765	0.005158191	0.006091686	0.008228696	0.006477485	0.00529327	0.007505383	0.01493521	0.01760252	0.01621976	0.009847213	0.005667021	0.006150535	0.01175455	0.00698825	0.01122123	0.009910509	0.01559274	0.01865228	0.00841371	0.009519509	0.009594702	0.01093048	0.007523144	0.01184827	0.006813682	0.007166098	0.01021541	0.00839137	0.00331826	0.007700538	0.007281093	0.0083727	0.007088307	0.006895274	0.01067315	0.01045978	0.007695018	0.006725598	0.007505348	0.01255894	0.008906954	0.006954432	0.007069304	0.007565596	0.00751845	0.005064103	0.007538624	0.007819836	0.01176657	0.008495714	0.01256652	0.004474948	0.004364352	0.009198949	0.007972217	0.009730658	0.014723	0.007017291	0.007813442	0.0071849	0.007865047	0.006200354	0.007594661	0.009195401	0.03410164	0.01632926	0.006758829	0.01015426	0.005866508	0.008738725	0.007391815	0.007401087	0.003199433	0.02237673	0.008252487	0.007641212	0.008145897	0.005788027	0.005899598	0.008489418	0.01046199	0.00446103	0.006088111	0.00635955	0.004988114	0.005661458	0.004470519	0.003206749
19.05.2020 13:51:00	3	0.04742451	0.04249225	0.0501091	0.04225161	0.03824338	0.04105069	0.04807971	0.03659468	0.04505412	0.04089338	0.04474067	0.04376933	0.05135696	0.04835824	0.04771293	0.04224712	0.04041695	0.04729031	0.04699851	0.04382435	0.04729535	0.05057265	0.04577971	0.04987091	0.06438552	0.04058981	0.0448558	0.04660576	0.04413116	0.0402449	0.04415627	0.03654477	0.04122375	0.03234697	0.03762272	0.05046752	0.06338014	0.04238808	0.03929123	0.03452433	0.04002398	0.04813131	0.04423817	0.04972516	0.03961353	0.05728466	0.05305134	0.04405646	0.06876929	0.05792879	0.05285551	0.04513347	0.03765969	0.04961479	0.03802465	0.03411596	0.05099951	0.04955439	0.03841201	0.04456604	0.07298812	0.05653377	0.0296582	0.03949551	0.03948488	0.04147635	0.04956009	0.0509296	0.04768803	0.04132546	0.03785283	0.07529234	0.06849135	0.0393691	0.04242599	0.04194271	0.03212843	0.0394318	0.03607786	0.03009377	0.03677757	0.03230743	0.03331812	0.03299436	0.03275365	0.03763241	0.04088299	0.04506203	0.03196863	0.04081343	0.03372414	0.03801179	0.03726048	0.04092383	0.04050763
19.05.2020 16:51:00	6	0.3776948	0.3518887	0.4001769	0.3531432	0.3248771	0.3565712	0.3884661	0.3337169	0.3552196	0.3213252	0.3777313	0.3752561	0.4001608	0.3730106	0.3618105	0.3205902	0.3268896	0.383689	0.3909156	0.3175746	0.3877329	0.3788244	0.3805882	0.3613521	0.3985832	0.3196974	0.359168	0.3553672	0.3470076	0.3426631	0.3319899	0.3060581	0.3382854	0.2381976	0.3120199	0.4313281	0.4312652	0.34751	0.3308192	0.2942813	0.3405203	0.3353849	0.3383001	0.3786598	0.3262017	0.3991789	0.3771639	0.3629901	0.4808699	0.4160373	0.3906418	0.3789945	0.3476951	0.3877468	0.3034994	0.2866664	0.4150945	0.3716915	0.3374676	0.38566	0.4611725	0.4043	0.2758417	0.3213189	0.3348381	0.3400296	0.3896241	0.4080399	0.3759467	0.3491243	0.3187437	0.3971141	0.4043186	0.315751	0.2985691	0.3306922	0.2792994	0.3158012	0.2980414	0.2798893	0.2918743	0.2750594	0.3087822	0.2744339	0.2817055	0.2773966	0.3098643	0.3333339	0.2704814	0.3205845	0.2742576	0.3219574	0.3156242	0.3481077	0.3675651
19.05.2020 19:51:00	9	1.447695	1.391464	1.528174	1.35727	1.248367	1.356535	1.493788	1.290281	1.366764	1.254475	1.466795	1.463412	1.578811	1.471529	1.42915	1.248511	1.258557	1.504287	1.503613	1.1204	1.515396	1.467017	1.496346	1.413844	1.508696	1.254374	1.428515	1.386852	1.385033	1.340243	1.285053	1.227758	1.342725	0.9370927	1.219855	1.705331	1.68675	1.359992	1.335914	1.183646	1.32227	1.298581	1.295802	1.442382	1.270329	1.492891	1.469015	1.369881	1.885585	1.612311	1.527589	1.547773	1.430785	1.520154	1.18873	1.140559	1.66587	1.467699	1.369446	1.533171	1.784722	1.560873	1.096959	1.240204	1.316325	1.350314	1.543725	1.606312	1.45184	1.359945	1.24235	1.434518	1.47923	1.276877	1.136455	1.3232	1.070637	1.221881	1.168843	1.11072	1.168657	1.060397	1.251975	1.088432	1.105203	1.124153	1.248483	1.309226	1.067063	1.258324	1.096745	1.333749	1.291177	1.391378	1.484855
19.05.2020 22:51:00	12	4.063035	3.901794	4.188042	3.73468	3.57391	3.80161	4.131165	3.731215	3.730671	3.529883	4.049703	4.029203	4.319995	4.035725	3.965985	3.467169	3.5439	4.116932	4.080147	2.905008	4.195681	4.047472	4.062438	3.885401	4.097441	3.591797	3.965613	3.804052	3.872409	3.831548	3.638507	3.517467	3.81659	2.668739	3.450577	4.737622	4.515304	3.909165	3.735966	3.373486	3.774074	3.586642	3.553925	4.024335	3.484769	3.979757	4.058942	3.809762	5.041641	4.391891	4.204361	4.282475	4.103479	4.205273	3.305269	3.290787	4.597743	4.074073	3.920712	4.32384	4.772197	4.184875	3.154298	3.440558	3.69948	3.845911	4.251549	4.373878	3.992879	3.730424	3.501689	3.707924	3.940622	3.617278	3.209994	3.685374	3.164947	3.487044	3.321702	3.259852	3.416692	3.107125	3.571057	3.232598	3.208228	3.215538	3.57528	3.625475	3.116543	3.603277	3.146163	3.742184	3.69494	3.876745	4.073693
20.05.2020 01:51:00	15	8.602212	8.313264	8.722915	7.994126	7.797176	8.224047	8.784788	8.127309	8.031476	7.709421	8.653745	8.693078	8.899013	8.480325	8.330067	7.473733	7.637866	8.666317	8.538684	5.910238	8.806193	8.372173	8.587918	8.231512	8.561052	7.800853	8.345849	8.133717	8.373637	8.170644	7.782363	7.721064	8.255436	5.907045	7.563081	9.93368	9.18564	8.387669	7.94619	7.243755	8.057502	7.593983	7.422292	8.490987	7.56783	8.19072	8.535864	8.139532	10.23745	8.87423	8.841085	9.001191	8.663605	8.835567	7.116963	7.210455	9.474638	8.473681	8.336295	9.052552	9.703856	8.669217	6.920693	7.395422	7.892858	8.391367	8.908738	9.196142	8.536566	7.862175	7.67407	7.402031	7.990299	7.833017	6.947879	7.890943	6.851682	7.555955	7.21632	7.247901	7.433563	7.000881	7.685846	7.159273	7.082753	7.181829	7.695013	7.546432	6.900164	7.737381	7.008747	8.063522	8.012614	8.199335	8.62901
20.05.2020 04:51:00	18	15.25789	14.85052	15.24918	14.26263	14.06025	14.78924	15.48882	14.61002	14.41464	13.9924	15.41389	15.47102	15.26426	14.84578	14.67324	13.46266	13.74862	15.16331	14.82229	10.30148	15.34938	14.479	14.90726	14.42907	14.74752	13.94433	14.51361	14.34466	14.80207	14.17369	13.62471	13.90991	14.73542	10.90183	13.55529	17.00345	15.6561	14.85029	14.05577	12.81697	14.3374	13.33394	13.18727	14.72979	13.62613	13.9893	14.96716	14.35873	17.19432	15.09832	15.32286	15.49909	15.07744	15.34703	12.45404	13.09162	16.04639	14.48992	14.80328	15.88197	16.24992	15.00004	12.61035	13.18983	13.99566	14.87358	15.36966	15.85317	14.98046	13.92497	13.68812	12.28272	13.59134	13.88566	12.67295	13.98225	12.51828	13.5462	12.96838	13.18256	13.21182	13.08309	13.71213	13.22934	12.83045	13.19673	13.70949	13.12303	12.60963	13.8003	12.83436	14.32604	14.34076	14.51751	15.16746
20.05.2020 07:51:00	21	23.12396	22.80859	22.89492	21.78987	21.5081	22.55802	23.25552	22.31365	22.00462	21.6295	23.38152	23.46776	22.60308	22.23801	22.03827	20.83809	20.86085	22.75981	21.95758	15.37336	22.81919	21.48936	22.26463	21.70154	21.66768	21.32002	21.44514	21.52134	22.28452	21.27149	20.33741	21.0796	22.21338	16.96375	20.6361	25.2601	22.88528	22.34603	21.2065	19.47307	21.75439	19.93957	20.14896	21.78911	20.7484	20.77569	22.34351	21.97274	24.89627	22.06432	22.93563	22.9041	22.45624	22.67895	18.59427	19.99084	23.36341	21.48499	22.36046	23.83045	23.6423	22.28146	19.6848	19.95929	21.30106	22.29043	22.69676	23.4217	22.18621	20.9922	20.61384	17.91342	19.92219	21.04736	19.40182	20.91208	19.28037	20.33649	19.81129	20.22512	19.89813	20.45632	20.90849	20.55308	19.99232	20.34985	20.81275	19.82191	19.62391	20.97413	19.88096	21.69776	21.76714	21.81844	22.72224
20.05.2020 10:51:00	24	31.59959	30.99652	30.94925	29.58332	29.22536	30.85839	31.4439	30.45851	30.04714	29.91516	31.76858	31.83791	30.24042	30.00638	29.99545	28.63489	28.29141	31.09554	29.37672	20.76514	30.60359	28.58844	29.87957	29.23957	28.74827	28.81821	28.53783	28.84116	30.03429	28.60377	27.37228	28.60175	30.26838	23.3653	27.99717	33.95757	30.70568	30.17449	28.56937	26.33548	29.46673	26.6094	27.3239	28.98002	28.22767	27.62757	30.04202	30.0426	32.70669	29.27538	30.67215	30.6507	30.10386	30.15593	24.90131	27.14012	30.81326	28.82261	30.33671	32.21912	31.28692	29.82082	26.98977	26.99066	29.14047	29.7324	30.14563	31.30213	29.64058	28.37881	27.83615	23.78573	26.41376	28.30407	26.33312	27.96098	26.33588	27.39592	27.19017	27.18443	27.09083	28.34715	28.47296	28.15852	27.60919	27.88153	28.08669	26.8541	27.02525	28.53868	27.50193	29.48119	29.42933	29.40252	30.37395
20.05.2020 13:51:00	27	39.9057	39.4522	39.17641	37.58468	37.23104	39.14867	39.38113	38.73502	38.29689	38.47689	40.42436	40.31565	37.84851	38.09969	37.86678	36.43933	35.84762	39.44627	36.71737	26.46547	38.69271	35.66051	37.65025	36.48873	35.77282	36.39423	35.44884	36.38205	37.55662	35.78198	34.23434	36.09554	38.25739	29.85315	35.34737	42.37019	38.29683	38.03515	35.94225	33.39504	37.15574	33.38594	34.51526	36.0659	35.70796	34.43353	37.7987	38.1507	40.54688	36.23869	38.59746	38.25135	37.50858	37.48374	31.11371	34.21649	38.54102	36.07645	38.3191	40.5325	38.99732	37.35521	34.0615	34.04019	37.01836	37.01605	37.55325	39.09984	37.18802	35.98438	35.28965	29.67257	32.84566	35.48909	33.20752	35.00953	33.23361	34.22557	34.44807	34.37501	34.37295	36.59312	36.38486	36.03074	35.36404	35.73285	35.45885	33.98871	34.45528	36.14267	35.13372	37.41642	36.78986	36.93092	38.27715
