Vessel Name: 12062020_InCu_KaKr_KK1-77_P1_9
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	MSR1	MT1H	MT1HL1	MT1M	MT2A	MX1	MX2	MYCL	MYD88	NCOA7	NEXN	NKX3-1	NMI	NT5C3A	NUPR1	OAS1	OAS2	OAS3	OASL	OGFR	P2RY14	PALM2-AKAP2	PAQR8	PARP10	PARP11	PARP12	PARP14	PARP9	PCDH17	PDCD1LG2	PDZD2	PGAP1	PHF11	PID1	PIWIL4	PLEKHA4	PLSCR1	PLXDC2	PMAIP1	PNPT1	POLD1	POLI	PPM1K	PSMB8	PSMB9	PTAFR	RAI14	RARRES3	RASA2	RASGEF1B	RASGRP3	RGL1	RGS1	RHBDD2	RIN2	RNF213	RTCB	RTP4	RUFY4	S100A4	SAMD9	SAMD9L	SAMHD1	SDS	SECTM1	SERPINA1	SERPINB13	SERPINB3	SERPINB4	SERPING1	SIGLEC1	SLAMF7	SLC11A1	SLC15A3	SLC16A10	SLC1A5	SLC25A28	SLFN12L	SLFN5	SOCS1	SP100	SP110	SREK1IP1	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
12.06.2020 10:12:00	0	0.0003785309	3.868968e-05	3.966765e-05	0.0001870533	0.0005013077	3.645279e-05	2.918446e-05	3.960817e-05	8.377054e-05	0.0001103402	4.186665e-05	3.811686e-05	3.798621e-05	7.806468e-05	3.663685e-05	0.0001279101	4.177873e-05	4.087175e-05	0.00382495	0.0003462754	4.313754e-05	4.811408e-05	4.375742e-05	0.0001552499	3.163885e-05	7.81631e-05	3.620893e-05	3.615286e-05	3.86132e-05	3.690596e-05	4.203578e-05	4.996366e-05	0.0001944192	4.903764e-05	5.036675e-05	4.774287e-05	0.0001004432	4.488878e-05	4.234652e-05	4.30925e-05	4.414676e-05	0.0004608658	0.1402225	4.789722e-05	 	 	1.344052	0.9491159	7.690274e-05	0.0001340416	3.412986e-05	0.00011127	3.431425e-05	3.029232e-05	0.0001333111	5.481494e-05	7.172221e-05	3.80733e-05	4.181146e-05	3.262283e-05	3.435061e-05	0.0001182224	4.113541e-05	0.0001275381	3.674891e-05	0.005957528	0.09339714	0.4843006	 	 	 	3.24322e-05	3.664136e-05	3.834333e-05	8.380958e-05	3.817629e-05	3.734167e-05	3.453258e-05	3.506757e-05	4.299015e-05	4.183748e-05	0.0001025209	3.87869e-05	0.0001148232	3.952362e-05	3.867118e-05	0.0001709615	3.811718e-05	3.692578e-05	9.446353e-05	9.440943e-05	0.0001345292	4.345035e-05	0.0001514562
12.06.2020 13:12:00	3	0.0002840531	3.721086e-05	3.590406e-05	0.0001823723	0.0004738421	3.536924e-05	2.71024e-05	3.422839e-05	6.936222e-05	9.66662e-05	3.681748e-05	3.736795e-05	0.0001672022	6.713651e-05	3.303857e-05	0.0001145841	3.818028e-05	3.71052e-05	0.003473497	0.0002505703	3.736922e-05	4.19173e-05	3.92934e-05	0.0001542567	3.301712e-05	3.71218e-05	3.4405e-05	3.740245e-05	3.937964e-05	3.677627e-05	3.721462e-05	4.720559e-05	0.0001660345	4.446258e-05	4.881715e-05	4.663302e-05	9.538906e-05	4.297186e-05	9.448797e-05	4.098841e-05	4.510094e-05	0.0005249167	0.1845801	4.054393e-05	 	 	1.801838	0.3509345	7.679238e-05	0.0001189425	3.144028e-05	3.14831e-05	3.24335e-05	2.868557e-05	0.0001826073	5.131597e-05	2.423606e-05	3.59098e-05	3.674942e-05	3.103231e-05	3.310387e-05	0.0001172168	4.074744e-05	0.0001165339	3.447619e-05	0.005873896	0.09920976	0.3633515	0,8384722	0,2518009	 	3.351357e-05	3.518059e-05	3.543734e-05	7.725148e-05	0.0001007396	3.385969e-05	3.31563e-05	3.368484e-05	3.954007e-05	4.032129e-05	9.275012e-05	3.617494e-05	0.0001016039	3.232185e-05	3.434691e-05	0.0001615704	3.419159e-05	3.412769e-05	0.0001217903	3.875296e-05	0.0001257674	4.242878e-05	0.0001123692
12.06.2020 16:12:00	6	0.003412355	0.002796009	0.006110123	0.006608198	0.006713661	0.005448563	0.003999983	0.006245783	0.003816736	0.004468872	0.004556456	0.00303666	0.004993495	0.004722978	0.006019987	0.005047776	0.002890472	0.003077727	0.006399896	0.004111929	0.003945556	0.004218921	0.003334671	0.003942719	0.002336372	0.003288687	0.002503054	0.002115885	0.003015603	0.002892905	0.002451795	0.005379078	0.002970014	0.001802898	0.002439021	0.005173909	0.005080181	0.003719466	0.00712045	0.002924881	0.002156053	0.006807127	0.3003182	0.002891077	 	 	1.837996	0.7980816	0.003094772	0.002282204	0.002063155	0.001636604	0.001366172	0.001919123	0.002261425	0.001892939	0.003483296	0.002778009	0.003436621	0.00247849	0.002857854	0.002374108	0.003061848	0.00192821	0.002693132	0.05515412	0.08575858	0.3883207	 	 	 	0.002764351	0.002946759	0.003316733	0.002388341	0.002477354	0.003240383	0.00307819	0.002398091	0.003148322	0.00245705	0.002183985	0.002782659	0.003293019	0.004214781	0.002598475	0.003960201	0.00344813	0.002703367	0.00241869	0.00423876	0.003288807	0.002863314	0.004148331
12.06.2020 19:12:00	9	0.04947484	0.04807982	0.07411119	0.06182946	0.0734058	0.06785981	0.0524301	0.06645136	0.04917447	0.05674869	0.06262656	0.04796208	0.05737455	0.05756197	0.06613601	0.06379117	0.04961241	0.0471728	0.04768175	0.04838716	0.0487651	0.05257956	0.04932113	0.04735644	0.0377074	0.04328239	0.03681221	0.03828004	0.03949892	0.04031403	0.04149095	0.05595529	0.04075096	0.03947654	0.0472687	0.05514145	0.05428191	0.05001483	0.06275034	0.04321827	0.04322438	0.06069689	0.5490633	0.04394242	 	 	1.468316	0.6952711	0.04475953	0.03073576	0.03110677	0.02806157	0.02820144	0.03317825	0.03413107	0.03020419	0.04092142	0.03788124	0.04608737	0.0370685	0.04039334	0.03603763	0.04286688	0.04037903	0.03948005	0.2864189	0.08825628	0.3839241	 	 	 	0.04044781	0.04046335	0.03975572	0.03764801	0.04118845	0.04061402	0.03647726	0.03721352	0.04374863	0.0483919	0.02722626	0.04691391	0.04462265	0.05231148	0.04040482	0.0520099	0.05067849	0.04243319	0.04521229	0.04600093	0.04442123	0.04518844	0.05173937
12.06.2020 22:12:00	12	0.150542	0.1524858	0.2187538	0.1783477	0.205796	0.2028678	0.1635076	0.190921	0.1508133	0.1813936	0.1931824	0.1573319	0.1728615	0.1722079	0.1875488	0.193137	0.1530399	0.1598228	0.1405285	0.1477807	0.1545422	0.1670387	0.1533714	0.1400636	0.1217618	0.1353013	0.1217344	0.1236745	0.129159	0.1271782	0.134695	0.1715413	0.1412663	0.1214473	0.1525746	0.1669753	0.1576323	0.1549287	0.1876917	0.1445846	0.13891	0.2015576	2.014488	0.1412851	 	 	1.858587	0.8702767	0.140139	0.1045816	0.09587607	0.09638662	0.1005825	0.109024	0.113104	0.09947169	0.1291469	0.1279886	0.152775	0.1152943	0.1292835	0.1185538	0.1422379	0.1305092	0.1325874	0.7450922	0.1834304	0.3847309	 	 	 	0.134425	0.1247593	0.1301295	0.1187607	0.1300938	0.1268806	0.1176255	0.1222687	0.1337865	0.1578289	0.08782131	0.1465554	0.1434933	0.1646928	0.1319052	0.1640016	0.1573808	0.1367863	0.1390814	0.1397594	0.1418946	0.1435005	0.1672955
13.06.2020 01:12:00	15	0.3365571	0.3616414	0.49288	0.413139	0.469478	0.4549994	0.3906375	0.4331795	0.3566243	0.4217732	0.4382265	0.3566532	0.3934649	0.3861561	0.4182902	0.4502679	0.3500279	0.3712106	0.324601	0.3352113	0.3577277	0.3924887	0.3477475	0.3180464	0.2767673	0.3030851	0.2778749	0.2878373	0.2896467	0.2848317	0.3157526	0.399361	0.3276278	0.2765082	0.3618236	0.3796605	0.3501121	0.3689028	0.4336638	0.3444452	0.3161782	0.4659025	4.189384	0.3225183	 	 	2.096131	0.7844647	0.3224955	0.2395451	0.2211288	0.2280462	0.2308048	0.2622536	0.2818941	0.2313578	0.3074388	0.293228	0.347748	0.2637895	0.3099762	0.2781466	0.3364061	0.3109881	0.3137604	1.392239	0.3866796	0.4299278	 	 	 	0.3159447	0.2861067	0.3097854	0.2717336	0.2951616	0.2967098	0.2816844	0.276968	0.3135817	0.365068	0.2113857	0.3435002	0.3193042	0.4032472	0.3071251	0.3947291	0.3869109	0.3477314	0.3183348	0.3149179	0.3205994	0.3367518	0.3814077
13.06.2020 04:12:00	18	0.6753742	0.7287422	0.9717895	0.8089679	0.8933758	0.8813618	0.7719504	0.8231582	0.6912796	0.8053502	0.8511571	0.6687703	0.76994	0.7413718	0.7845033	0.834244	0.6629679	0.7012809	0.640635	0.6495547	0.699273	0.7759322	0.6522406	0.6053808	0.5475478	0.604647	0.5517294	0.5566705	0.5604422	0.5609573	0.6181218	0.7881892	0.6302868	0.542631	0.7222053	0.7234794	0.6591668	0.7265369	0.8241263	0.6370298	0.6009964	0.7997894	4.593045	0.6371518	 	 	2.068557	0.4973228	0.6120774	0.4739835	0.4316033	0.4426944	0.4649318	0.5328738	0.590395	0.4552412	0.6062574	0.5764154	0.6835162	0.5252127	0.638781	0.5580621	0.6728542	0.5830648	0.6262475	2.093906	0.5511485	0.2906619	0,8287626	 	 	0.629375	0.5499975	0.5731378	0.525305	0.5772223	0.5802708	0.5718797	0.5438794	0.611598	0.672687	0.4309574	0.6755803	0.6275185	0.8149245	0.5953326	0.7907413	0.8009182	0.713438	0.6097737	0.5994717	0.5932261	0.6698233	0.7415664
13.06.2020 07:12:00	21	1.241526	1.281522	1.710926	1.421222	1.499897	1.543674	1.399482	1.424089	1.199281	1.385498	1.477341	1.123353	1.351026	1.29256	1.360084	1.391962	1.119254	1.177185	1.135821	1.102532	1.195	1.330945	1.153822	1.052033	0.984163	1.080954	0.9893807	0.9809123	1.006298	0.9721343	1.078056	1.355288	1.090774	0.8967529	1.279516	1.275143	1.120483	1.257914	1.400689	1.094661	1.024914	1.223755	7.072934	1.085304	 	0,6436101	1.800745	0.6272641	1.064772	0.8336505	0.7801943	0.8110625	0.8052013	0.9953636	1.102672	0.8267403	1.065227	1.043282	1.204723	0.9780179	1.137883	0.9798037	1.182425	1.018854	1.140578	2.479756	0.8591015	0.366542	 	0,4834088	 	1.147591	0.9175677	0.9777235	0.9219912	0.9900038	0.9981818	1.045088	1.022138	1.027336	1.125185	0.7786676	1.187553	1.106072	1.483287	1.022019	1.405114	1.425414	1.268998	1.068504	1.03496	1.000631	1.148353	1.310098
13.06.2020 10:12:00	24	2.178365	2.15927	2.942343	2.374507	2.449074	2.598781	2.431665	2.345126	2.057149	2.354337	2.479374	1.847348	2.325897	2.177933	2.279044	2.271768	1.806337	1.918655	1.899968	1.795206	1.943806	2.183033	1.960113	1.807305	1.734279	1.833088	1.665797	1.659964	1.762327	1.639292	1.848035	2.228622	1.852093	1.424483	2.116319	2.17135	1.912902	2.078514	2.308611	1.82609	1.658704	1.860132	13.76886	1.812335	 	0,5248135	2.078648	0.471999	1.829072	1.407984	1.368595	1.444049	1.372331	1.789831	1.963406	1.427902	1.84112	1.798587	2.06459	1.783569	1.941686	1.657514	2.004167	1.729422	1.99833	2.517303	1.166273	0.3138446	 	0,2604251	 	2.022985	1.508098	1.635225	1.561788	1.652964	1.663137	1.770403	1.789764	1.68442	1.840343	1.311063	1.995399	1.889533	2.560642	1.687784	2.32618	2.407125	2.150603	1.779889	1.70956	1.685796	1.885653	2.235376
13.06.2020 13:12:00	27	3.699405	3.621855	4.994776	3.889409	3.988902	4.230618	4.117026	3.824015	3.440273	3.909993	4.087334	3.051137	3.890114	3.571739	3.783073	3.595776	2.953111	3.157839	3.120027	2.89788	3.172601	3.573667	3.34416	3.004334	3.031099	3.051315	2.783804	2.794861	2.986051	2.703791	3.08753	3.717846	3.090934	2.246811	3.398084	3.568798	3.236105	3.370278	3.667173	2.99649	2.632512	2.823917	18.28522	3.016404	 	0,3379101	2.175269	0.7556143	3.140148	2.380798	2.36845	2.494144	2.363018	3.087092	3.350657	2.407917	3.080664	2.985593	3.482805	3.13841	3.227747	2.789069	3.356426	2.902904	3.448174	2.613785	1.622233	0.3679591	0,7714986	0,4336177	 	3.490304	2.515068	2.651942	2.581252	2.741016	2.820267	2.99468	3.095496	2.761133	3.016267	2.153665	3.366625	3.134506	4.268839	2.790993	3.723071	3.934343	3.556384	2.949454	2.828135	2.808531	3.139763	3.74651
