Vessel Name: 25-10-2022_KaKr_KK1-81_Screen_S4/4-B3/5_P7_11
Metric: RFP  Integrated Intensity / GFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
25/10/2022 15:35:00	0	9.138673e-05	5.114104e-05	5.353914e-05	0.0001515949	0.0001157817	5.329572e-05	6.327713e-05	5.025923e-05	6.534198e-05	5.871317e-05	6.073478e-05	5.668402e-05	0.000105845	5.22605e-05	5.812645e-05	5.63591e-05	6.157436e-05	0.0001444369	5.219496e-05	0.0001126697	9.818922e-05	4.793793e-05	5.218296e-05	7.153711e-05	6.076859e-05	5.532598e-05	5.148625e-05	9.918264e-05	0.0001231312	5.890222e-05	7.948655e-05	5.362527e-05	6.428229e-05	4.987667e-05	6.522003e-05	5.770427e-05	5.466746e-05	4.947114e-05	8.078299e-05	5.385034e-05	0.0002169356	0.0001146841	5.97438e-05	0.000152361	9.137567e-05	5.278811e-05	6.398885e-05	9.272152e-05	9.372224e-05	6.103298e-05	0.0001014341	5.843102e-05	5.862824e-05
25/10/2022 17:35:00	2	5.620331e-05	5.279512e-05	5.503831e-05	0.0001252349	0.0001170583	5.745806e-05	6.662409e-05	5.096607e-05	6.389629e-05	6.155446e-05	6.19334e-05	5.780098e-05	0.0001043291	5.319665e-05	5.96868e-05	5.779412e-05	6.560446e-05	0.0001584422	4.842664e-05	9.702596e-05	0.0001009166	5.175946e-05	5.20436e-05	7.961233e-05	5.835249e-05	5.805929e-05	6.633418e-05	9.67246e-05	0.0001062756	5.639999e-05	8.027114e-05	5.320074e-05	6.372518e-05	5.08976e-05	6.458159e-05	5.576311e-05	5.685747e-05	5.178196e-05	7.678195e-05	5.100169e-05	0.0002000943	0.000110312	5.888214e-05	0.0001725901	9.132436e-05	5.36653e-05	6.538196e-05	9.01613e-05	9.266131e-05	6.239483e-05	0.0001000768	6.094877e-05	6.181737e-05
25/10/2022 19:35:00	4	4.929172e-05	4.831825e-05	5.18924e-05	0.0001205739	0.000104957	5.474872e-05	6.184113e-05	4.769906e-05	5.828947e-05	5.372787e-05	5.747026e-05	5.395437e-05	9.484668e-05	5.371655e-05	5.533633e-05	5.088125e-05	5.901009e-05	9.607745e-05	4.679947e-05	9.253686e-05	9.950137e-05	4.691379e-05	4.898219e-05	9.989227e-05	5.273095e-05	5.14262e-05	6.433433e-05	9.702199e-05	0.0001090781	5.426635e-05	7.543669e-05	5.021361e-05	6.306673e-05	4.793259e-05	5.856928e-05	5.352756e-05	5.400469e-05	5.109712e-05	7.520549e-05	5.359752e-05	0.0002036881	0.0001047399	5.444446e-05	0.0001503018	8.123839e-05	5.260595e-05	0.0002261109	8.680826e-05	8.639261e-05	5.898083e-05	9.417992e-05	5.64391e-05	5.284027e-05
25/10/2022 21:35:00	6	0.0001823436	0.0004292942	9.418092e-05	0.0002063396	0.0001534576	0.0002965242	0.000472478	0.0001825345	0.0001461075	0.0001560298	0.0003235133	0.000123525	0.0004007282	0.0002096989	0.0001602316	3.800708e-05	0.0003413082	0.0002847065	0.0002792148	0.0004497254	0.0002778258	0.000316924	0.0005035924	0.0006635711	0.0005146206	0.000410728	0.0002045022	0.0003433612	0.0001981489	0.0004075771	0.0003604176	0.0004372682	0.0003727397	0.0002276294	0.0002963995	0.0001014597	0.000387202	0.0002620242	0.0009989549	0.0001579172	0.0002822053	0.0001930124	0.0002335987	0.0002207068	0.0005830908	0.0002947522	0.004150648	0.0001343212	0.0003748878	0.0001274967	0.000186648	0.0002947935	0.0001335566
25/10/2022 23:35:00	8	0.00155048	0.003460794	0.001770637	0.002165687	0.001272757	0.002484832	0.002253634	0.002347652	0.002793017	0.002741311	0.002529553	0.001984323	0.003546236	0.003505608	0.002260086	0.002507105	0.002615435	0.002464083	0.002913888	0.002916422	0.003216309	0.002912364	0.004038834	0.003301142	0.006598203	0.003752049	0.003087819	0.003458359	0.002641747	0.002678518	0.003647388	0.003827543	0.002749378	0.003488282	0.002233021	0.002476628	0.003252786	0.003460661	0.007633428	0.002006596	0.003096253	0.002582292	0.002327441	0.003237513	0.003769964	0.002850576	0.02970851	0.002374552	0.003052079	0.00245629	0.00267212	0.003210131	0.002782888
26/10/2022 01:35:00	10	0.007212725	0.01087988	0.008360161	0.008971935	0.007022636	0.009140505	0.008712786	0.008401115	0.01027118	0.00996594	0.009716225	0.00865135	0.01333623	0.01290337	0.008592175	0.01088678	0.01003327	0.008547959	0.01012934	0.009601894	0.01114249	0.01134409	0.01228909	0.01009009	0.02140382	0.01139122	0.01171145	0.01203076	0.01125127	0.00979466	0.01308461	0.01487167	0.01038196	0.01212662	0.01234727	0.01144802	0.0121888	0.01216727	0.02329682	0.01031053	0.01319964	0.01266413	0.01168081	0.01198736	0.01401806	0.01004288	0.07761992	0.01031065	0.01014338	0.008892221	0.01026196	0.01077884	0.01148777
26/10/2022 03:35:00	12	0.01776966	0.02448838	0.02027013	0.02063317	0.01596478	0.02033713	0.01925726	0.01991018	0.02230374	0.02258658	0.02180663	0.02084229	0.02756392	0.02979213	0.02087914	0.02456957	0.02264412	0.019221	0.02443518	0.0220203	0.02450552	0.02571036	0.02929487	0.0238774	0.04467786	0.02655723	0.02647475	0.0269883	0.02745546	0.02330486	0.02805965	0.03233689	0.02561645	0.02727816	0.02884085	0.02785372	0.03015777	0.02996753	0.04461556	0.02396021	0.03099244	0.02772246	0.02754049	0.02664474	0.02868419	0.02196014	0.1412	0.02435745	0.02163293	0.02073268	0.02471341	0.02401256	0.02555368
26/10/2022 05:35:00	14	0.03313683	0.04296913	0.03701777	0.03666725	0.03084018	0.03602446	0.03415968	0.03525971	0.03770905	0.03843368	0.03985967	0.03731963	0.04822716	0.05039214	0.03873998	0.04381368	0.04191257	0.03490965	0.04328243	0.04151374	0.04368725	0.04668783	0.04938013	0.04171494	0.07466597	0.04582386	0.04474941	0.0482198	0.04609967	0.04130645	0.04912585	0.05688657	0.0445705	0.04627753	0.05031812	0.05010219	0.05434301	0.05329297	0.07249232	0.04386569	0.05242795	0.04744145	0.04939693	0.04622554	0.05078063	0.0381882	0.2061515	0.04317375	0.03772333	0.0371194	0.04451326	0.04072313	0.04478212
26/10/2022 07:35:00	16	0.05054471	0.06511506	0.05641875	0.05696115	0.04744704	0.05522176	0.05197311	0.05413776	0.05651381	0.058877	0.06301551	0.05719398	0.0721431	0.07665125	0.05957909	0.06681523	0.0661927	0.05452152	0.06473115	0.06520533	0.06570792	0.07118626	0.07428311	0.06189132	0.1045245	0.06756278	0.06710472	0.07144123	0.07022306	0.06609442	0.0748653	0.08434727	0.06521935	0.06855761	0.07614501	0.07686303	0.08231363	0.08111235	0.1051533	0.06655999	0.07935722	0.07091803	0.07389701	0.07133429	0.07873689	0.0574218	0.2704022	0.06491265	0.05627476	0.05579697	0.06549142	0.06166961	0.06607335
26/10/2022 09:35:00	18	0.07172201	0.08924618	0.07881349	0.07971822	0.06974731	0.07527246	0.07123548	0.07526474	0.0771254	0.08177447	0.08657311	0.07935441	0.09663982	0.1051125	0.08175822	0.09258205	0.09350462	0.07600373	0.08677436	0.09133244	0.08908933	0.09632466	0.09895273	0.08171422	0.1375162	0.09281701	0.09332648	0.09663749	0.09506891	0.09241816	0.1011306	0.1133938	0.08896763	0.0932558	0.1018939	0.1053327	0.1139521	0.1111347	0.1425339	0.09250573	0.1077753	0.09621552	0.1015412	0.09958887	0.1089894	0.08002982	0.3281649	0.08688859	0.07644217	0.07725155	0.08803056	0.08494163	0.08936644
