Vessel Name: 09062020_InCu_KaKr_KK1-76_P2_8
Metric: GFP Integrated Intensity / RFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	MSR1	MT1H	MT1HL1	MT1M	MT2A	MX1	MX2	MYCL	MYD88	NCOA7	NEXN	NKX3-1	NMI	NT5C3A	NUPR1	OAS1	OAS2	OAS3	OASL	OGFR	P2RY14	PALM2-AKAP2	PAQR8	PARP10	PARP11	PARP12	PARP14	PARP9	PCDH17	PDCD1LG2	PDZD2	PGAP1	PHF11	PID1	PIWIL4	PLEKHA4	PLSCR1	PLXDC2	PMAIP1	PNPT1	POLD1	POLI	PPM1K	PSMB8	PSMB9	PTAFR	RAI14	RARRES3	RASA2	RASGEF1B	RASGRP3	RGL1	RGS1	RHBDD2	RIN2	RNF213	RTCB	RTP4	RUFY4	S100A4	SAMD9	SAMD9L	SAMHD1	SDS	SECTM1	SERPINA1	SERPINB13	SERPINB3	SERPINB4	SERPING1	SIGLEC1	SLAMF7	SLC11A1	SLC15A3	SLC16A10	SLC1A5	SLC25A28	SLFN12L	SLFN5	SOCS1	SP100	SP110	SREK1IP1	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
09.06.2020 10:43:00	0	0.01658169	0.0144831	0.01040789	0.01479751	0.01797462	0.01223203	0.01067338	0.009532555	0.01343792	0.01214035	0.006825448	0.009302717	0.009990375	0.01302043	0.01252121	0.01120552	0.01038554	0.01075261	0.01123214	0.01118049	0.009290003	0.007678538	0.01182314	0.01316548	0.009498877	0.01023337	0.008027099	0.008881741	0.007159246	0.007942261	0.007449211	0.009787063	0.01019379	0.008314518	0.009809699	0.01105408	0.008732848	0.006763397	0.007843295	0.007295306	0.00837644	0.02751339	22.91881	0.01049646	2.683233	131,4152	4.583935	91.70672	0.007805891	0.006354936	0.0069494	0.008092462	0.00884573	0.008941828	0.007713842	0.006722696	0.01643041	0.009772277	0.01086017	0.01025619	0.007229867	0.007766705	0.01004173	0.009820398	0.0105749	0.4998394	2.302883	1.016224	84.48203	16.51059	83.66421	0.01172578	0.008857011	0.00836781	0.01269085	0.008089268	0.009836006	0.01066599	0.007239435	0.009653725	0.007992627	0.007540746	0.01012112	0.009243461	0.008012199	0.01141289	0.01186906	0.008537041	0.00881981	0.007044672	0.006561722	0.005911337	0.006623066	0.008353504
09.06.2020 13:43:00	3	0.01594789	0.01414957	0.009604044	0.0139089	0.01841397	0.01220699	0.009874706	0.009321519	0.01286019	0.01191893	0.006540957	0.01017518	0.009365237	0.01063986	0.01234132	0.01193979	0.01039273	0.0112484	0.01135629	0.01011601	0.008154168	0.007726807	0.01075056	0.01232062	0.008346544	0.01069979	0.007774892	0.008616683	0.007857813	0.008670514	0.007004167	0.009182994	0.01034421	0.007944436	0.007803252	0.01149581	0.007710988	0.007172945	0.008287683	0.008972987	0.008538013	0.02950102	47.05864	0.0102176	5.512669	248,5497	5.814097	188.1562	0.007067909	0.006092699	0.007457897	0.007551396	0.008035888	0.00827394	0.007835874	0.00786545	0.0156309	0.008514452	0.01102271	0.009025472	0.007373986	0.007749704	0.0103389	0.009606832	0.009788784	0.7429491	4.964497	2.435512	206.3221	34.86975	156.7268	0.01187288	0.008519644	0.008367726	0.01300398	0.00917722	0.009704793	0.01058123	0.007518922	0.009563623	0.008094826	0.007457325	0.009661432	0.008684218	0.007609622	0.01003878	0.01050739	0.007044794	0.007342875	0.006175884	0.006486999	0.005129929	0.006549125	0.009243566
09.06.2020 16:43:00	6	0.01453193	0.01265488	0.009587646	0.0138043	0.01643991	0.01020497	0.009466914	0.00885682	0.0125565	0.01200381	0.006963126	0.01018373	0.008887175	0.009715991	0.01065453	0.01092959	0.01011055	0.01013023	0.009816458	0.01093987	0.008455894	0.006542617	0.009733899	0.01159435	0.008015049	0.009133587	0.006694541	0.007544055	0.006962693	0.007586477	0.006193366	0.007954198	0.008922676	0.006574696	0.007698501	0.0101056	0.007194236	0.007171446	0.007665896	0.007953107	0.007280691	0.02734796	49.97143	0.00861737	4.884901	 	5.875389	248.4209	0.006029852	0.005288278	0.00737735	0.006477619	0.007107266	0.007887417	0.007058157	0.007296837	0.01331504	0.007550574	0.009933549	0.008228784	0.005647581	0.006521236	0.008997925	0.007986269	0.008382875	0.6445161	4.006574	2.023839	292.3256	35.98421	236.8028	0.01081935	0.007199127	0.00810851	0.01284996	0.008902142	0.01066407	0.009156862	0.007255632	0.008643899	0.006620212	0.007447474	0.00930712	0.007966993	0.00823395	0.01064447	0.01040614	0.006906526	0.007933276	0.005955526	0.005981163	0.004607812	0.007028433	0.008890482
09.06.2020 19:43:00	9	0.01423	0.01305459	0.00975037	0.01355984	0.01688931	0.01110135	0.009374009	0.01007825	0.01252807	0.01318555	0.006874884	0.01101283	0.009244543	0.01069504	0.01066361	0.01062171	0.01068647	0.009027767	0.00966222	0.0118795	0.008267452	0.006803355	0.01090524	0.01211	0.008865134	0.009600811	0.006791734	0.007312585	0.006776553	0.007312659	0.006023582	0.007948956	0.009007014	0.006363557	0.008328783	0.01103834	0.00738558	0.007929202	0.008125364	0.007071584	0.0073813	0.02789469	35.11632	0.008957116	3.662076	183,9653	4.473802	163.9267	0.006474542	0.006371869	0.00960963	0.006824239	0.007568546	0.007756158	0.006830567	0.007082446	0.01246744	0.007234336	0.01012279	0.008761076	0.005303099	0.006206098	0.009484068	0.008037504	0.007713341	0.5497946	3.022418	1.696114	140.9395	25.68324	151.0722	0.01134182	0.006540836	0.008369362	0.01372812	0.008773394	0.009302702	0.009064998	0.007147899	0.008162752	0.006400229	0.007451972	0.009159841	0.008072951	0.01018125	0.0103368	0.01105761	0.008391694	0.008797519	0.00649808	0.005954867	0.004691861	0.007687585	0.009099306
09.06.2020 22:43:00	12	0.01439388	0.01463418	0.01133607	0.01518812	0.01707691	0.01295447	0.01080966	0.01328176	0.01336459	0.01786234	0.008874817	0.01261041	0.01039236	0.01560546	0.01086905	0.01225	0.01190051	0.01075471	0.01139504	0.01329396	0.01058633	0.01003198	0.01505406	0.01540396	0.01096357	0.01210263	0.00874617	0.008008933	0.008563907	0.008860704	0.007055509	0.009966495	0.01081193	0.007117289	0.01035908	0.01153919	0.01014607	0.01258918	0.01210146	0.008513924	0.007381363	0.03570442	30.45171	0.01081268	2.981442	156,7618	3.324301	154.449	0.00818137	0.007338693	0.01194929	0.009919995	0.0089639	0.008655178	0.009475347	0.009487848	0.01280193	0.008384153	0.01042413	0.0100026	0.006285215	0.007207577	0.01089044	0.009869172	0.00822454	0.4910116	2.403456	1.423227	119.5293	23.75525	137.7695	0.01234285	0.008159376	0.01131035	0.01596945	0.01081582	0.01049584	0.009705824	0.009228703	0.008937575	0.008228702	0.009013832	0.01052291	0.009139162	0.01387769	0.01201851	0.01501657	0.01088118	0.01061733	0.008043236	0.007441235	0.006894756	0.01121996	0.01091565
10.06.2020 01:43:00	15	0.0193386	0.01815351	0.01717172	0.01868175	0.02003952	0.01755884	0.01504583	0.02136625	0.01734102	0.02233813	0.01455154	0.01851956	0.01508626	0.02556004	0.01433385	0.01780805	0.01696859	0.01323256	0.01535801	0.01894973	0.01579001	0.0174917	0.02160184	0.02337874	0.01621831	0.01891713	0.0138973	0.01229337	0.01401611	0.01425187	0.01097274	0.0161517	0.01614665	0.01033254	0.01691584	0.01484497	0.01800429	0.02055108	0.0213721	0.01373994	0.01153605	0.04994737	22.9379	0.01863254	2.482764	134,494	2.981754	152.0116	0.01264988	0.01254413	0.02085306	0.01464162	0.01383782	0.01313988	0.014866	0.01654766	0.01469076	0.01123654	0.01432223	0.01625073	0.009545376	0.01033392	0.01514374	0.01608093	0.01125825	0.4836721	1.827479	0.9866334	107.7576	22.41937	121.2709	0.01644456	0.01236393	0.01642762	0.02246934	0.01565567	0.01560028	0.01366094	0.0154633	0.01128379	0.01232194	0.0142854	0.01511119	0.01433193	0.0264324	0.01518786	0.02316014	0.01857931	0.01726137	0.01318491	0.01127717	0.01261373	0.0158088	0.01543606
10.06.2020 04:43:00	18	0.02902736	0.03070357	0.02876336	0.02738612	0.02794145	0.03030524	0.02331475	0.03317316	0.03093511	0.03672136	0.03279764	0.03328679	0.0280762	0.04425816	0.02450571	0.03284999	0.03060688	0.02208181	0.02656757	0.03527834	0.02900789	0.03296572	0.03383084	0.03902841	0.03470085	0.0345498	0.02724987	0.02071022	0.03005319	0.02939547	0.02064965	0.03272829	0.03009513	0.01888013	0.0343166	0.02298692	0.04047197	0.03828432	0.03759655	0.02583901	0.0231254	0.08992907	20.30201	0.03513386	2.223794	111,7054	3.102607	153.0493	0.02701557	0.02678388	0.03655438	0.02644673	0.02506401	0.02524599	0.02389352	0.03203283	0.02026563	0.01943052	0.02581021	0.03249716	0.01843826	0.02001249	0.0240272	0.03019973	0.01891008	0.4048676	1.750564	0.8813123	89.30604	23.22758	122.2382	0.02895061	0.02621277	0.03121188	0.0354646	0.02891204	0.02776392	0.02547506	0.02980819	0.01961828	0.02195768	0.02771337	0.02892265	0.02665782	0.056437	0.0264752	0.03989099	0.03752078	0.02962484	0.02604459	0.02145871	0.02707833	0.02686024	0.02358201
10.06.2020 07:43:00	21	0.05434916	0.05889372	0.05339708	0.04799566	0.04808713	0.05716811	0.04394893	0.06144958	0.05989469	0.06859179	0.0565438	0.06844671	0.05168496	0.07697998	0.04754295	0.0630235	0.06000804	0.04021392	0.05330959	0.06858224	0.06055003	0.0641206	0.06162288	0.07175662	0.07545181	0.07410345	0.05728555	0.04405533	0.06573437	0.06269004	0.04541148	0.06097046	0.06783185	0.04388984	0.06785073	0.04333398	0.08356261	0.07400883	0.05896578	0.05240565	0.0536794	0.1569678	17.52513	0.0730546	1.816339	105,1145	2.79955	163.8951	0.061301	0.05424727	0.07079182	0.0476713	0.04906245	0.04979181	0.05217667	0.06524264	0.03157816	0.04107903	0.05535776	0.06269048	0.03769338	0.04203818	0.04332128	0.05815151	0.03818545	0.3625075	1.440989	0.7690276	93.94086	23.24317	116.4247	0.06162802	0.05703581	0.05573504	0.05764314	0.05424839	0.05243338	0.04669847	0.06230513	0.03659986	0.04352959	0.05946196	0.05770434	0.0570277	0.1112502	0.05406291	0.07650297	0.07508841	0.05737436	0.05412613	0.04551825	0.05430093	0.04952016	0.0433609
10.06.2020 10:43:00	24	0.09234525	0.1118503	0.0997971	0.08688524	0.0921371	0.09646183	0.09341045	0.1172188	0.1145992	0.1194508	0.1247782	0.1201489	0.1033977	0.1481034	0.09518529	0.1269852	0.1103088	0.07818391	0.1094985	0.1231315	0.1200702	0.1172281	0.1102337	0.1330195	0.1451864	0.1510058	0.1064844	0.09544309	0.12416	0.1245257	0.09128728	0.1125645	0.1376736	0.09197918	0.1194499	0.08533862	0.1537572	0.1588243	0.1084078	0.1039334	0.1202769	0.2569729	15.59732	0.1421414	1.627849	102,6911	2.57313	192.1713	0.1140439	0.111687	0.1253809	0.09741932	0.09486999	0.08932719	0.09830498	0.1173148	0.05606548	0.07634865	0.1099214	0.1185256	0.07734888	0.07821251	0.07890199	0.1162861	0.08196613	0.3677613	1.400196	0.6949209	86.89896	26.13971	101.4691	0.1219602	0.109965	0.1082711	0.1159112	0.1091619	0.1023658	0.0890732	0.1216114	0.07554142	0.08271959	0.1122111	0.1070703	0.1145189	0.2088404	0.112739	0.1499558	0.1381817	0.1148025	0.1056055	0.09797441	0.105746	0.09408253	0.08261479
10.06.2020 13:43:00	27	0.1623469	0.1846208	0.1893052	0.1586115	0.1657456	0.2010541	0.1702484	0.2348758	0.2018656	0.2119987	0.1831882	0.2141147	0.1864109	0.2682295	0.1703628	0.2423114	0.2084065	0.1477397	0.2182126	0.2057353	0.2179116	0.2170018	0.1770689	0.2564549	0.2805353	0.263857	0.1936406	0.1775497	0.2181089	0.2202966	0.1766081	0.2053152	0.2394522	0.1774166	0.2347347	0.1622078	0.2697335	0.2726712	0.1956347	0.2054586	0.2430328	0.4594837	14.07979	0.2454326	1.734625	100,8148	2.349703	204.9083	0.2133678	0.2130495	0.2059934	0.1842681	0.1688623	0.1625308	0.2077799	0.1930987	0.1177526	0.1413342	0.2035748	0.2358957	0.1469304	0.1558286	0.1528161	0.2038174	0.1492211	0.2979219	1.441991	0.7930894	92.50388	25.80052	120.3311	0.228268	0.1901373	0.2069455	0.2192504	0.196185	0.1991028	0.164499	0.220631	0.146495	0.1608423	0.204905	0.1813788	0.2210172	0.3917685	0.2030258	0.2825458	0.2611362	0.18023	0.1980955	0.1779836	0.1884774	0.1789286	0.1596
