Vessel Name: 19042020_InCu_KaKr_KK1-59_P4_2
Metric: GFP Integrated Intensity / RFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	AC005013.1	ACO1	ADAM12	ADAMDEC1	ADAR	ADORA3	AIM2	AKAP2	ALOX5AP	ANKRD22	APOBEC3A	APOBEC3G	APOL1	APOL2	APOL3	APOL4	APOL6	ARAP1	ARL9	ASGR1	ATF3	ATF7IP	ATXN1	BATF	BATF2	BRD3	C19orf66	C6orf100	C9orf91	CAPN15	CASP1	CBFA2T3	CCL13	CCL2	CCL24	CCL7	CCL8	CCNA1	CCR1	CCR2	CD180	CD274	CD38	CD69	CD80	CEACAM1	CFB	CFHR1	CH25H	CHST2	CLEC5A	CLECL1	CMKLR1	CMPK2	CNP	CTAGE1	CX3CR1	CXCL10	CXCL11	CXCL3	CXCL9	CYP2J2	DCT	DDX58	DDX60	DDX60L	DEFB1	DHX58	DOK1	DOK2	DOK3	DTX3L	DUSP7	EMP1	EMR3	ENG	ENPP2	EPHB2	EPSTI1	ETV7	EVI2A	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
19.04.2020 18:22:00	0	0.01779807	0.006457365	0.00988029	0.00840786	0.01031929	0.007353944	0.009302153	0.01085995	0.006814389	0.006287351	0.00957001	0.01158231	0.007737868	0.00697139	0.01354712	0.01477271	0.02069618	0.009697295	0.01470071	0.01325053	0.009668916	0.03254743	0.009808332	0.01226186	0.007036139	0.009994681	0.009093294	0.009458728	0.01611861	0.006553541	0.01088266	0.008176978	0.01054848	0.01167714	0.0216452	0.009480596	0.009826127	0.004224094	0.006907769	0.01067207	0.008689534	0.008280413	0.009501678	0.007224504	0.009701877	0.01352368	0.03341113	0.0065423	0.009736664	0.008719733	0.00777573	0.02619954	0.00638285	0.005982548	0.009280182	0.005461107	0.006342595	0.01014536	0.005200411	0.007057377	0.006540108	0.008225105	0.006267619	0.008503975	0.005412427	0.006394672	0.006623842	0.004494544	0.01129572	0.01002161	0.0102239	0.007079147	0.008783167	0.009696742	0.01087277	0.007945007	0.007886765	0.007346476	0.005267077	0.01252034	0.0112744	0.00707468	0.02142431	0.01252239	0.02487168	0.007475878	0.008859212	0.006240534	0.00636561	0.004495731	0.005189667	0.005432345
19.04.2020 21:22:00	3	0.02469401	0.01944482	0.02231135	0.02280914	0.02235503	0.02206632	0.02768028	0.02370911	0.019945	0.02000568	0.0234806	0.02299995	0.02048134	0.01947834	0.02364135	0.02355883	0.03163518	0.01713276	0.02613719	0.02409142	0.02284391	0.02770435	0.02437148	0.02729595	0.01908793	0.02273708	0.01969807	0.02621749	0.03061239	0.02014326	0.02263748	0.018512	0.01956124	0.02321724	0.02121533	0.02089223	0.01775128	0.01731791	0.01662735	0.02681807	0.02232034	0.02344254	0.02004769	0.01417285	0.02068772	0.02149234	0.03675099	0.01775927	0.02210535	0.02339507	0.01834451	0.03132587	0.01425119	0.01746386	0.01727029	0.01366213	0.01415559	0.02175108	0.01241074	0.01351409	0.01835959	0.0135594	0.01507413	0.01673588	0.01822512	0.01981592	0.02014621	0.01263505	0.02731585	0.02079567	0.01625968	0.01522229	0.01403492	0.02026155	0.01640881	0.01421174	0.0145671	0.01302408	0.01040966	0.01916861	0.01920691	0.0154548	0.03888014	0.01987298	0.02851471	0.01959865	0.02059054	0.01496949	0.01193784	0.01553101	0.01691051	0.01204027
20.04.2020 00:22:00	6	0.2193904	0.2383216	0.2436328	0.2801551	0.2432342	0.2672273	0.3092557	0.2616483	0.244893	0.2635087	0.2562248	0.2377026	0.2564452	0.244841	0.2387014	0.2431725	0.2700942	0.2072394	0.2483164	0.2543162	0.2571922	0.2901354	0.2726897	0.2761043	0.2477006	0.2403272	0.2305539	0.2891445	0.2758108	0.2446245	0.2578223	0.2165687	0.2118505	0.2987303	0.2365877	0.2443467	0.1504047	0.2481572	0.2126735	0.2708273	0.2441869	0.2713409	0.2339039	0.2048074	0.223255	0.1993922	0.2524771	0.2458844	0.2586996	0.2691982	0.2287875	0.2327612	0.1853627	0.2252254	0.1876116	0.1977531	0.2040343	0.2580063	0.1867506	0.1943907	0.2273788	0.1549697	0.1968295	0.2063602	0.2414495	0.2535859	0.2493575	0.2005056	0.2664994	0.2431634	0.1856331	0.2115816	0.1953285	0.2272611	0.1889857	0.1925267	0.1954003	0.1803905	0.1727398	0.1964945	0.2008554	0.1976697	0.2644522	0.2126033	0.1710838	0.2365626	0.245933	0.2169039	0.1613347	0.2348807	0.2367182	0.1959859
20.04.2020 03:22:00	9	0.9334031	0.9819369	1.013694	1.136645	1.01716	1.13954	1.302268	1.099758	1.024566	1.085831	1.091035	0.9607602	1.119461	1.038971	1.00549	1.000471	1.100867	0.8523154	1.048762	1.039886	1.105764	1.236916	1.151749	1.128647	1.040314	0.9947147	0.9876933	1.236057	1.112894	1.046588	1.132106	0.9133403	0.8915592	1.23178	0.9916359	1.032739	0.5991312	1.07799	0.8921711	1.141299	1.024903	1.124404	0.9719338	0.8500139	0.9393877	0.8263518	1.022404	1.086461	1.068266	1.109363	0.9686837	0.9716918	0.7758279	0.9626061	0.7819401	0.8543447	0.8550428	1.112365	0.7763546	0.8027958	0.9436617	0.6233684	0.819807	0.863018	0.9949001	1.073894	1.044701	0.8642384	1.116311	1.024078	0.7839202	0.8940805	0.8457462	0.9274742	0.7816421	0.8061067	0.8126237	0.7510981	0.7263163	0.8237848	0.7881279	0.8317511	1.118147	0.8846442	0.6995925	0.9850106	1.055721	0.9277354	0.6765661	0.9856809	0.9982315	0.8347545
20.04.2020 06:22:00	12	2.879522	3.024356	3.088111	3.522241	3.173589	3.545326	3.915813	3.387342	3.178169	3.411931	3.416827	2.984409	3.543039	3.142362	3.159972	3.238309	3.455062	2.707729	3.198412	3.218654	3.415292	3.788578	3.667673	3.494852	3.235748	3.087646	3.070391	3.761987	3.384	3.287415	3.59863	2.904444	2.787565	3.874075	3.191146	3.277716	1.897807	3.380541	2.861434	3.502398	3.149699	3.437254	3.043107	2.679135	2.921173	2.632943	3.229524	3.354426	3.288329	3.399846	3.055331	3.076062	2.532001	2.936598	2.435798	2.641903	2.706078	3.48805	2.51539	2.528989	2.88753	2.045238	2.569788	2.703653	3.115582	3.268796	3.161655	2.821434	3.356121	3.209366	2.466621	2.836901	2.699162	2.901382	2.519898	2.585094	2.697359	2.408768	2.402979	2.605243	2.516159	2.658931	3.302876	2.831157	2.290522	3.113658	3.333853	2.965711	2.211976	3.09581	3.13192	2.653689
20.04.2020 09:22:00	15	6.645828	6.81023	6.831956	7.606896	7.046597	7.735012	8.474978	7.529228	7.131437	7.410368	7.632236	6.775259	7.763659	7.008975	6.975511	7.246001	7.674885	6.313624	7.15934	7.107603	7.554027	8.202847	8.112199	7.620262	7.239748	6.851025	6.828748	8.056108	7.293299	7.315941	7.947905	6.662858	6.304915	8.515511	7.19506	7.416271	4.415949	7.509418	6.55654	7.687125	7.024559	7.582474	6.882005	6.227073	6.581561	5.947398	7.207079	7.411715	7.164068	7.366252	6.874523	6.816065	5.906243	6.521364	5.613207	5.991559	6.259525	7.749372	5.939088	5.866297	6.494752	4.913969	5.801466	6.144372	6.969186	7.185232	7.048986	6.421978	7.266833	7.345805	5.643572	6.376241	6.279896	6.469206	5.796178	6.104002	6.233214	5.576256	5.588506	5.909291	5.736159	6.06067	7.075825	6.520721	5.122435	6.941416	7.452774	6.83691	5.260623	6.898237	7.137435	6.197377
20.04.2020 12:22:00	18	12.28072	12.5825	12.34006	13.62212	12.88608	13.86405	14.94415	13.62321	13.02603	13.49854	13.69973	12.67137	13.86418	12.89303	12.68182	13.22192	13.71814	12.00174	13.07428	12.75706	13.64493	14.45929	14.53768	13.4848	13.17964	12.42626	12.49406	14.32804	12.75882	13.21281	14.32251	12.40827	11.62156	14.9564	13.05904	13.45166	8.543621	13.33418	12.29193	13.85354	12.92696	13.68142	12.96761	11.69915	12.28426	11.15472	13.10909	13.42443	12.84227	13.17231	12.46017	12.39551	11.20022	11.84856	10.56182	11.19707	11.74037	14.07904	11.35189	11.17441	11.97091	9.669717	10.76758	11.38264	12.70857	12.84158	12.83227	11.90934	12.90563	13.34994	10.64172	11.82001	11.78031	11.95458	11.03656	11.5872	11.70341	10.54681	10.55091	10.97854	10.73786	11.40381	12.5608	12.2545	9.432425	12.76665	13.50988	12.79721	10.23557	12.60324	13.2553	11.88935
20.04.2020 15:22:00	21	19.21458	19.73264	19.0621	20.90854	20.02883	21.28187	22.56767	20.93365	20.18899	20.75322	21.1217	20.07945	21.06508	19.99915	19.53016	20.37968	20.97508	18.99925	20.1419	19.62182	21.1944	21.9659	22.13046	20.49318	20.43069	19.1329	19.39063	21.90373	19.21786	20.40067	21.83365	19.38052	18.20871	22.66565	20.14977	20.72024	13.89733	20.32272	19.28403	21.12416	20.10686	21.0629	20.30901	18.58984	19.25053	17.83122	20.64132	20.5154	19.4683	20.00383	19.32994	19.2914	18.05486	18.41827	16.65768	17.81603	18.43566	21.63152	18.24045	17.9238	18.60172	15.8887	16.9651	18.14614	19.74813	19.83186	19.7713	18.57453	19.60857	20.57245	17.05205	18.54435	18.54075	18.60159	17.63465	18.4761	18.656	16.86866	16.9257	17.1623	17.13804	18.21391	18.97644	19.25928	14.83843	19.91974	20.76157	19.99303	16.57861	19.5781	20.85547	18.99381
20.04.2020 18:22:00	24	26.96746	27.78938	26.64004	28.79004	27.7054	29.36146	30.70744	28.96251	28.19395	28.90047	29.23222	28.16438	28.86166	27.86697	27.13404	28.10039	28.69269	26.81013	27.94428	27.04461	29.46221	29.92288	30.51548	28.23495	28.26785	26.53181	26.98234	29.92389	26.15731	28.17048	29.98239	26.90803	25.45003	31.03697	28.15045	28.52511	19.95435	27.82798	26.92027	29.21521	27.92738	28.93497	28.57647	26.18365	27.1677	25.39634	28.65605	28.26435	26.60971	27.45972	26.85225	26.66384	25.5249	25.6661	23.28563	25.1931	25.8619	29.99846	26.01299	25.39705	25.82347	22.97905	23.89495	25.57544	27.46244	27.58744	27.28764	26.14568	26.89655	28.51682	24.14976	26.15974	25.88688	25.95921	25.17451	25.99776	26.2892	23.90763	24.19783	24.13889	24.40952	26.04542	25.97332	26.92826	20.98098	27.80496	28.68892	28.15699	23.71462	27.40131	29.38409	27.08649
20.04.2020 21:22:00	27	35.08724	36.02552	34.79489	36.9374	35.84098	37.61742	39.19777	37.36028	36.62272	37.14843	37.98145	36.57468	36.99809	35.97247	35.02744	36.14047	36.79427	35.08212	35.96213	34.76768	38.11225	38.16165	39.28465	36.16348	36.40437	34.42283	34.55746	38.12631	33.50681	36.17466	38.25054	34.78405	32.96992	39.7243	36.37456	36.40345	26.10864	35.7371	35.07708	37.62101	35.94277	37.17741	37.13102	34.30819	35.31487	33.31692	36.72827	35.91072	33.88758	35.15833	34.77256	34.34034	33.33681	33.13319	30.08647	32.77071	33.60793	38.76223	34.14683	33.098	33.29515	30.46328	31.01485	33.44177	35.58779	35.6966	35.04092	33.9726	34.32619	36.99673	31.81006	34.0823	33.83739	33.58585	33.06	33.74081	34.37099	31.12363	31.76638	31.33114	31.99811	34.25604	33.07251	34.99171	27.51043	36.09994	36.88913	36.57288	31.30093	35.64076	38.15747	35.6035
