Vessel Name: 05062020_InCu_KaKr/AC_KK1-74_P7_7
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	MSR1	MT1H	MT1HL1	MT1M	MT2A	MX1	MX2	MYCL	MYD88	NCOA7	NEXN	NKX3-1	NMI	NT5C3A	NUPR1	OAS1	OAS2	OAS3	OASL	OGFR	P2RY14	PALM2-AKAP2	PAQR8	PARP10	PARP11	PARP12	PARP14	PARP9	PCDH17	PDCD1LG2	PDZD2	PGAP1	PHF11	PID1	PIWIL4	PLEKHA4	PLSCR1	PLXDC2	PMAIP1	PNPT1	POLD1	POLI	PPM1K	PSMB8	PSMB9	PTAFR	RAI14	RARRES3	RASA2	RASGEF1B	RASGRP3	RGL1	RGS1	RHBDD2	RIN2	RNF213	RSAD2	RTCB	RTP4	RUFY4	S100A4	SAMD9	SAMD9L	SAMHD1	SDS	SECTM1	SERPINA1	SERPINB13	SERPINB3	SERPINB4	SERPING1	SIGLEC1	SLAMF7	SLC11A1	SLC15A3	SLC16A10	SLC1A5	SLC25A28	SLFN12L	SLFN5	SOCS1	SP100	SP110	SREK1IP1	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
05.06.2020 10:20:00	0	5.382271e-05	2.772895e-05	3.54156e-05	2.887559e-05	3.620275e-05	0.0001194651	3.166859e-05	2.707078e-05	2.479042e-05	3.686245e-05	0.0001981216	3.067256e-05	2.794706e-05	3.418825e-05	2.95551e-05	2.456715e-05	3.533367e-05	3.945719e-05	3.028595e-05	2.935052e-05	3.344343e-05	3.714761e-05	0.0004961376	2.94633e-05	2.423031e-05	2.463062e-05	3.460323e-05	3.481989e-05	3.236796e-05	2.999448e-05	7.619266e-05	3.404777e-05	0.000165363	2.533975e-05	0.000112417	3.432307e-05	2.954376e-05	3.078078e-05	0.0002462341	0.0001684946	3.432668e-05	0.000284888	0.02047173	5.926546e-05	0.01624668	0.1168464	0,06959241	0.02523206	1.599152e-05	2.930835e-05	7.583362e-05	5.878028e-05	2.543271e-05	2.404972e-05	2.327035e-05	2.607103e-05	2.607605e-05	2.524032e-05	5.155327e-05	2.542411e-05	0.001458352	7.081141e-05	0.000116244	2.257319e-05	2.726725e-05	5.010032e-05	0.01803171	0.5026884	0.01615242	0.04872609	0.2407492	0.08497027	2.882683e-05	2.578209e-05	2.488604e-05	2.977112e-05	2.936421e-05	2.305645e-05	2.39097e-05	2.675541e-05	2.7041e-05	2.9624e-05	3.055963e-05	2.795245e-05	3.050401e-05	2.933096e-05	3.215407e-05	8.897988e-05	3.090965e-05	2.569219e-05	2.385656e-05	2.893017e-05	0.006102607	3.240263e-05	0.0002217585
05.06.2020 13:20:00	3	4.779068e-05	2.34239e-05	2.743959e-05	2.50497e-05	2.572473e-05	9.430374e-05	2.49198e-05	2.23334e-05	2.270151e-05	2.883632e-05	0.0001782242	2.489442e-05	2.298402e-05	2.874986e-05	2.338262e-05	2.065027e-05	3.00152e-05	2.887281e-05	2.553528e-05	2.510448e-05	2.850594e-05	2.921248e-05	0.0004780634	2.407716e-05	1.894104e-05	1.992425e-05	2.93545e-05	2.942328e-05	2.607192e-05	2.405775e-05	1.424136e-05	2.764836e-05	0.0001677215	2.134106e-05	0.0001007107	2.387411e-05	2.357561e-05	2.48663e-05	0.0002193191	0.0001654656	2.718856e-05	0.0002732314	0.01461805	4.297333e-05	0.0127395	0.101644	0,05364627	0.01785805	1.201837e-05	2.180577e-05	5.600433e-05	5.023275e-05	2.110064e-05	1.999584e-05	1.836843e-05	2.127331e-05	2.296551e-05	1.892544e-05	4.806528e-05	0.000260294	0.001339825	6.702616e-05	0.0001093343	1.710025e-05	2.225699e-05	2.194794e-05	0.016994	0.2728101	0.01658119	0.03716452	0.1125056	0.03506338	2.456387e-05	2.140149e-05	2.024317e-05	2.432761e-05	2.427544e-05	1.936088e-05	1.9646e-05	2.1719e-05	2.187197e-05	2.399049e-05	2.380771e-05	2.307745e-05	2.360528e-05	2.329442e-05	2.53668e-05	7.887452e-05	2.47082e-05	2.131108e-05	1.838778e-05	2.173929e-05	0.006015837	2.532229e-05	0.000172049
05.06.2020 16:20:00	6	9.139873e-05	0.0004769226	0.0001229833	0.0001464213	0.0001761936	0.0001423526	6.928949e-05	0.0001848393	9.235201e-05	0.0001652493	0.0002050739	0.0001385674	0.0001167515	0.0001957374	0.0001983809	0.0001292064	2.89118e-05	0.0003998549	0.0002200597	2.300695e-05	0.0001564063	5.196072e-05	0.0005857516	2.333752e-05	1.864615e-05	0.0001029058	0.0001466523	7.301367e-05	2.322495e-05	0.0005054325	0.0001666013	2.694814e-05	0.0002977313	1.978541e-05	0.0001931067	0.0002141229	2.349888e-05	0.000263826	0.0004234499	0.0003329871	7.67629e-05	0.0002442873	0.01485463	0.0002357163	0.01254913	0.1206943	0,09986432	0.02657449	0.0003169141	6.348678e-05	5.986623e-05	0.0001143544	0.0001626786	0.0001749487	0.0001019014	9.483015e-05	0.0003162655	2.004801e-05	0.0001868667	0.000433063	0.001434548	0.0002418069	0.0001776834	7.829077e-05	2.021072e-05	0.0002062591	0.01645504	0.2844005	0.02028016	0.03615067	0.08127046	0.03760152	2.311322e-05	8.502841e-05	6.478163e-05	8.299248e-05	0.0001540442	0.0001042297	0.000129305	2.158119e-05	5.820211e-05	0.0002698634	2.287261e-05	2.098875e-05	0.000119516	0.0001500962	0.0003764742	6.114798e-05	0.002711664	6.202018e-05	0.0001419473	2.281432e-05	0.006132471	6.712386e-05	7.467048e-05
05.06.2020 19:20:00	9	0.004195114	0.005605578	0.003986003	0.004999993	0.00558616	0.004211647	0.005036825	0.005327218	0.002747306	0.003391087	0.004602118	0.003481601	0.005475402	0.005639774	0.004302987	0.004545355	0.004280905	0.01241521	0.005790048	0.005303227	0.004746151	0.006428431	0.006860548	0.004227302	0.003766306	0.005868688	0.004981684	0.004988452	0.005494221	0.005967138	0.004150651	0.004776387	0.004971353	0.004217486	0.00354652	0.005561582	0.004170474	0.005520162	0.005013187	0.005947257	0.003666487	0.002318968	0.01798952	0.004719942	0.01481162	0.08584113	0,137233	0.01505248	0.003918028	0.004923487	0.00439432	0.004355748	0.005095143	0.00525793	0.006068309	0.003764359	0.006089672	0.00189299	0.003784735	0.004912742	0.005753008	0.005851565	0.005890655	0.004789404	0.004669413	0.005046076	0.01785185	0.5207739	0.02675729	0.0429255	0.07187051	0.03606339	0.004705944	0.004269803	0.003976813	0.003288635	0.003935297	0.003221121	0.003686926	0.003916848	0.003838437	0.005163707	0.003419938	0.003946671	0.004247589	0.003973637	0.003979284	0.002460822	0.0388648	0.003831993	0.004505766	0.004332001	0.01016821	0.002977615	0.003591061
05.06.2020 22:20:00	12	0.01723468	0.01944446	0.01798038	0.01828607	0.02054576	0.01776894	0.01991613	0.02079614	0.01300661	0.01607091	0.01940973	0.01545391	0.002166161	0.01954952	0.02022795	0.01822406	0.02004037	0.05017328	0.02008188	0.02139969	0.02147986	0.02575395	0.02452146	0.01588259	0.001431783	0.02524998	0.02054631	0.02197084	0.02380253	0.0244414	0.02056368	0.02250661	0.02145722	0.01988508	0.0223599	0.02310269	0.02017723	0.02299043	0.02288838	0.02233193	0.01867171	0.01051244	0.01416842	0.02103198	0.01303881	0.08127729	0,145651	0.03208792	0.01526217	0.02243746	0.0213316	0.02312736	0.02140095	0.02126957	0.02277396	0.01763381	0.02287193	0.01275046	0.01694276	0.01689063	0.01922336	0.02125929	0.02308127	0.0192948	0.01918438	0.01887879	0.01752547	0.4924773	0.02181427	0.0332114	0.09396805	0.03162124	0.01983865	0.01854445	0.02158813	0.01568698	0.0203106	0.01641996	0.01786656	0.01772738	0.02067433	0.02232637	0.01627545	0.01719866	0.01818444	0.01714593	0.01759705	0.01453114	0.09837121	0.01469062	0.01706788	0.01713096	0.02218588	0.01634335	0.01597174
06.06.2020 01:20:00	15	0.03662922	0.03958334	0.04070363	0.03739654	0.04475719	0.04025275	0.04222095	0.04541142	0.02898625	0.03733381	0.04348941	0.03392601	0.03876649	0.04604211	0.04367974	0.03940801	0.04421186	0.1258721	0.04521777	0.04674345	0.04938628	0.05637218	0.05365367	0.03647116	0.0418164	0.05095535	0.04922637	0.05009794	0.05204884	0.05321711	0.04692334	0.05255909	0.04789354	0.04353693	0.04990645	0.04705061	0.04433624	0.05157913	0.04955534	0.04832049	0.04143826	0.02840365	0.01688534	0.04601937	0.01441131	0.09580547	 	0.0339577	0.0350286	0.05032041	0.04350781	0.05412938	0.04820296	0.04399179	0.04821619	0.03989363	0.04661426	0.03128697	0.03991087	0.03528998	0.03976626	0.04551782	0.04726022	0.04313171	0.04496938	0.04105506	0.01618877	0.5557364	0.02722833	0.04209457	0.1047989	0.07036585	0.04453667	0.04147097	0.04517236	0.03939366	0.04413308	0.03806485	0.04260318	0.04251824	0.04557073	0.04699326	0.03456044	0.04037366	0.03908858	0.03960788	0.03905758	0.03397419	0.1544608	0.03383939	0.03835871	0.03807469	0.04283928	0.03756113	0.03717278
06.06.2020 04:20:00	18	0.05783773	0.06087812	0.06546619	0.05801761	0.0726736	0.0653697	0.07089005	0.07180406	0.04813212	0.06233752	0.06910931	0.05555202	0.06451707	0.07428962	0.07493637	0.06623624	0.07136141	0.2280322	0.07304329	0.07667725	0.08090433	0.09237796	0.0859639	0.0629689	0.07043996	0.08059156	0.07955455	0.0839465	0.08546399	0.08833975	0.08125585	0.08346612	0.07719725	0.07222115	0.08068528	0.07469534	0.07356652	0.0830698	0.07827622	0.07781087	0.06958061	0.05160677	0.01561046	0.07704771	0.0142325	0.09641732	 	0.03694721	0.05929884	0.08442288	0.07471786	0.09488703	0.07999851	0.0704409	0.07830107	0.06688461	0.07411948	0.0524416	0.0697069	0.05784639	0.06311022	0.07483542	0.07481456	0.06824369	0.07298711	0.06662136	0.01674158	0.6283843	0.0314828	0.04220365	0.08737372	0.05034273	0.07149448	0.06934627	0.07588062	0.06565239	0.07383107	0.06338891	0.07046869	0.06890018	0.07649794	0.0799651	0.05872604	0.06882865	0.06115018	0.06941728	0.06559639	0.05539158	0.206245	0.05597463	0.06313685	0.06596035	0.06848796	0.06529799	0.0621331
06.06.2020 07:20:00	21	0.07627896	0.08011581	0.08911856	0.0772254	0.09885143	0.08843379	0.0995407	0.09925522	0.06582112	0.08595746	0.09373447	0.07754728	0.08923396	0.09812517	0.1029441	0.09103719	0.1004689	0.346778	0.09646251	0.1073482	0.109748	0.1295091	0.1155211	0.08403632	0.0969888	0.1073896	0.1093325	0.1162993	0.1173664	0.1203266	0.1161622	0.1145041	0.1040562	0.1022612	0.1092307	0.1041825	0.1021524	0.1155531	0.1077842	0.1060452	0.09578221	0.08089318	0.01579902	0.1074201	0.01516038	0.1228631	 	0.02847712	0.08354497	0.1160315	0.1061544	0.136055	0.1104096	0.0960758	0.1077364	0.09642898	0.1017311	0.07333209	0.09968036	0.07965147	0.08733639	0.104536	0.100609	0.09536733	0.1018719	0.09276228	0.01711419	0.1205488	0.02904392	0.04327551	0.07579881	0.08148137	0.09884874	0.09633974	0.1066817	0.09288517	0.1024171	0.09090936	0.09736266	0.09481155	0.1067569	0.1136451	0.08377189	0.09579412	0.0836546	0.09833033	0.09494945	0.07681311	0.2476213	0.07829115	0.09104814	0.09447713	0.09594153	0.09501443	0.08814632
06.06.2020 10:20:00	24	0.09384537	0.0985029	0.1101768	0.09404705	0.1220466	0.1092357	0.1254714	0.1244127	0.08073232	0.1057498	0.1151244	0.0981123	0.1154337	0.1148631	0.1288251	0.1098435	0.1271791	0.4717706	0.1206979	0.131476	0.1377757	0.1618645	0.1411375	0.1020825	0.1228642	0.1317111	0.1376117	0.1455963	0.1467269	0.1501738	0.147751	0.1413427	0.1287816	0.1329463	0.1359228	0.1322375	0.1308957	0.1462569	0.136303	0.1318196	0.1183404	0.1143398	0.009296994	0.1349471	0.009057811	0.07445204	 	0.04325683	0.1045896	0.1456599	0.136247	0.1748771	0.1372108	0.1202903	0.134538	0.1264759	0.1246651	0.0910408	0.1277758	0.1000919	0.1117215	0.1350649	0.1251272	0.1205633	0.1277116	0.1164296	0.01391954	0.07328805	0.02083272	0.02901112	0.06542145	0.06789074	0.1269052	0.1212801	0.1332465	0.1174266	0.1288859	0.1136938	0.1221556	0.1213026	0.1361564	0.1448493	0.1044369	0.1211176	0.1050228	0.1266159	0.123911	0.09717554	0.2751268	0.09961542	0.1148652	0.1200605	0.1191299	0.1251855	0.112727
06.06.2020 13:20:00	27	0.1070814	0.1115393	0.124494	0.107438	0.1401536	0.1241995	0.1481125	0.1444735	0.09196363	0.1242888	0.1280599	0.1142673	0.1366536	0.1288483	0.1487654	0.1262621	0.1455037	0.5886931	0.1390861	0.1505704	0.1598138	0.187516	0.1588421	0.1185892	0.1450652	0.1503902	0.1613547	0.1660981	0.1704131	0.1723006	0.1737384	0.1614681	0.1489422	0.1568579	0.1551635	0.1562416	0.1548768	0.1693812	0.1580753	0.1543348	0.1367924	0.1402428	0.0141708	0.1558157	0.01468834	0.1380699	 	0.04299701	0.1192834	0.1742969	0.1617523	0.2088882	0.158268	0.1409447	0.1525281	0.1477056	0.1469916	0.1073764	0.1531891	0.1150483	0.1333251	0.1584302	0.1425315	0.1409189	0.1489969	0.1342634	0.01739089	0.09563819	0.02916114	0.04187222	0.08263426	0.08273298	0.1487634	0.1421817	0.1557788	0.1395229	0.1530733	0.130198	0.1440254	0.1412015	0.1613564	0.1713415	0.1248288	0.1436222	0.1226031	0.1530837	0.1500497	0.1141064	0.2934559	0.1184725	0.1361382	0.1431125	0.1396595	0.151072	0.1346191
