Vessel Name: 25-10-2022_KaKr_KK1-81_Screen_S4/4-B3/5_P5_11
Metric: GFP  Integrated Intensity / RFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
25/10/2022 15:35:00	0	0.005553549	0.005736503	0.005109332	0.004443743	0.007289746	0.003684319	0.00323933	0.00462662	0.004468871	0.003800025	0.003246006	0.00335338	0.006478802	0.00435335	0.004973973	0.005394854	0.006104081	0.009097807	0.007083908	0.02099253	0.004951408	0.006129195	0.008911651	0.007821887	0.005582123	0.00714682	0.00505127	0.005376456	0.005624117	0.007740879	0.005393381	0.005272032	0.006524808	0.003897678	0.006829168	0.005455147	0.004367262	0.004958189	0.003789815	0.004245494	0.005638914	0.02141541	0.007260839	0.003703632	0.005465833	0.006243421	0.005954499	0.005595538	0.00338299	0.002893316	0.002251894	0.002691728	0.003939514
25/10/2022 17:35:00	2	0.004405157	0.004797369	0.003330737	0.003821765	0.006340811	0.00309474	0.003144006	0.004245456	0.003930094	0.003201002	0.003111576	0.003213446	0.005800999	0.004106962	0.004308099	0.004739087	0.005298961	0.006689203	0.005714217	0.01912215	0.004054829	0.004827921	0.007559788	0.006363196	0.004443311	0.006841558	0.004655553	0.004488355	0.004086098	0.005918055	0.004554293	0.004304122	0.00517033	0.004485399	0.005947166	0.005132096	0.00414097	0.004461823	0.002745306	0.003776762	0.005424363	0.01698348	0.006425102	0.003351127	0.005877007	0.005910486	0.004912518	0.005643275	0.002871531	0.002978794	0.002447484	0.002126613	0.003221289
25/10/2022 19:35:00	4	0.004014476	0.003757004	0.002967948	0.00317125	0.005662592	0.002353352	0.002562191	0.003656465	0.003207344	0.002621528	0.002659181	0.002837938	0.005233349	0.003262795	0.00393325	0.003909492	0.004606161	0.005189449	0.004829695	0.01757923	0.003618362	0.004189809	0.006602246	0.00526143	0.003634064	0.005541496	0.003866745	0.003427562	0.003499968	0.004933417	0.003348883	0.004232502	0.003841023	0.002914286	0.00529512	0.0041513	0.003670609	0.002798024	0.002056557	0.003305108	0.004361371	0.01397269	0.005170144	0.002547476	0.005357423	0.004535735	0.0041669	0.004239625	0.002889434	0.002922124	0.00138852	0.001895383	0.002676087
25/10/2022 21:35:00	6	0.003581943	0.003454837	0.002924775	0.00258686	0.004250351	0.002177411	0.002268162	0.003357438	0.002714623	0.002486703	0.002344217	0.002295396	0.005189911	0.003124926	0.003625856	0.003402237	0.00420497	0.005253735	0.004387828	0.01616865	0.003537005	0.003908588	0.006407068	0.005094769	0.002803559	0.004862916	0.003344674	0.003472041	0.003022874	0.00493758	0.003551624	0.003859931	0.003668692	0.002614645	0.005041137	0.003717332	0.003857706	0.00293965	0.001862774	0.003133521	0.003717303	0.01095088	0.004361433	0.002552241	0.004685276	0.004638667	0.003595063	0.003573239	0.00225608	0.002616242	0.00111184	0.001878848	0.002455441
25/10/2022 23:35:00	8	0.003162873	0.003040287	0.002551803	0.002603154	0.003803	0.002146737	0.001812377	0.003433282	0.002778204	0.002268106	0.002211043	0.002119603	0.004627801	0.002831449	0.003392736	0.003117118	0.003588536	0.004495613	0.003857409	0.01489275	0.00311616	0.003691392	0.005883248	0.004246515	0.002777255	0.00462366	0.002719719	0.002987097	0.002585603	0.004477958	0.002778671	0.003219673	0.00332227	0.002212769	0.004152711	0.003300729	0.002636025	0.002582673	0.001672352	0.002589605	0.003179199	0.007564265	0.003890877	0.002329631	0.004154665	0.003832881	0.00342996	0.003093494	0.002233814	0.002060831	0.001469618	0.001356288	0.002061664
26/10/2022 01:35:00	10	0.003006371	0.002827514	0.002773976	0.002118735	0.003589885	0.001849746	0.001728321	0.00290239	0.002825423	0.002262429	0.002308934	0.001972151	0.00419076	0.002226635	0.002711428	0.002638577	0.003370079	0.004294294	0.003098324	0.01408975	0.002182426	0.003300016	0.005628697	0.003954343	0.002644829	0.003965369	0.002387338	0.003043221	0.002233182	0.003697259	0.002642803	0.002941036	0.002862886	0.002000747	0.003963359	0.002375392	0.002699591	0.002330153	0.001420893	0.002678628	0.00320785	0.005572996	0.00343371	0.002034152	0.00416598	0.003548371	0.003175757	0.002768043	0.001863918	0.001906132	0.001241453	0.0008832393	0.001881355
26/10/2022 03:35:00	12	0.002727228	0.002260959	0.002067984	0.001780165	0.002985892	0.001885949	0.001586962	0.002731463	0.00224211	0.002019106	0.001747614	0.001827276	0.003822714	0.001621354	0.002271734	0.002426077	0.002351514	0.003184152	0.002601472	0.01297665	0.002053673	0.00304625	0.004702782	0.003082894	0.001857237	0.003151516	0.002219869	0.00243	0.001984061	0.003284643	0.002373972	0.002374012	0.00224148	0.001666533	0.0037458	0.002136973	0.00149559	0.001884587	0.001472151	0.002135473	0.002514808	0.002438299	0.003038088	0.001712617	0.003718489	0.00347392	0.002613958	0.002669434	0.001461484	0.001829467	0.001162704	0.00106436	0.00161616
26/10/2022 05:35:00	14	0.002899066	0.002363919	0.001907105	0.001740873	0.002555395	0.002142198	0.00149282	0.00308393	0.002524398	0.002305533	0.002475908	0.002277696	0.00375373	0.001953633	0.002360498	0.002833962	0.002111925	0.002967963	0.002576925	0.01207149	0.002423595	0.003501271	0.004742276	0.003404698	0.002091251	0.003284209	0.002042783	0.002300675	0.001822666	0.003048504	0.002903293	0.002960003	0.002231859	0.001891928	0.003924792	0.002622885	0.001791185	0.002044676	0.001638333	0.002223741	0.00229909	0.003116393	0.002958704	0.001959112	0.004042293	0.003295035	0.002967356	0.002943125	0.001679911	0.00164129	0.001186959	0.001520526	0.002116235
26/10/2022 07:35:00	16	0.004455523	0.00543457	0.00452744	0.004148051	0.004478266	0.00548444	0.004216408	0.005756754	0.005901254	0.006280111	0.005445743	0.006213655	0.008091536	0.005330715	0.005548658	0.00559381	0.004228112	0.005368524	0.004233721	0.01450325	0.005540138	0.006824998	0.007087702	0.006013589	0.004825534	0.006094914	0.005295255	0.005687119	0.003910021	0.006070317	0.006569598	0.007694695	0.005489578	0.00596177	0.008087436	0.007775963	0.005172929	0.006564063	0.007720495	0.005509214	0.006597022	0.007892659	0.006975432	0.006391128	0.00957549	0.008140814	0.006092622	0.005999999	0.005187819	0.00474285	0.005091106	0.004596484	0.006184894
26/10/2022 09:35:00	18	0.01643634	0.02244223	0.0209396	0.02028715	0.02039024	0.01956501	0.01983618	0.02090699	0.02533787	0.02423615	0.02081518	0.02283624	0.03000184	0.02330426	0.02416421	0.01940943	0.01831415	0.01688116	0.01541156	0.03189432	0.02616662	0.0287039	0.02274036	0.0219677	0.01939309	0.02363936	0.0216882	0.02479522	0.0184931	0.02443399	0.02263803	0.03392206	0.02440799	0.02430658	0.02983088	0.03151708	0.02874142	0.03230053	0.03563363	0.0249136	0.02663388	0.03114376	0.02872077	0.03657933	0.04250209	0.03085137	0.0215937	0.02009447	0.02133505	0.02200001	0.02296909	0.02540673	0.02904647
