Vessel Name: 28-10-2022_KaKr_KK1-82_Screen_S4/4-B4/5_P3_12
Metric: RFP  Integrated Intensity / GFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	NTC1	NTC2	NTC3	NTC4	NTC5	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
29/10/2022 12:05:00	20	3,273202	3,606148	3,261208	3,353251	3,810977	3,751366	3,572319	3,620633	3,296295	3,18219	3,284086	3,135689	3,685602	3,589554	3,576971	3,368582	3,193793	3,090537	3,343163	3,042225	3,539871	3,263172	3,537969	2,95682	3,279889	3,259558	3,160093	2,891049	3,169894	3,706984	3,158495	3,638943	3,361449	3,795265	3,022442	3,532496	3,657153	3,448446	3,524039	3,200249	3,977918	3,588362	3,889887	3,639085	3,663786	3,190706	3,173936	3,448658	3,434729	3,144063	4,137064	3,565168	2,981771	6,480952	3,043527	2,907374	3,243792	3,162117	3,259522	3,317233
29/10/2022 14:05:00	22	3,401953	3,755413	3,401215	3,483932	4,027492	3,997137	3,72958	3,788773	3,416887	3,299555	3,443709	3,263947	3,861428	3,759875	3,777543	3,53836	3,369408	3,214816	3,485152	3,153544	3,710651	3,404706	3,672063	3,095277	3,424229	3,367963	3,297967	3,023274	3,306263	3,920691	3,286411	3,819445	3,514518	3,936563	3,106463	3,681354	3,836941	3,623232	3,681543	3,344909	4,175138	3,748629	4,073714	3,814102	3,873225	3,337825	3,320294	3,600689	3,571445	3,261421	4,349606	3,673509	3,107965	6,813205	3,158624	3,049376	3,354599	3,300967	3,401634	3,464467
29/10/2022 16:05:00	24	3,498379	3,849915	3,476029	3,55019	4,221212	4,188815	3,822035	3,900338	3,482496	3,382916	3,508146	3,319421	3,98517	3,866329	3,889258	3,636603	3,442183	3,248013	3,555291	3,199138	3,801002	3,451872	3,755672	3,163009	3,485728	3,440964	3,372038	3,07865	3,359553	4,042531	3,328418	3,889218	3,638138	4,049049	3,183587	3,775517	3,966089	3,705863	3,802042	3,415143	4,303924	3,891781	4,204496	3,938592	3,970053	3,413155	3,383085	3,728597	3,679716	3,344905	4,514721	3,791219	3,177492	7,071248	3,248505	3,104838	3,451657	3,374877	3,479968	3,560598
29/10/2022 18:05:00	26	3,53142	3,886183	3,496777	3,594004	4,373674	4,358219	3,885029	3,948007	3,494422	3,404877	3,519959	3,310497	4,064846	3,90708	3,95865	3,689807	3,479942	3,258259	3,547696	3,21244	3,807119	3,477717	3,789243	3,182351	3,514468	3,432331	3,415481	3,05898	3,397385	4,087512	3,33763	3,939266	3,670973	4,079636	3,202271	3,812096	4,001614	3,724795	3,865485	3,431686	4,352652	3,933326	4,301072	3,957326	4,035484	3,433831	3,386063	3,784335	3,706046	3,368349	4,70137	3,846964	3,18181	7,212453	3,253318	3,134378	3,486199	3,389101	3,516573	3,592939
29/10/2022 20:05:00	28	3,588454	3,96349	3,531858	3,635446	4,624572	4,597428	3,977149	4,012575	3,535119	3,425342	3,563524	3,333649	4,138936	3,984026	4,038467	3,768157	3,541061	3,288415	3,57347	3,22792	3,855145	3,53596	3,856272	3,193685	3,555161	3,478834	3,429691	3,082209	3,446861	4,167133	3,324955	4,005355	3,7321	4,14848	3,247431	3,855834	4,092884	3,787196	3,936755	3,462578	4,450303	4,022086	4,435363	4,046448	4,123689	3,463494	3,415588	3,835612	3,776287	3,398337	4,918633	3,943316	3,182733	7,383556	3,300885	3,166786	3,528286	3,420077	3,561827	3,661331
29/10/2022 22:05:00	30	3,612891	3,983545	3,515537	3,64181	4,826367	4,790936	3,978438	4,060074	3,525318	3,398703	3,550674	3,310507	4,139287	4,00608	4,068517	3,786906	3,54932	3,302444	3,562064	3,173602	3,854611	3,538553	3,865506	3,182301	3,55701	3,489252	3,42466	3,073803	3,440007	4,192468	3,308129	4,002432	3,775939	4,198084	3,25886	3,880753	4,135051	3,785085	3,977491	3,482104	4,485902	4,050625	4,497589	4,078383	4,193507	3,457139	3,408175	3,873833	3,770205	3,387013	5,157943	4,030409	3,185673	7,443564	3,292607	3,165504	3,542389	3,421815	3,586709	3,71202
30/10/2022 00:05:00	32	3,613672	3,966864	3,495341	3,613952	5,004198	4,926686	3,959288	4,061679	3,493542	3,356852	3,511498	3,250551	4,184497	3,982863	4,069231	3,768217	3,537017	3,299801	3,50522	3,117312	3,819807	3,518283	3,829638	3,125657	3,538428	3,475476	3,393029	3,032634	3,427243	4,189336	3,259502	3,998281	3,769706	4,195909	3,237108	3,886468	4,170217	3,771838	3,998305	3,498035	4,508778	4,050804	4,536765	4,057268	4,209945	3,411324	3,385253	3,845803	3,77727	3,376675	5,367458	4,137843	3,159068	7,44247	3,261441	3,142702	3,549994	3,385775	3,575565	3,717091
30/10/2022 02:05:00	34	3,592989	3,926174	3,430938	3,607354	5,163517	5,05723	3,93984	4,050828	3,445981	3,303186	3,457983	3,177765	4,172378	3,971032	4,023532	3,737775	3,508663	3,281311	3,438429	3,045703	3,742614	3,481568	3,795082	3,061342	3,498122	3,455884	3,350134	2,971395	3,376766	4,161694	3,17524	3,954667	3,749364	4,178964	3,178618	3,867418	4,167363	3,743863	3,99942	3,483645	4,496569	4,028126	4,549329	4,023217	4,222551	3,376475	3,33467	3,802712	3,750714	3,329227	5,568855	4,225135	3,113226	7,294903	3,221959	3,111832	3,524428	3,331822	3,539251	3,68394
30/10/2022 03:05:00	35	3,538675	3,852585	3,345911	3,562311	5,269403	5,149192	3,896456	4,014194	3,40559	3,233633	3,397014	3,104967	4,149853	3,934406	3,993792	3,685224	3,460151	3,253095	3,345494	2,959203	3,68987	3,425405	3,755584	2,970997	3,430355	3,416882	3,279513	2,893288	3,323445	4,087462	3,085918	3,896636	3,695078	4,148539	3,11587	3,83305	4,157979	3,669397	3,980648	3,486677	4,461736	3,99471	4,527636	3,976552	4,176577	3,29482	3,283105	3,747392	3,68344	3,273501	5,744233	4,311527	3,053971	7,071052	3,174513	3,058747	3,496103	3,287981	3,507339	3,657176
30/10/2022 04:05:00	36	3,511723	3,808064	3,314724	3,51353	5,315931	5,165827	3,863982	3,993463	3,364645	3,199512	3,355131	3,065774	4,114018	3,910139	3,964366	3,66031	3,417181	3,232646	3,311462	2,916543	3,657868	3,399668	3,719601	2,924691	3,397931	3,396502	3,2387	2,851978	3,296846	4,06064	3,038242	3,847033	3,674776	4,128642	3,077993	3,796556	4,155146	3,637478	3,951797	3,461519	4,441756	3,959285	4,519434	3,943046	4,162461	3,258841	3,250436	3,713346	3,655911	3,242023	5,826691	4,373184	3,032118	6,937465	3,147304	3,014822	3,462628	3,252522	3,473842	3,627361
