Vessel Name: 13042020_InCu_KaKr_KK1-57_P1_1
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	AC005013.1	ACO1	ADAM12	ADAMDEC1	ADAR	ADORA3	AIM2	AKAP2	ALOX5AP	ANKRD22	APOBEC3A	APOBEC3G	APOL1	APOL2	APOL3	APOL4	APOL6	ARAP1	ARL9	ASGR1	ATF3	ATF7IP	ATXN1	BATF	BATF2	BRD3	BST2	C19orf66	C6orf100	C9orf91	CAPN15	CASP1	CBFA2T3	CCL13	CCL2	CCL24	CCL7	CCL8	CCNA1	CCR1	CCR2	CD180	CD274	CD38	CD69	CD80	CEACAM1	CFB	CFHR1	CH25H	CHST2	CLEC5A	CLECL1	CMKLR1	CMPK2	CNP	CTAGE1	CX3CR1	CXCL10	CXCL11	CXCL3	CXCL9	CYP2J2	DCT	DDX58	DDX60	DDX60L	DEFB1	DHX58	DOK1	DOK2	DOK3	DTX3L	DUSP7	EIF2AK2	EMP1	EMR3	ENG	ENPP2	EPHB2	EPSTI1	ETV7	EVI2A	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
13.04.2020 19:20:00	0	0.0	1.60055e-05	1.868569e-05	1.789996e-05	8.856049e-05	1.325898e-05	1.786974e-05	1.725369e-05	6.03535e-05	1.707127e-05	1.744322e-05	0.0	1.759733e-05	6.406631e-05	1.893179e-05	2.187267e-05	2.198606e-05	7.740525e-05	1.964655e-05	1.646133e-05	1.828593e-05	1.845618e-05	6.126559e-05	0.0	1.6756e-05	7.630917e-05	2.506237e-05	2.117132e-05	2.264926e-05	1.806861e-05	2.001734e-05	2.744915e-05	2.124643e-05	5.375565e-05	2.1744e-05	0.0	0.0	0.0	0.0	0.0001155201	0.0	1.882238e-05	1.275752e-05	1.480057e-05	2.01403e-05	1.918451e-05	2.061723e-05	0.0	0.0	0.001209341	0.0001083962	1.646263e-05	1.660167e-05	1.531507e-05	2.001774e-05	2.102131e-05	1.888612e-05	2.220445e-05	0.000202874	0.0	0.0	0.0004857869	0.0001535608	0.0	2.478386e-05	0.0001833317	1.462055e-05	1.205779e-05	7.013286e-05	1.407822e-05	0.0001912943	0.0	0.0	0.0	1.48953e-05	2.306699e-05	2.074766e-05	1.407381e-05	1.63071e-05	1.471438e-05	1.445301e-05	6.785896e-05	1.509278e-05	1.582934e-05	0.0	0.0	0.0	0.0002291373	8.200228e-05	1.481661e-05	0.0002100041	1.684294e-05	2.056885e-05	0.000509002
13.04.2020 22:20:00	3	1.313839e-05	2.340033e-05	2.79575e-05	2.70894e-05	0.000110816	1.910516e-05	2.592637e-05	2.474515e-05	7.192898e-05	2.645417e-05	2.749299e-05	1.875571e-05	2.679305e-05	6.149616e-05	3.355395e-05	3.060478e-05	3.345644e-05	7.121885e-05	3.024366e-05	2.635737e-05	2.803174e-05	2.761639e-05	2.364691e-05	2.472804e-05	2.875699e-05	5.618156e-05	3.71297e-05	2.902513e-05	3.135826e-05	2.992613e-05	2.921274e-05	3.460919e-05	3.300422e-05	2.989357e-05	3.147548e-05	1.963719e-05	2.781772e-05	2.499651e-05	1.996423e-05	0.0001202193	2.689516e-05	2.627202e-05	2.036148e-05	2.226004e-05	3.063127e-05	3.164889e-05	2.759229e-05	1.815133e-05	2.11547e-05	0.001205404	0.0001084332	2.310813e-05	0.0001781985	2.392189e-05	3.286812e-05	3.267611e-05	3.043952e-05	3.006524e-05	0.0002206281	1.847084e-05	2.17054e-05	0.0005096524	0.0001535689	2.979725e-05	3.532338e-05	0.0001891445	2.239951e-05	1.903649e-05	7.873646e-05	2.099119e-05	0.0002028196	1.777576e-05	2.142186e-05	2.928112e-05	2.602024e-05	3.694896e-05	3.266889e-05	2.337158e-05	4.176121e-05	2.36788e-05	2.19183e-05	6.411649e-05	2.435749e-05	5.999262e-05	2.024423e-05	2.534418e-05	2.751501e-05	0.0002638936	3.492304e-05	2.358907e-05	0.0001868345	2.53228e-05	2.847536e-05	0.0005246444
14.04.2020 01:20:00	6	0.0005475797	0.001058303	0.001487872	0.001502955	0.0009434537	0.000949355	0.0009609772	0.001020847	0.001303501	0.0006733642	0.001291545	0.001843515	0.001530194	0.001140971	0.001100195	0.001596692	0.001159157	0.001148493	0.001677113	0.0007584046	0.00165736	0.001508835	0.001049703	0.0007822651	0.001298882	0.001252076	0.002527012	0.001429006	0.002196913	0.001000549	0.001625253	0.001152426	0.001177294	0.0007985392	0.002701023	0.001888996	0.0008546357	0.002169543	0.001681579	0.001536385	0.001458446	0.0007440366	0.0007060597	0.0007293681	0.001503674	0.001080196	0.001431893	0.000874974	0.0009351362	0.002298803	0.0009549464	0.0006860439	0.0008705414	0.000953294	0.001485529	0.001653765	0.00126394	0.001469532	0.001391172	0.0006029715	0.0005845812	0.002158153	0.00125119	0.0006679556	0.0009910103	0.0009841933	0.0009841757	0.0009293014	0.0008683264	0.0005463947	0.0009185511	0.0008055766	0.0006001112	0.001133209	0.0006552329	0.001931453	0.001728886	0.001437863	0.001201913	0.0006702209	0.0008788022	0.0006613107	0.0008417295	0.0007599378	0.0005955413	0.0005376557	0.001062938	0.001758016	0.001218836	0.0007092322	0.001586441	0.001093973	0.001487731	0.001354529
14.04.2020 04:20:00	9	0.009770973	0.02441647	0.02814605	0.0240651	0.01888352	0.0163663	0.02034859	0.02435426	0.02337559	0.01983076	0.0236826	0.01632648	0.01813147	0.02185224	0.02318816	0.02202024	0.02324644	0.01509107	0.02189283	0.01530709	0.02415979	0.02306911	0.02246947	0.01758253	0.02281698	0.01913269	0.02927071	0.02095667	0.03132624	0.0242155	0.0277877	0.02344871	0.0233741	0.02145126	0.03572165	0.0244571	0.02159303	0.02450078	0.0201028	0.01842035	0.02263168	0.01705509	0.01552904	0.01689955	0.02256657	0.02245018	0.02403794	0.01642157	0.01869614	0.01660951	0.01709819	0.01672285	0.01775483	0.01817629	0.02477867	0.0230785	0.02356207	0.02375963	0.02297141	0.01877603	0.01559188	0.02191657	0.01834055	0.01842599	0.02621739	0.01219929	0.01389842	0.01348411	0.01824549	0.01730479	0.0213573	0.01686822	0.01801468	0.02675507	0.02041131	0.0277373	0.03221779	0.02114247	0.02319134	0.0176982	0.01196586	0.008940684	0.019801	0.02017815	0.01810505	0.01580721	0.02280418	0.02974055	0.02846643	0.01866101	0.02102405	0.02061523	0.0236829	0.02329477
14.04.2020 07:20:00	12	0.04677584	0.09132641	0.1068626	0.09406453	0.07463279	0.0688724	0.07627889	0.08705153	0.08585699	0.08270735	0.09460206	0.06619482	0.06902928	0.07709236	0.08639636	0.08359846	0.09337644	0.05886303	0.08532232	0.06664512	0.08768103	0.08172593	0.08290575	0.07271082	0.08809244	0.07482112	0.11127	0.08173918	0.1118035	0.08913638	0.1061525	0.09056114	0.08941516	0.08299405	0.1241784	0.08694617	0.08292636	0.08583494	0.07242956	0.07036354	0.08625691	0.07014672	0.06143038	0.06390296	0.0820899	0.08384427	0.08969724	0.06213006	0.07136539	0.06600447	0.06839324	0.06729545	0.06700461	0.06988427	0.09352858	0.09382928	0.08365368	0.09024776	0.08769965	0.0681579	0.06368331	0.08084704	0.06671914	0.0736369	0.09514316	0.05141219	0.05556598	0.05109766	0.06872831	0.07448045	0.08481885	0.06787401	0.07376678	0.09899593	0.09350379	0.09887733	0.1100916	0.07225557	0.09029314	0.07349649	0.05287746	0.03982381	0.07841112	0.07834225	0.06778011	0.06752583	0.08993655	0.1145696	0.1059429	0.07006648	0.07816051	0.0782155	0.08495691	0.08472195
14.04.2020 10:20:00	15	0.1217874	0.2444876	0.2844312	0.2456644	0.1832723	0.1823498	0.1903968	0.2136744	0.2144057	0.2152955	0.2415787	0.1731521	0.1785228	0.1909755	0.2165673	0.2207869	0.2392162	0.1518375	0.2166092	0.1817096	0.2281758	0.204119	0.2209948	0.1902224	0.2178815	0.1958833	0.296176	0.1977252	0.2777741	0.2301715	0.2597108	0.2276689	0.2290075	0.2104125	0.2963787	0.2266344	0.2080025	0.2120954	0.1885379	0.1723487	0.2131994	0.175184	0.1557488	0.1511098	0.2074399	0.2122581	0.2490381	0.1569559	0.1778176	0.1694131	0.1784185	0.1766409	0.170294	0.1780255	0.2339511	0.2472917	0.2026678	0.2174576	0.2199907	0.1796434	0.1682103	0.2007798	0.1692458	0.1878928	0.2289707	0.130101	0.1405499	0.1316859	0.1690533	0.2030369	0.2278335	0.1799257	0.1822254	0.2376954	0.2637623	0.2508927	0.2775864	0.1793507	0.23073	0.1944776	0.1400017	0.09951182	0.2057023	0.1879447	0.1746075	0.1652386	0.224435	0.302066	0.2553582	0.1810293	0.2046153	0.1907538	0.2072723	0.2091877
14.04.2020 13:20:00	18	0.2911216	0.5389646	0.6145616	0.54567	0.3961401	0.4294336	0.405867	0.4609481	0.4719666	0.4622893	0.5171323	0.3739677	0.3780127	0.4152521	0.4532812	0.4826973	0.5203103	0.340005	0.4634252	0.4085791	0.4992409	0.445696	0.4948704	0.4094113	0.4510433	0.415697	0.6283354	0.4262483	0.5497599	0.4792879	0.5549578	0.4699253	0.4916952	0.4623176	0.6228909	0.520342	0.451807	0.4410906	0.3949269	0.3758111	0.4404879	0.359485	0.3399974	0.3352093	0.4406958	0.4476181	0.571737	0.3574404	0.4050028	0.3556593	0.3982907	0.3934585	0.3544669	0.3647256	0.5048715	0.513639	0.4310743	0.4659248	0.4615132	0.4085282	0.3636388	0.4214506	0.3759421	0.3939433	0.4472688	0.2881617	0.301383	0.2702702	0.377609	0.4581857	0.5139903	0.3981225	0.3872072	0.4960968	0.6028364	0.5320328	0.5868384	0.3834327	0.4769536	0.4288362	0.3014163	0.2238682	0.4412052	0.3943063	0.3852878	0.3422465	0.4868607	0.6706222	0.5410531	0.3783654	0.4460116	0.4154865	0.4311773	0.4381844
14.04.2020 16:20:00	21	0.6590927	1.065911	1.176713	1.099153	0.7427306	0.8858341	0.7746668	0.8989214	0.9066055	0.909016	0.9613807	0.7508186	0.7239986	0.7936862	0.8778467	0.9412822	0.9994652	0.6877703	0.8900822	0.7842378	0.9737288	0.8481203	0.9730442	0.7929211	0.8414892	0.777497	1.171576	0.8313386	0.9419365	0.8710113	1.059709	0.8765963	0.9458222	0.9002457	1.194177	1.057326	0.8858047	0.8198496	0.7397971	0.7213433	0.8078225	0.6710016	0.6900342	0.6567125	0.8236011	0.8356541	1.093945	0.7369262	0.8209019	0.6948231	0.7760433	0.7636679	0.6530419	0.6709768	0.9295902	0.9621922	0.8028452	0.8828984	0.8928994	0.8188742	0.6870955	0.7823079	0.7315905	0.715005	0.7817422	0.5660376	0.5912938	0.5063744	0.7673429	0.8770563	0.9933144	0.8033144	0.7485536	0.8964045	1.188828	0.9775777	1.056983	0.7168463	0.8766231	0.8335525	0.5897919	0.4434555	0.8990169	0.7851369	0.7212798	0.6529269	0.9285462	1.217105	1.000494	0.6945263	0.8400167	0.8194824	0.7834868	0.8534044
14.04.2020 19:20:00	24	1.368518	1.995072	2.11395	2.065309	1.329379	1.703259	1.3896	1.618674	1.640061	1.661823	1.684342	1.433135	1.302425	1.429451	1.623806	1.708894	1.802848	1.292199	1.598753	1.428032	1.779249	1.49554	1.803083	1.476155	1.498835	1.374072	2.035491	1.516407	1.540834	1.513587	1.911947	1.529899	1.678571	1.600368	2.146558	1.987934	1.582829	1.460827	1.34213	1.266785	1.422089	1.163308	1.302224	1.191096	1.446547	1.493948	1.896949	1.398512	1.517607	1.296458	1.396237	1.403627	1.173913	1.211596	1.604441	1.760782	1.406473	1.553863	1.593359	1.521433	1.242812	1.39791	1.34268	1.221477	1.293837	1.037061	1.092114	0.9347394	1.450413	1.611082	1.790807	1.553488	1.372975	1.539752	2.144198	1.688915	1.819657	1.289331	1.550743	1.488576	1.129932	0.8326437	1.719194	1.459614	1.27236	1.181418	1.683624	2.035034	1.744744	1.233161	1.509227	1.508902	1.355258	1.519793
14.04.2020 22:20:00	27	2.658056	3.450835	3.625763	3.648523	2.237846	3.146387	2.405378	2.768767	2.840192	2.876556	2.852154	2.623382	2.282848	2.412993	2.889661	2.939305	3.057619	2.326055	2.763422	2.484674	3.077517	2.502683	3.204852	2.627251	2.593047	2.427978	3.445366	2.679379	2.472857	2.5575	3.251879	2.542047	2.835829	2.732937	3.595098	3.510676	2.665214	2.543115	2.382826	2.17694	2.397543	1.937815	2.313483	2.048833	2.422354	2.553953	3.203572	2.555391	2.650464	2.350172	2.422966	2.502797	2.015938	2.112032	2.668187	3.102603	2.371314	2.660851	2.733356	2.694645	2.156476	2.447318	2.362898	2.066444	2.067847	1.869836	1.986023	1.688899	2.590025	2.879653	3.11602	2.888849	2.436354	2.5598	3.720363	2.817237	3.029693	2.278463	2.632075	2.558034	2.046057	1.542874	3.080767	2.543246	2.136725	2.071253	2.885393	3.289361	2.881427	2.135478	2.645675	2.631089	2.245454	2.550163
