Vessel Name: 16042020_InCu_KaKr_KK1-58_P3_2
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	AC005013.1	ACE2	ACO1	ADAM12	ADAMDEC1	ADAR	ADORA3	AIM2	AKAP2	ALOX5AP	ANKRD22	APOBEC3A	APOBEC3G	APOL1	APOL2	APOL3	APOL4	APOL6	ARAP1	ARL9	ASGR1	ATF3	ATF7IP	ATXN1	BATF	BATF2	BRD3	BST2	C19ORF66	C6ORF100	C9ORF91	CAPN15	CASP1	CBFA2T3	CCL13	CCL2	CCL24	CCL7	CCL8	CCNA1	CCR1	CCR2	CD180	CD274	CD38	CD69	CD80	CEACAM1	CFB	CFHR1	CH25H	CHST2	CLEC5A	CLECL1	CMKLR1	CMPK2	CNP	CTAGE1	CX3CR1	CXCL10	CXCL11	CXCL3	CXCL9	CYP2J2	DCT	DDX58	DDX60	DDX60L	DEFB1	DHX58	DOK1	DOK2	DOK3	DTX3L	DUSP7	EIF2AK2	EMP1	EMR3	ENG	ENPP2	EPHB2	EPSTI1	ETV7	EVI2A	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
16.04.2020 18:25:00	0	0	0	0	0	1,433695E-05	0	0	0	5,753409E-05	0	5,739463E-05	0	0	0	2,469222E-05	0	0	0	0,0002709345	0	0,000676256	0	0,0006942099	0	6,351742E-05	0,0001947485	0	0	6,509398E-05	0	0,000505142	0	0	0	0,0001299145	0	0	0	0	0	0	0,0001469652	3,448587E-05	0	0	0	2,211995E-05	0,0006752223	0	0	4,533922E-05	0	0	5,197027E-05	0	0	0	0	7,866618E-05	0	0	0	0	5,540952E-05	0	4,208725E-05	0,0002542567	0	0	0,0008330033	0	0	0,0001554305	0	0	0	0	0	0	0	0	0	9,994071E-05	0	0	0	0	8,746945E-05	0	0	0,003421506	0	4,178163E-05	0	5,461512E-05
16.04.2020 21:25:00	3	2,875342E-05	3,655556E-05	6,130315E-05	3,836075E-05	7,381598E-05	3,555862E-05	4,052171E-05	3,87576E-05	4,15605E-05	3,539195E-05	0,0001404392	3,973339E-05	3,115004E-05	2,888277E-05	5,510397E-05	2,740101E-05	2,821803E-05	3,685525E-05	0,0002170874	3,157119E-05	0,0005027967	3,488433E-05	0,0005309004	4,918528E-05	0,0001035407	0,0002261487	2,796387E-05	3,896542E-05	0,0001083712	3,455215E-05	0,0005287157	3,937411E-05	3,492756E-05	4,588717E-05	0,000156909	3,998727E-05	3,209757E-05	3,199433E-05	3,274891E-05	3,801682E-05	3,367887E-05	0,0001129558	3,305818E-05	4,391998E-05	3,598089E-05	3,603803E-05	4,566082E-05	0,0008518086	4,360167E-05	3,765233E-05	9,162827E-05	4,179404E-05	3,490391E-05	3,697196E-05	3,718976E-05	0,0001414253	4,19661E-05	5,244293E-05	0,000106131	4,404005E-05	3,448389E-05	3,637341E-05	2,759243E-05	8,62828E-05	4,005645E-05	9,046323E-05	0,000210917	3,918223E-05	4,435421E-05	0,0004357999	5,505581E-05	5,067618E-05	0,0001808325	2,928423E-05	0,0001282741	4,333332E-05	4,949318E-05	3,057807E-05	5,026905E-05	3,779775E-05	3,638595E-05	4,220145E-05	0,000132795	4,104347E-05	4,758708E-05	3,947324E-05	4,441751E-05	0,000160348	4,092102E-05	4,736714E-05	0,003317018	5,643804E-05	5,389376E-05	7,455569E-05	0,0001044903
17.04.2020 00:25:00	6	0,01099175	0,01516161	0,02213735	0,01238011	0,01041846	0,01084446	0,0102951	0,02204116	0,01338541	0,01096272	0,009898087	0,0103247	0,02205258	0,02660251	0,020674	0,01997549	0,01998091	0,02348002	0,02124286	0,0158025	0,01597646	0,02253752	0,0179777	0,0200905	0,02078813	0,0352019	0,02313406	0,0127151	0,02292999	0,02866305	0,01960664	0,02972477	0,02469355	0,03015243	0,0182793	0,0106481	0,01638217	0,03116224	0,03737839	0,03294646	0,03594517	0,02340638	0,03082932	0,0382334	0,03848102	0,04005814	0,02286428	0,01509391	0,01824294	0,02851368	0,03504033	0,03473094	0,03016283	0,03672428	0,04680695	0,02494176	0,03362769	0,03190846	0,02584196	0,01677842	0,02914173	0,06730397	0,03989417	0,04045972	0,03573163	0,04280443	0,04856494	0,0399766	0,04228554	0,03451293	0,03192092	0,01725111	0,01907817	0,03254468	0,02667008	0,0305577	0,04621825	0,02172564	0,0299253	0,04015736	0,03508044	0,02784249	0,02043862	0,01629519	0,02020907	0,0391705	0,02556444	0,0299096	0,03111823	0,02163727	0,02100935	0,02670101	0,03241311	0,03518391	0,02454788
17.04.2020 03:25:00	9	0,2747713	0,3442637	0,3717461	0,2812579	0,2401512	0,2703847	0,2315571	0,407287	0,3623223	0,253482	0,2658692	0,2277977	0,4079554	0,4185333	0,3604905	0,3095095	0,3299606	0,3451559	0,4743902	0,3593104	0,3590124	0,4278249	0,3935742	0,3506115	0,3621025	0,5287057	0,3938991	0,3285903	0,3720382	0,4390181	0,3868647	0,4077887	0,4071606	0,4292147	0,3474315	0,2733168	0,2907957	0,4370506	0,4208112	0,464382	0,4485744	0,3704746	0,5000273	0,5058169	0,491221	0,521466	0,4151499	0,2996009	0,3148597	0,4133095	0,4843274	0,4974902	0,4624628	0,4815666	0,5683171	0,3659654	0,4533021	0,4210061	0,4355612	0,2684765	0,3673327	0,6849607	0,4653758	0,4491167	0,5577621	0,5534281	0,9251964	0,5018576	0,5598611	0,5420836	0,5822706	0,3328084	0,3375843	0,4280417	0,3921795	0,6401539	0,4933125	0,3887226	0,4194145	0,478754	0,48386	0,5371822	0,4150283	0,3726752	0,385555	0,5907871	0,4064868	0,4569356	0,6828629	0,4691325	0,4405663	0,4209396	0,4319329	0,5120633	0,3888689
17.04.2020 06:25:00	12	0,6772862	0,773554	0,8328125	0,7262478	0,5649598	0,6495	0,5867795	0,9112231	0,8044144	0,5913495	0,6173005	0,5692876	0,8042592	0,8430422	0,7611686	0,6197254	0,688748	0,7157214	0,9942069	0,7307394	0,741592	0,8496217	0,77187	0,7713822	0,7446898	0,9546089	0,7671424	0,6565837	0,7551154	0,8453699	0,8112812	0,8062434	0,8081083	0,8433793	0,7108613	0,5917209	0,6148074	0,8148398	0,7886132	0,8457859	0,8321766	0,74492	0,9648022	0,9518605	0,9144421	0,8564079	0,8187756	0,6831226	0,6714876	0,7862937	0,9165748	0,9417841	0,8233955	0,9218179	1,062565	0,6936929	0,8312447	0,7899047	0,8098333	0,6122286	0,7201983	1,137222	0,8304697	0,8193628	1,051001	1,079261	1,718722	0,8984798	1,041222	1,095954	1,203774	0,8266148	0,7233093	0,8004704	0,7631855	1,483412	0,9092829	0,7092618	0,8589892	0,862851	0,8882656	0,9802223	0,8118121	0,8404537	0,8257619	1,224663	0,8929649	1,008598	1,501477	0,9087884	0,8897218	0,8373337	0,8462353	0,9831485	0,7676046
17.04.2020 09:25:00	15	0,9026775	1,02457	1,099097	0,9855605	0,728422	0,8602411	0,7812616	1,177878	1,031679	0,7753518	0,7819197	0,7754915	0,9896572	1,030742	0,9396756	0,7436193	0,8484894	0,8788528	1,22165	0,9180577	0,9085222	1,030447	0,9669665	0,9588468	0,8988913	1,126303	0,9260719	0,800128	0,9267113	1,021809	1,006119	1,004491	0,970911	1,014927	0,858227	0,7671217	0,7647021	0,9689706	0,9331611	0,9974931	0,982582	0,9041241	1,155923	1,133829	1,076881	1,008239	1,00016	0,8623981	0,8386137	0,9456242	1,071667	1,10599	0,9591374	1,103495	1,267015	0,8234069	0,9719278	0,9717602	0,9655377	0,778721	0,9018928	1,299552	0,9676104	0,9709947	1,223113	1,373338	2,020103	1,052286	1,24013	1,326449	1,421468	1,09058	0,8802732	0,9503094	0,9256943	1,959741	1,058958	0,8464639	1,034059	1,014433	1,044132	1,1235	0,969478	1,027285	1,07629	1,650949	1,179302	1,243951	2,000193	1,133182	1,081609	1,051902	1,025791	1,205749	0,9411135
17.04.2020 12:25:00	18	1,021109	1,13991	1,220388	1,100364	0,7960832	0,9566445	0,8610538	1,286935	1,121514	0,8665144	0,857688	0,8598979	1,073807	1,115968	1,031711	0,799018	0,9296467	0,934495	1,330401	1,011288	0,9857489	1,111212	1,055607	1,053958	0,9669558	1,214433	1,002846	0,8670632	0,9949033	1,099359	1,092527	1,068946	1,037709	1,085026	0,9112759	0,8458775	0,8305788	1,046172	0,9866415	1,069954	1,054563	0,9685922	1,246883	1,213186	1,148656	1,086344	1,077703	0,9231014	0,9097936	1,003663	1,129976	1,164739	1,017853	1,161116	1,367798	0,8749034	1,037055	1,033561	1,020036	0,8562714	0,9804741	1,387189	1,035763	1,046799	1,294005	1,483328	2,124562	1,105575	1,309778	1,436382	1,517206	1,179488	0,942841	1,015969	1,011865	2,211966	1,133837	0,8899431	1,089525	1,072718	1,116915	1,191407	1,039967	1,087709	1,172317	1,982008	1,297765	1,329802	2,314512	1,215002	1,150912	1,143331	1,104469	1,308186	1,008619
17.04.2020 15:25:00	21	1,072238	1,198053	1,264358	1,150348	0,8341141	0,9956131	0,8849776	1,33102	1,160054	0,8945433	0,8761531	0,8903398	1,099427	1,151349	1,063009	0,8108793	0,9526829	0,9647551	1,394369	1,041096	1,010468	1,147457	1,099873	1,081346	0,9924181	1,241725	1,034105	0,9013689	1,019312	1,139954	1,124608	1,101115	1,062865	1,107654	0,9217534	0,8734016	0,8581592	1,062259	1,004713	1,082579	1,069049	0,9921964	1,319633	1,235149	1,172702	1,118116	1,097498	0,9537533	0,9290926	1,025033	1,157359	1,181956	1,037815	1,200362	1,438618	0,8853264	1,057495	1,059379	1,042657	0,8818732	1,012528	1,433781	1,058002	1,061866	1,327331	1,536024	2,207763	1,127195	1,339475	1,471909	1,568731	1,220303	0,9919546	1,047875	1,047218	2,319288	1,166375	0,9219409	1,118878	1,097948	1,140033	1,214396	1,05583	1,117328	1,219007	2,206798	1,335693	1,378268	2,451178	1,271036	1,19486	1,17222	1,106687	1,340824	1,019752
17.04.2020 18:25:00	24	1,100751	1,222056	1,279552	1,1575	0,8442444	1,010188	0,8932328	1,355142	1,185424	0,8991016	0,8795547	0,8967853	1,103716	1,161638	1,061744	0,814036	0,9388868	0,965237	1,446202	1,05003	1,017609	1,154753	1,105174	1,094308	0,9934867	1,259974	1,034347	0,915186	1,016821	1,144386	1,140121	1,097651	1,063305	1,106935	0,9212231	0,8702117	0,8633627	1,079445	1,006445	1,079537	1,067336	0,998736	1,363512	1,238232	1,17418	1,112051	1,099347	0,9563869	0,9275913	1,035111	1,164652	1,187284	1,038181	1,230853	1,459909	0,8787368	1,062115	1,059908	1,033446	0,8811463	1,011058	1,440267	1,061544	1,061352	1,330748	1,572578	2,258186	1,131772	1,351154	1,494886	1,603937	1,229302	1,014565	1,061522	1,05637	2,380606	1,179357	0,9311025	1,121252	1,107718	1,145728	1,236174	1,07157	1,119189	1,214467	2,386201	1,355413	1,429971	2,563485	1,295658	1,177876	1,148656	1,102121	1,359062	1,017517
17.04.2020 21:25:00	27	1,095134	1,224236	1,271995	1,146616	0,8269233	1,006184	0,8806984	1,35475	1,179151	0,8803457	0,8611422	0,8750627	1,06866	1,150111	1,032978	0,8002213	0,9073015	0,9621217	1,465746	1,050368	1,003792	1,145311	1,077618	1,074721	0,9703931	1,250689	1,004882	0,9027992	1,004942	1,132534	1,142762	1,07459	1,024609	1,079914	0,8928452	0,8418426	0,846413	1,064143	0,9851463	1,054439	1,04824	0,9717439	1,373836	1,219094	1,155078	1,084573	1,088315	0,9450211	0,9074463	1,017048	1,155071	1,18201	1,015298	1,227999	1,463925	0,8575909	1,055548	1,043448	1,008582	0,872428	0,9816123	1,420245	1,029632	1,03193	1,308704	1,589247	2,269517	1,113753	1,349494	1,485524	1,619964	1,23875	1,000821	1,041585	1,057691	2,417236	1,165261	0,933371	1,113652	1,094057	1,131131	1,230287	1,076663	1,116042	1,193502	2,561069	1,370489	1,441222	2,606546	1,28948	1,161707	1,13694	1,080283	1,339365	0,9921155
