Vessel Name: 09062020_InCu_KaKr_KK1-76_P4_8
Metric: GFP Integrated Intensity / RFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	MSR1	MT1H	MT1HL1	MT1M	MT2A	MX1	MX2	MYCL	MYD88	NCOA7	NEXN	NKX3-1	NMI	NT5C3A	NUPR1	OAS1	OAS2	OAS3	OASL	OGFR	P2RY14	PALM2-AKAP2	PAQR8	PARP10	PARP11	PARP12	PARP14	PARP9	PCDH17	PDCD1LG2	PDZD2	PGAP1	PHF11	PID1	PIWIL4	PLEKHA4	PLSCR1	PLXDC2	PMAIP1	PNPT1	POLD1	POLI	PPM1K	PSMB8	PSMB9	PTAFR	RAI14	RARRES3	RASA2	RASGEF1B	RASGRP3	RGL1	RGS1	RHBDD2	RIN2	RNF213	RTCB	RTP4	RUFY4	S100A4	SAMD9	SAMD9L	SAMHD1	SDS	SECTM1	SERPINA1	SERPINB13	SERPINB3	SERPINB4	SERPING1	SIGLEC1	SLAMF7	SLC11A1	SLC15A3	SLC16A10	SLC1A5	SLC25A28	SLFN12L	SLFN5	SOCS1	SP100	SP110	SREK1IP1	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
10.06.2020 16:43:00	30	41.37193	36.41813	37.20879	38.07758	37.86542	39.09477	38.65348	41.83493	39.76741	38.32685	40.48688	42.21882	37.20543	36.39395	39.21199	39.97906	37.76152	49.72154	36.12969	39.20579	36.94434	40.17179	39.36586	37.98399	37.8557	37.19779	39.24091	37.32885	38.69501	37.30645	34.69645	36.78019	39.18832	36.8727	37.86283	39.38225	37.62656	37.60894	39.4277	37.38513	36.57572	39.33845	63.9025	35.27626	55.70656	9,492243	16.32245	9,407466	41.24498	40.04888	37.79395	34.66405	36.59713	38.94057	36.82018	37.67248	16.21027	37.98237	40.93301	40.32605	39.72855	37.2007	28.52588	38.62932	38.30215	30.51485	25.01513	35.57738	7,065589	13,36839	16.69692	38.24809	36.02944	36.30221	35.01805	34.8333	34.28189	34.90902	35.97939	34.2583	35.07246	26.32766	39.04431	42.12302	39.53399	36.61987	34.25146	36.56489	36.88897	37.39569	37.76585	37.0512	39.02735	38.97356
10.06.2020 19:43:00	33	48.05247	42.39327	43.77724	44.42287	44.24643	45.12342	45.1333	48.8143	46.22916	44.95556	47.3362	49.65412	42.94075	42.5367	45.43609	46.79332	43.62233	59.57261	41.30299	45.23721	42.67505	46.40269	45.67566	44.4156	43.60891	42.70823	45.61028	43.30225	44.74582	43.18159	39.60022	42.50093	45.22299	42.0204	43.51343	46.03281	43.52969	43.21354	45.06827	42.79895	41.96569	44.43954	76.87545	40.49098	58.09095	7,173813	16.86485	10,85022	46.7409	45.46514	42.83406	38.94788	41.33551	43.90304	41.81386	42.77963	18.6349	43.14748	46.96025	46.17942	44.66496	42.42398	32.3012	44.02839	43.61213	33.64431	26.57639	37.46255	6,090128	13,89549	20.83947	43.62173	41.63285	41.51909	40.24829	40.20567	38.94905	40.09028	41.49548	39.48072	40.45661	30.46043	45.31337	48.47924	45.79989	42.38599	39.60202	42.11712	42.18467	43.02267	43.85498	43.13868	44.9707	45.20808
10.06.2020 22:43:00	36	54.57796	48.09181	50.05734	50.05642	50.03574	50.62881	51.09487	55.41787	52.40647	51.43727	53.9035	56.58759	48.31901	48.06621	51.39848	53.06585	49.08282	69.04858	46.11112	51.01539	47.71123	52.3162	51.54425	50.53817	49.00831	47.71347	51.20002	48.4872	50.32093	48.52137	44.29938	47.57914	50.00783	46.58129	48.53386	52.16228	48.66176	48.35339	50.12893	47.7988	46.85574	49.48058	88.23565	45.16348	61.98323	6,523995	17.05935	9,929122	51.68458	50.03691	47.68298	42.68814	45.48463	48.01776	46.34181	47.16106	20.85983	47.49387	52.57676	51.43081	49.14077	47.04916	35.96046	49.05429	48.17471	37.51175	27.25095	39.24175	8,159195	13,83376	18.51136	48.45716	46.66142	46.44428	44.84385	44.97574	43.05979	44.98137	46.33194	44.14663	45.2696	34.17	50.72419	54.43649	51.65396	47.64731	44.59428	47.09196	47.11157	48.17825	49.34302	48.76789	50.42211	50.9737
11.06.2020 01:43:00	39	60.04744	53.19308	55.3303	55.33546	55.38404	55.61076	56.48183	61.57258	57.95852	56.97883	59.76048	62.74111	53.11694	52.94608	56.6053	58.67877	54.26315	77.3933	50.13611	55.72851	52.59183	57.52855	56.72561	56.17607	53.92462	52.00025	56.08278	53.14141	55.35704	53.3409	48.31299	52.37582	55.34467	50.98579	52.94058	57.7874	53.59989	52.60369	54.54078	51.87624	51.13076	53.47748	98.95351	49.2615	61.88675	8,642847	16.92863	8,989336	56.19826	53.99682	51.70415	46.07192	49.05262	51.69493	49.92397	50.89753	22.99216	51.75329	57.58598	56.01326	53.06672	50.96742	38.86652	53.26125	51.93554	40.53772	28.06281	40.04633	5,748386	13,0195	19.32531	52.95056	51.20077	50.62667	48.91529	48.81908	46.64032	49.19222	50.81261	48.30566	49.35474	37.6053	55.88152	59.45044	56.78809	52.40034	48.97488	51.49179	51.28322	52.64028	54.15281	53.70557	55.02955	56.22953
11.06.2020 04:43:00	42	65.3867	57.55378	60.3382	60.33035	60.11308	59.98233	61.1242	66.79737	62.76893	62.448	64.99239	68.42175	57.18827	57.50489	61.49605	63.63466	58.5073	85.66463	53.71669	60.15779	56.38539	62.10893	61.12659	61.0628	57.58024	55.69108	60.59716	57.16953	59.67515	57.50725	51.81269	56.08393	58.82714	54.5879	56.82086	62.60538	57.68477	56.50185	58.33575	55.60389	54.8972	57.50878	109.9993	53.10878	57.40901	6,703127	16.71933	6,468104	59.68644	57.54697	55.47882	48.96999	52.30158	54.94481	53.36357	54.30442	25.15944	55.55599	62.03928	60.13589	56.579	54.50611	41.04613	56.87245	55.51369	45.42869	27.83554	41.42059	9,26633	11,47994	35.73698	56.75799	55.09974	54.63934	52.67771	52.63324	49.68815	52.98902	54.64172	52.04777	53.12072	40.47975	59.82096	64.12547	61.6544	56.4807	52.84309	55.49302	55.26451	56.50687	58.48981	57.84606	59.59016	60.70004
11.06.2020 07:43:00	45	69.53775	61.29433	64.65667	64.09129	64.01434	63.77904	65.15231	71.14465	66.8638	66.77132	69.08125	73.37316	60.44775	61.01455	65.03786	67.32709	61.92791	91.60384	56.67552	63.49072	59.61506	65.54843	64.70475	65.38689	61.00521	58.40104	64.01402	60.26649	63.10347	60.89661	54.72855	59.04589	61.89877	57.30986	59.97883	66.87895	61.05394	59.79625	61.32525	58.95956	57.65622	60.64414	123.7302	56.05354	61.31434	6,566041	16.52767	6,374658	62.38214	60.13478	58.16636	51.08167	54.49377	57.7699	55.78912	56.8159	26.99425	58.42169	65.78062	63.4929	59.62444	57.16951	42.98769	59.63787	58.56183	48.52359	28.55475	40.1319	9,570222	11,06418	38.25128	60.03764	57.96913	57.54726	55.59375	55.72897	52.40546	55.75802	57.92237	54.85624	56.08781	42.77547	63.34933	67.6354	65.87738	59.77821	56.35344	58.69514	58.16664	60.05525	61.9143	61.55487	63.20141	64.14916
11.06.2020 10:43:00	48	74.0369	65.16788	68.97439	68.45635	68.5371	67.78269	69.42523	75.56281	71.11361	71.25577	73.33916	78.06171	64.08539	65.65768	68.93459	71.43488	66.18288	97.82263	59.95622	67.04081	63.35623	69.43287	68.61974	69.64511	64.3285	61.8282	67.47167	63.87162	66.54487	64.49015	58.48344	62.49445	66.09068	60.32444	63.43389	71.22977	64.95665	62.89859	64.89162	62.25048	61.05561	63.70771	125.1515	59.145	62.48262	4,839655	16.59618	5,959459	65.53638	63.18285	61.09191	53.65783	57.07105	60.52082	58.64454	59.40285	28.8927	60.9082	69.23864	67.07437	62.39712	59.94787	46.20936	63.15704	61.45135	50.01775	30.17528	39.76677	11,42842	11,22091	35.97636	63.25114	61.09577	60.44169	58.63401	58.66902	55.08491	58.82735	61.40356	58.06644	59.33733	45.00651	67.28955	71.44407	70.74603	63.17821	59.78252	62.19764	61.31858	63.37693	65.49297	65.72554	66.92171	68.26665
11.06.2020 13:43:00	51	77.83957	68.36246	72.88102	71.83573	71.83684	70.92664	72.78722	79.36905	74.54636	74.73794	76.88311	82.24535	66.91836	69.02753	72.62471	75.2437	69.78516	104.3257	62.80778	70.35966	66.42562	72.82569	71.95119	73.6103	67.13265	64.49762	70.50425	66.99385	69.63351	67.56033	61.49206	65.54472	69.23386	62.68213	66.21214	74.42043	67.99874	65.54313	67.64507	65.22983	63.64144	66.45457	143.6514	61.77002	63.49811	10,90702	17.19359	10,73529	67.96428	65.39301	63.73856	55.50482	58.65988	62.55288	60.89756	61.24694	30.76026	63.8222	72.33665	69.91079	64.63764	62.30364	48.62877	65.53297	63.78269	47.31846	31.10088	40.42663	20,63827	16,10114	39.87893	66.11069	63.94027	62.88417	61.26543	61.31418	57.28097	61.25883	64.17718	60.76381	62.20412	47.11397	70.72874	74.82247	74.9682	65.87399	62.91135	64.8	64.08961	66.21854	68.61131	68.75326	69.91051	71.40627
11.06.2020 16:43:00	54	79.28914	69.92972	74.0405	72.75735	72.8104	71.98775	74.07556	80.67422	75.35489	75.8543	77.9816	83.58401	68.05131	69.90945	74.34854	76.34	71.47639	106.4372	63.48147	70.90905	67.35313	73.66226	72.9548	75.16597	68.21793	65.38168	71.658	67.59812	70.7532	68.56618	62.77994	66.29794	69.5127	63.37318	66.94847	75.79738	69.20499	66.72788	68.54727	66.28613	64.72935	67.2454	146.4637	62.90682	1.775229	10,63342	16.66903	6,47995	68.60078	66.0552	64.63593	56.07811	59.26163	62.71785	61.30911	61.95294	31.92083	64.33088	73.0969	70.49454	65.50472	63.17585	49.62367	66.39727	63.96545	48.93229	30.40545	35.20953	22,3206	11,46674	16.15865	66.81341	64.74939	63.96528	62.47919	61.95488	58.1062	62.30946	65.10645	61.59233	63.10756	48.08419	71.23754	75.55035	77.0638	66.59437	64.57646	66.20818	65.25216	67.07596	69.76382	69.96381	70.92891	72.68999
11.06.2020 19:43:00	57	80.87177	71.19458	75.27772	73.625	73.77303	73.15597	75.17919	81.74524	76.14319	76.99236	79.09748	84.50926	68.85532	70.87045	75.82468	77.89701	72.78363	108.3348	64.67362	71.30946	68.56062	74.31767	74.32294	76.75389	68.99953	66.4695	72.65758	68.57832	71.92586	69.70294	63.94022	66.75459	70.07277	63.98975	67.77236	76.78939	70.42019	67.5809	69.09441	67.33168	65.4686	67.1095	146.3869	63.80224	1.838697	8,282119	16.6351	5,713888	68.7823	66.84383	64.99628	56.70715	59.9511	63.11813	61.66181	62.52331	32.95324	64.93584	74.08775	71.11931	66.01118	64.13758	50.15972	67.32498	64.74535	44.38237	30.31423	21.12603	25,54312	13,08608	29.22374	67.66043	65.53481	64.92609	63.487	62.18025	59.02007	63.23062	66.11635	62.20743	63.99786	48.84888	72.269	76.37001	78.96946	66.93333	65.66201	67.26295	66.09904	68.21905	70.89131	71.07584	71.73441	73.62482
11.06.2020 22:43:00	60	81.62814	71.96681	76.15118	74.64233	74.34158	74.15	76.16708	81.99039	76.9753	77.62177	79.56034	85.13947	69.81447	71.76059	76.8929	78.70272	73.67551	109.97	65.11076	72.5013	69.09645	75.09665	75.25543	77.99486	69.53793	67.52235	73.18398	69.56384	72.88531	70.71564	64.78072	66.99899	70.54962	64.3756	68.22342	77.29893	70.66265	68.65959	69.53728	68.13347	66.24654	67.07962	146.9027	64.48466	1.990569	8,325763	17.3449	4,853063	69.4999	66.9922	65.8717	56.79933	60.26838	63.51562	62.30369	63.10117	33.86577	65.50057	74.44637	71.33337	66.2822	65.05721	50.30073	67.32555	65.42242	48.05087	28.98368	20.71006	23,94877	12,77474	15.04377	68.14564	66.07493	65.4492	64.44971	62.99117	59.01403	64.0647	66.89333	62.72032	65.15747	49.90156	73.15103	77.45466	80.68292	67.64019	66.41858	68.17765	67.07055	68.74419	71.55631	72.19627	72.63249	73.91879
12.06.2020 01:43:00	63	81.26419	72.46134	76.37206	75.1059	74.44417	75.0383	76.5028	81.65208	76.87621	77.82722	79.06834	85.30189	70.0572	72.54325	77.63795	79.48184	74.03883	110.9067	65.25573	72.97099	69.27982	75.55904	75.85411	78.58534	69.90546	67.99403	73.92427	69.97994	72.96999	71.35698	65.48705	67.61408	70.64473	64.80706	68.71766	77.86064	70.54734	68.74619	69.67068	68.1761	66.53088	65.86832	23.6714	64.94176	2.006115	7,910535	16.97215	3,601259	69.07063	67.01955	65.96564	57.06155	60.67934	63.75031	62.75855	63.22386	34.89278	65.741	74.87655	71.62598	66.35262	65.05499	50.87376	67.87291	65.62076	49.78686	29.25756	22.96798	22,86856	13,18345	12.27345	68.37464	66.59323	65.90816	65.18069	63.24729	59.63852	64.64541	67.25207	63.30863	65.75349	50.5974	72.95614	77.02222	82.1071	68.32796	67.10855	68.38654	67.61861	69.48368	71.81187	72.49474	72.47182	74.4022
12.06.2020 04:43:00	66	81.49358	72.46108	76.45685	74.84764	74.51955	74.53574	75.9704	80.61969	75.77841	77.51099	78.13471	84.56405	70.04231	72.29954	77.85397	79.30309	74.07005	111.117	65.21262	73.06572	69.24781	74.99628	75.48338	77.95428	69.22598	67.72006	73.37904	69.58066	72.07339	70.90956	65.65609	66.96465	70.11779	64.54946	68.59818	77.60859	70.16685	68.87277	68.72546	67.83251	66.56728	63.84527	23.60603	64.4873	1.952316	5,809791	16.73567	3,634387	68.21994	66.54948	65.54531	56.51291	60.46727	63.65767	62.25518	62.98501	35.31321	65.55154	74.56577	70.99839	65.54021	64.8203	50.70689	67.27165	65.20296	29.41715	29.6345	24.50258	17,27351	12,98253	21.44643	68.67837	66.48579	66.11202	65.17253	63.00421	59.55006	64.44759	66.97652	63.11272	65.70507	51.49503	72.60326	76.43723	81.3623	68.26944	67.18871	68.32613	66.8247	69.40655	71.39719	72.02723	71.97639	73.91337
12.06.2020 07:43:00	69	80.9366	71.9486	76.23403	74.37123	73.32668	73.8528	75.31194	79.03474	73.94975	76.964	77.18451	83.56429	69.36232	71.4836	77.85451	79.35661	73.99682	110.4869	64.76363	71.9766	68.79556	74.56364	75.33953	77.87959	68.57108	67.34513	73.12463	69.61255	71.47117	70.80515	65.86639	66.8912	68.96087	64.03305	68.32888	76.73543	69.28475	68.52058	67.81541	67.65327	66.14088	61.56394	25.10355	64.64948	2.034766	6,451221	16.78767	4,082525	67.56352	66.23176	65.0694	56.39486	60.06031	63.20099	61.70049	62.898	35.90717	64.90507	73.74379	69.85837	64.78547	64.97137	50.30112	66.95232	64.85585	23.95049	30.07429	26.88079	19,04585	15,24158	13.30763	67.60267	66.14085	65.98085	65.20323	62.79924	59.33518	64.42439	66.24087	62.61107	65.69623	51.43176	71.61036	74.99606	81.63869	67.85545	66.97374	67.91405	66.46749	68.62447	71.28632	71.96964	71.52464	73.59419
