Vessel Name: 19042020_InCu_KaKr_KK1-59_P5_2
Metric: GFP Integrated Intensity / RFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	AC005013.1	ACE2	ACO1	ADAM12	ADAMDEC1	ADAR	ADORA3	AIM2	AKAP2	ALOX5AP	ANKRD22	APOBEC3A	APOBEC3G	APOL1	APOL2	APOL3	APOL4	APOL6	ARAP1	ARL9	ASGR1	ATF3	ATF7IP	ATXN1	BATF	BATF2	BRD3	BST2	C19ORF66	C6ORF100	C9ORF91	CAPN15	CASP1	CBFA2T3	CCL13	CCL2	CCL24	CCL7	CCL8	CCNA1	CCR1	CCR2	CD180	CD274	CD38	CD69	CD80	CEACAM1	CFB	CFHR1	CH25H	CHST2	CLEC5A	CLECL1	CMKLR1	CMPK2	CNP	CTAGE1	CX3CR1	CXCL10	CXCL11	CXCL3	CXCL9	CYP2J2	DCT	DDX58	DDX60	DDX60L	DEFB1	DHX58	DOK1	DOK2	DOK3	DTX3L	DUSP7	EIF2AK2	EMP1	EMR3	ENG	ENPP2	EPHB2	EPSTI1	ETV7	EVI2A	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
19.04.2020 18:22:00	0	0,006886051	0,007887983	0,006932652	0,007255335	0,006866088	0,008585257	0,009080761	0,01261325	0,008398858	0,005515418	0,00546114	0,00714644	0,007725128	0,008229034	0,007223036	0,01288911	0,006541896	0,008696713	0,01133338	0,02023346	0,01062357	0,007255021	0,00897932	0,007987546	0,008787248	0,007569864	0,006605841	0,01741916	0,01054027	0,008505433	0,01263648	0,006959603	0,007415767	0,009722999	0,008995106	0,006312181	0,008182979	0,009321142	0,007945723	0,005333545	0,005343622	0,01217136	0,02032617	0,007119109	0,00872754	0,006771723	0,008132393	0,05758901	0,01603235	0,008188991	0,006682782	0,005696238	0,006909756	0,01120008	0,007929766	0,006771178	0,009841	0,01274568	0,008160444	0,007941534	0,003548843	0,004619515	0,006309669	0,00510963	0,006591072	0,007642013	0,006279658	0,006813173	0,005925743	0,009492379	0,01344349	0,01144297	0,009564411	0,007895507	0,007187348	0,01065569	0,009184006	0,007791917	0,006959235	0,005246677	0,007576579	0,00596971	0,01174916	0,007504755	0,006591958	0,008118518	0,01216796	0,02026089	0,01051678	0,009320084	0,03662398	0,006290347	0,006892541	0,006873335	0,005737441
19.04.2020 21:22:00	3	0,006080888	0,00648059	0,005253614	0,00577394	0,006151898	0,007386966	0,007794457	0,0105418	0,007603248	0,005114412	0,004691993	0,006242224	0,006118911	0,006668178	0,006399921	0,01144408	0,005618519	0,007082767	0,009949894	0,01471991	0,009103355	0,005581054	0,007290646	0,006213773	0,007863011	0,006249328	0,00568159	0,01561951	0,009044408	0,006507307	0,01080186	0,005584104	0,006146303	0,007867971	0,008201743	0,005243657	0,007080487	0,008687536	0,007224873	0,004272541	0,004942963	0,01056538	0,01955608	0,005504584	0,007541539	0,00573048	0,006833788	0,04238156	0,0144923	0,006754812	0,00599574	0,005056417	0,005353896	0,0089419	0,006059757	0,006265962	0,008233463	0,007909978	0,006514263	0,006697722	0,003120977	0,003866205	0,005118389	0,004702675	0,005872525	0,006500363	0,005386004	0,005187057	0,005160194	0,005415618	0,01137054	0,009703209	0,008298409	0,007207927	0,006400042	0,009112724	0,007708521	0,007252571	0,006020302	0,00530998	0,006533157	0,005102521	0,01033512	0,00620756	0,006174563	0,007327278	0,01017115	0,01845659	0,008163208	0,007760451	0,02620426	0,005526756	0,005558826	0,005791894	0,004953501
20.04.2020 00:22:00	6	0,005399711	0,005674344	0,004994394	0,005312409	0,005442401	0,006796836	0,006879606	0,01030115	0,00642165	0,004891111	0,004060952	0,005868196	0,005764282	0,005524101	0,005295232	0,009748035	0,005081948	0,006626041	0,009026994	0,01134802	0,008048697	0,005838718	0,006364253	0,005645367	0,007134552	0,005671506	0,004733802	0,01448991	0,008008933	0,005268054	0,01026756	0,005099945	0,005990417	0,00690289	0,007440913	0,00529478	0,00609304	0,007646031	0,006429005	0,004006302	0,004341603	0,009292949	0,01781088	0,005008522	0,006582768	0,005221529	0,006137146	0,01008088	0,01362947	0,005237861	0,005344657	0,004279606	0,004832877	0,007521509	0,006156106	0,005404122	0,006992246	0,006123635	0,005756349	0,005981538	0,00287004	0,003401624	0,004598217	0,004150555	0,004824259	0,005788678	0,004599036	0,004640888	0,004707841	0,004345878	0,009841132	0,009113847	0,007589549	0,006119194	0,005657598	0,008016347	0,006494272	0,006461346	0,005925755	0,004359662	0,00542453	0,004767859	0,009353344	0,005763995	0,005218918	0,006517221	0,009506071	0,01671923	0,007252343	0,007490354	0,004817905	0,0052	0,005202132	0,005276984	0,004466678
20.04.2020 03:22:00	9	0,005042391	0,00502041	0,004461767	0,004798183	0,004795454	0,006228525	0,006146991	0,01012102	0,006010858	0,004615587	0,004010016	0,005147418	0,005082897	0,004782093	0,004629025	0,00877915	0,004366384	0,006267337	0,007956347	0,009186558	0,00733811	0,005584153	0,005946916	0,005048098	0,006698499	0,004996922	0,004172935	0,01343142	0,007310797	0,004698006	0,009083364	0,004035986	0,005487077	0,00678998	0,006636989	0,004788646	0,005285779	0,006847534	0,005899828	0,003544336	0,003856142	0,007966616	0,01659696	0,004679588	0,006189473	0,004461987	0,005470923	0,009282515	0,01300726	0,004947098	0,005220637	0,00375932	0,004114009	0,007178136	0,006028991	0,004751144	0,00647391	0,004463345	0,004767909	0,005341988	0,002300683	0,003047974	0,00407686	0,003847596	0,003784907	0,005020498	0,004445261	0,004352476	0,004088585	0,004459856	0,01022346	0,008051202	0,006662928	0,005510197	0,005140719	0,007795801	0,005635858	0,005920784	0,00492108	0,003890955	0,004673244	0,003977069	0,009299727	0,005053025	0,004877366	0,005650024	0,008485693	0,01565322	0,007175941	0,006836435	0,004531397	0,004944927	0,005218488	0,004685702	0,004076334
20.04.2020 06:22:00	12	0,004799603	0,004502116	0,004038827	0,004654007	0,004598392	0,005409963	0,00602469	0,00960834	0,005775806	0,00435982	0,003376933	0,004834858	0,004308505	0,004257889	0,003865032	0,008562363	0,003496045	0,005388064	0,007320576	0,008932482	0,00697038	0,004989946	0,00522605	0,004734212	0,006228646	0,004784037	0,004013162	0,01260859	0,006832567	0,004346474	0,008629372	0,003370758	0,005239473	0,006324735	0,006426428	0,0043458	0,004859173	0,006361357	0,005367018	0,00285231	0,003543283	0,007271808	0,01499607	0,004278275	0,005927403	0,004125958	0,005166396	0,008282825	0,01122035	0,003944445	0,004853435	0,003643196	0,003568974	0,006346512	0,005579192	0,00450392	0,005791485	0,003954783	0,004526122	0,005287159	0,001986972	0,002829697	0,003843162	0,003867767	0,003569545	0,004549215	0,004060251	0,003640841	0,004018126	0,003653583	0,009326174	0,007583749	0,006118989	0,005077008	0,004980023	0,007038703	0,005481749	0,005228569	0,004416527	0,003712776	0,004365336	0,003786492	0,007690583	0,004622378	0,004669846	0,005126795	0,007940974	0,01398244	0,006475763	0,006110006	0,004397159	0,004378633	0,00438106	0,004199228	0,003396417
20.04.2020 09:22:00	15	0,004322004	0,00455993	0,004233735	0,004586147	0,004834272	0,005097799	0,00571407	0,009654839	0,00629922	0,004000072	0,003345538	0,004254726	0,004589942	0,004030072	0,004030233	0,007432995	0,003933743	0,005415492	0,007427106	0,008291353	0,006673337	0,004427291	0,005455188	0,00430876	0,006559955	0,004977685	0,004337841	0,01239669	0,006736684	0,004151386	0,009044224	0,003499178	0,005056222	0,006326634	0,00623441	0,004342207	0,005276222	0,006386727	0,005126419	0,003028719	0,003678987	0,007441712	0,01449451	0,003891862	0,006037153	0,004214264	0,005710466	0,007786383	0,0106177	0,004243976	0,005406868	0,003661261	0,004184433	0,006361356	0,005345297	0,004763305	0,005627124	0,00396822	0,004345112	0,004604105	0,002221378	0,002784479	0,004006237	0,003528719	0,003742585	0,005121785	0,003637704	0,003771428	0,004139281	0,003104748	0,00821072	0,007436035	0,006072407	0,004789326	0,005001174	0,007048723	0,005109408	0,005664092	0,004718708	0,003747803	0,004344171	0,003792511	0,007107351	0,004359362	0,004636072	0,005358119	0,008079576	0,01390381	0,006095209	0,005841635	0,003981055	0,004203486	0,003851453	0,004061547	0,003165229
20.04.2020 12:22:00	18	0,006151526	0,007269278	0,006339827	0,006847475	0,01018393	0,00737525	0,008789729	0,01108735	0,01398068	0,006804534	0,004838106	0,006423254	0,006687027	0,007990831	0,007817542	0,01040703	0,006586747	0,008732235	0,009117831	0,00811005	0,00872378	0,009012762	0,01011169	0,006192692	0,01187685	0,008934427	0,008554135	0,01977065	0,009186036	0,005933106	0,0150867	0,008386788	0,008008115	0,0101931	0,007677432	0,005345462	0,01095193	0,008376724	0,008891433	0,005231602	0,006462012	0,01051491	0,01552807	0,006816559	0,007830432	0,007058603	0,01013377	0,01044199	0,01421867	0,00668198	0,01085702	0,00769328	0,008448601	0,008580652	0,009636533	0,01025472	0,006992497	0,007987768	0,006024594	0,006238707	0,004486357	0,005169178	0,007609109	0,00904875	0,007291525	0,01201784	0,005466687	0,006295751	0,008401494	0,005550071	0,01170402	0,009416838	0,01034463	0,006717652	0,007442486	0,008952015	0,007866739	0,009533784	0,006375096	0,006688926	0,00733907	0,007633181	0,009442553	0,006026896	0,007289309	0,01808557	0,0142411	0,01723353	0,006622939	0,008164585	0,004126331	0,005752599	0,004879491	0,005211288	0,004272896
20.04.2020 15:22:00	21	0,01430364	0,0198369	0,01681858	0,01756821	0,02713047	0,01913096	0,02372333	0,01680732	0,04316387	0,01526817	0,009891734	0,01836602	0,0161987	0,02167446	0,02076536	0,02492183	0,01759231	0,01955916	0,01690018	0,01010316	0,01718159	0,02256257	0,02876791	0,01289594	0,02972762	0,02047799	0,02081601	0,03631312	0,01763514	0,01261667	0,03310859	0,02213751	0,02183123	0,02489009	0,01219296	0,0112438	0,03134896	0,01598381	0,02525258	0,01034711	0,01708334	0,02031495	0,02154463	0,0156573	0,01540743	0,01510052	0,02468661	0,02011926	0,02950994	0,01697133	0,02741889	0,01797413	0,01983069	0,01554636	0,02350855	0,02341428	0,01271901	0,01913513	0,01214803	0,01477719	0,01273162	0,01452204	0,01760481	0,02709259	0,01925423	0,04151248	0,01236102	0,0165723	0,02021487	0,01350073	0,0241316	0,01588365	0,02504201	0,0140741	0,01585894	0,01368153	0,01585223	0,02335397	0,01617786	0,0170077	0,0179346	0,02080963	0,01703866	0,01348881	0,01558674	0,08060545	0,04968042	0,0288773	0,009024317	0,01672302	0,009293245	0,01161447	0,008754395	0,01254438	0,01080489
20.04.2020 18:22:00	24	0,02853839	0,03754725	0,03492325	0,0353724	0,05204632	0,03808793	0,04606387	0,0269686	0,08563031	0,02593993	0,02025021	0,04000033	0,02931188	0,04229059	0,03838679	0,05446872	0,03261736	0,03367163	0,02892906	0,01454382	0,02725651	0,03995174	0,05615877	0,02673936	0,05289281	0,03649174	0,0342862	0,05629306	0,02955057	0,01957371	0,05938834	0,0412396	0,0423464	0,04456024	0,01710736	0,02181339	0,0571838	0,0265516	0,04927372	0,0164148	0,02922649	0,03056067	0,03174673	0,02952434	0,02527237	0,02357542	0,04739147	0,03397759	0,05269102	0,03056754	0,05184837	0,02888935	0,03457655	0,02576185	0,04568401	0,0434512	0,01921504	0,03318997	0,0208393	0,0292998	0,02418488	0,02553875	0,02753618	0,04930623	0,0359618	0,1051611	0,02063185	0,0321594	0,03339097	0,024028	0,04412085	0,0276978	0,04449594	0,02478148	0,0267907	0,02092473	0,02460577	0,04023968	0,03038589	0,03021178	0,02957598	0,03996113	0,02845588	0,02358593	0,02851919	0,2027669	0,1271897	0,04406399	0,01373717	0,03017243	0,01637446	0,02283164	0,01580836	0,02369191	0,02143015
20.04.2020 21:22:00	27	0,04244334	0,05447476	0,05284723	0,05398938	0,08048797	0,05907663	0,06793522	0,03779881	0,1296852	0,03771469	0,02933694	0,06597546	0,0433572	0,05772609	0,05148054	0,08405606	0,04633406	0,0460038	0,04044241	0,01842879	0,03415745	0,05519589	0,07934511	0,04129315	0,06920414	0,04932405	0,04484969	0,07146444	0,0408621	0,02458995	0,08346356	0,05493907	0,06181929	0,06224218	0,02240728	0,03218099	0,07655945	0,03693805	0,06889468	0,02104948	0,03852525	0,03741157	0,03985587	0,04308276	0,03287438	0,03089715	0,06854264	0,04331256	0,07666308	0,03998897	0,07228399	0,03602766	0,04662054	0,03159068	0,06720595	0,05990456	0,02460446	0,04471214	0,02860309	0,04370312	0,03428623	0,03376878	0,03535491	0,06888356	0,04769465	0,1916429	0,02548156	0,04508504	0,04266031	0,0321109	0,06196675	0,03658504	0,05943497	0,03274779	0,03358074	0,02664528	0,03067392	0,05111915	0,04363964	0,03909884	0,03826289	0,05602105	0,03831382	0,03051729	0,04211728	0,3766568	0,2377632	0,05863307	0,01731725	0,04005021	0,02292094	0,03537741	0,02168968	0,03587407	0,0296455
