Vessel Name: 25-10-2022_KaKr_KK1-81_Screen_S4/4-B3/5_P4_11
Metric: GFP  Integrated Intensity / RFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	Mx2	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
25/10/2022 15:35:00	0	0.007697854	0.005649602	0.004405282	0.004909997	0.005630289	0.004720639	0.0041869	0.00483775	0.003527463	0.004430176	0.004692306	0.006599098	0.009883881	0.005812941	0.004468701	0.005916577	0.005751883	0.009699289	0.005660949	0.006277768	0.006023151	0.007970227	0.00463498	0.007635439	0.006456719	0.007942799	0.007519161	0.006077255	0.006742448	0.007664134	0.003858523	0.006430614	0.008838615	0.00566667	0.006327085	0.005321214	0.007752619	0.006939822	0.006590275	0.007000207	0.02209835	0.007794537	0.006099754	0.005829311	0.004976457	0.008264006	0.005306921	0.005976545	0.003681911	0.005174212	0.003304617	0.002530578	0.00421785	0.004136712
25/10/2022 17:35:00	2	0.008430152	0.006079314	0.00622287	0.00498043	0.005441433	0.005062304	0.004764915	0.005106929	0.00462242	0.005361957	0.005012475	0.007518426	0.009927468	0.005707345	0.004759781	0.006377535	0.005637158	0.008244151	0.006077847	0.006894059	0.006166541	0.007617141	0.005851949	0.008770422	0.006956965	0.007218735	0.008179071	0.006050116	0.006406975	0.006960165	0.003562771	0.007264065	0.009404464	0.006797247	0.006264719	0.005522774	0.00595329	0.006457325	0.006749669	0.006499168	0.02014838	0.006784545	0.0061569	0.005971106	0.004480283	0.00697778	0.004652453	0.005961092	0.004809625	0.005420914	0.004080736	0.003134933	0.004638331	0.004702841
25/10/2022 19:35:00	4	0.08174597	0.05517975	0.0596833	0.05837379	0.05679099	0.0529577	0.04824464	0.06338788	0.05147433	0.0603737	0.05349095	0.06013445	0.05701697	0.05155571	0.04884937	0.05302943	0.05777992	0.05578655	0.04517012	0.05516676	0.05310623	0.0487698	0.05546634	0.07621701	0.06532204	0.05024458	0.04853838	0.05136816	0.0528752	0.04777891	0.04026531	0.05105875	0.06355755	0.06797197	0.0461075	0.04757706	0.04348251	0.04548738	0.06180074	0.05407248	0.04550035	0.05193692	0.04175535	0.06313453	0.05775594	0.04885713	0.04550347	0.05482581	0.0574263	0.0537576	0.05216325	0.05444443	0.05021892	0.05522148
25/10/2022 21:35:00	6	0.2828756	0.2012998	0.2297405	0.2241485	0.2103518	0.2018735	0.1915238	0.2369782	0.2049495	0.2239999	0.2100884	0.2166468	0.2165793	0.2099635	0.1942494	0.2011099	0.2275841	0.218662	0.1850995	0.2152476	0.2113846	0.1902511	0.2089486	0.2643294	0.2353679	0.188303	0.1819063	0.2008381	0.2010135	0.178629	0.1697729	0.1869988	0.2152993	0.2443323	0.1791434	0.1885699	0.1768285	0.1885981	0.2174984	0.2070949	0.1792241	0.1935804	0.1625971	0.2267267	0.2094652	0.1956963	0.1808916	0.2081316	0.2209018	0.2081852	0.2051292	0.2217883	0.2001722	0.2163839
25/10/2022 23:35:00	8	0.7499067	0.5370138	0.6279789	0.610616	0.5738434	0.5447497	0.5151011	0.6433067	0.542587	0.6235085	0.5720789	0.5853848	0.5784635	0.5661544	0.5150311	0.5386913	0.6298221	0.6036423	0.4931455	0.5816386	0.5684931	0.513541	0.5621777	0.7113724	0.6569412	0.5049068	0.4780456	0.5401919	0.5244334	0.4628985	0.4494327	0.4811549	0.5558003	0.6588066	0.4690959	0.4991738	0.4692457	0.4989271	0.5972099	0.5616042	0.4704098	0.5096047	0.432535	0.6170498	0.5763913	0.5197203	0.4827996	0.5647387	0.5825562	0.5675331	0.5347202	0.584836	0.5343627	0.5749848
26/10/2022 01:35:00	10	1.780019	1.325693	1.508466	1.511988	1.457833	1.332414	1.252683	1.587126	1.342777	1.533713	1.410509	1.413874	1.402778	1.408031	1.25793	1.314681	1.530802	1.493847	1.224194	1.418692	1.404468	1.250426	1.376367	1.764605	1.553164	1.247264	1.209423	1.32189	1.307187	1.132402	1.115788	1.172573	1.376919	1.677772	1.161572	1.239165	1.175909	1.256944	1.369236	1.395618	1.157902	1.229077	1.077434	1.56996	1.463629	1.31302	1.221269	1.406263	1.454493	1.406853	1.32885	1.436885	1.34523	1.439368
26/10/2022 03:35:00	12	3.535295	2.753858	3.063007	3.131517	3.015975	2.806869	2.632329	3.294171	2.77871	3.132561	2.953912	2.938042	2.905361	2.976557	2.605674	2.695715	3.114041	3.032357	2.595346	2.90917	2.913595	2.613979	2.843496	3.584273	2.990261	2.603806	2.568077	2.76563	2.770739	2.395653	2.370598	2.469372	2.846465	3.455026	2.433682	2.632297	2.500949	2.654703	2.488711	2.9115	2.427751	2.580301	2.27885	3.234279	2.998473	2.766155	2.589869	2.955087	3.059405	2.954737	2.791243	3.000248	2.824574	2.979074
26/10/2022 05:35:00	14	6.010746	5.01511	5.474395	5.603875	5.343604	5.111834	4.843465	5.874101	4.979605	5.580528	5.313482	5.216715	5.179102	5.387239	4.719956	4.896625	5.52132	5.336108	4.745971	5.199349	5.246534	4.716085	5.116872	6.223522	5.019866	4.723724	4.6542	4.986082	5.054667	4.379885	4.368066	4.533487	5.061766	6.073574	4.46378	4.789605	4.583507	4.832407	3.963213	5.213589	4.442241	4.673509	4.221562	5.724908	5.348608	4.979628	4.711856	5.329182	5.433105	5.268182	5.023573	5.342954	5.073205	5.271961
26/10/2022 07:35:00	16	9.21489	8.216031	8.722734	9.029768	8.528123	8.272378	7.927953	9.384716	8.058623	8.911674	8.586734	8.376878	8.356574	8.698645	7.725225	8.056104	8.819645	8.476126	7.773364	8.348655	8.478014	7.689945	8.270141	9.710137	7.666755	7.735205	7.659344	8.097179	8.172195	7.254762	7.305072	7.562004	8.133376	9.628206	7.384138	7.809833	7.561673	7.926827	5.779219	8.446672	7.313592	7.648554	7.08699	9.095579	8.625761	8.069443	7.733391	8.540377	8.64007	8.435907	8.148701	8.577062	8.178977	8.454539
26/10/2022 09:35:00	18	13.08065	12.32885	12.83466	13.41234	12.75698	12.39134	11.95347	13.81157	12.08441	13.18893	12.81916	12.48356	12.51267	13.00839	11.70353	12.16869	13.0845	12.66841	11.8858	12.38343	12.64813	11.56206	12.30738	14.08376	10.80469	11.7908	11.65901	12.20534	12.30942	11.11103	11.20527	11.52374	12.09226	14.09085	11.22964	11.81419	11.57249	12.0197	7.909073	12.65899	11.19883	11.6201	11.02584	13.28785	12.82826	12.15084	11.62456	12.70601	12.7433	12.53175	12.29149	12.82966	12.19287	12.57699
