Vessel Name: 12062020_InCu_KaKr_KK1-77_P7_8
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	MSR1	MT1H	MT1HL1	MT1M	MT2A	MX1	MX2	MYCL	MYD88	NCOA7	NEXN	NKX3-1	NMI	NT5C3A	NUPR1	OAS1	OAS2	OAS3	OASL	OGFR	P2RY14	PALM2-AKAP2	PAQR8	PARP10	PARP11	PARP12	PARP14	PARP9	PCDH17	PDCD1LG2	PDZD2	PGAP1	PHF11	PID1	PIWIL4	PLEKHA4	PLSCR1	PLXDC2	PMAIP1	PNPT1	POLD1	POLI	PPM1K	PSMB8	PSMB9	PTAFR	RAI14	RARRES3	RASA2	RASGEF1B	RASGRP3	RGL1	RGS1	RHBDD2	RIN2	RNF213	RTCB	RTP4	RUFY4	S100A4	SAMD9	SAMD9L	SAMHD1	SDS	SECTM1	SERPINA1	SERPINB13	SERPINB3	SERPINB4	SERPING1	SIGLEC1	SLAMF7	SLC11A1	SLC15A3	SLC16A10	SLC1A5	SLC25A28	SLFN12L	SLFN5	SOCS1	SP100	SP110	SREK1IP1	STAT1	MAVS	BST2	EIF2AK2	RSAD2	NTC1	NTC2	NTC3	NTC4	NTC5
12.06.2020 10:12:00	0	2.618708e-05	3.56825e-05	0.001006462	9.840036e-05	3.625998e-05	3.001264e-05	0.0003033459	3.211209e-05	3.218131e-05	0.0001165175	0.0001843901	3.223124e-05	3.188636e-05	3.457765e-05	3.718375e-05	3.471053e-05	3.417372e-05	3.671303e-05	9.120271e-05	3.486023e-05	3.88821e-05	0.0001017148	0.0001038272	3.612274e-05	5.945278e-05	3.546168e-05	3.553053e-05	3.262297e-05	4.194496e-05	3.56712e-05	0.0001054494	0.0002443617	3.721768e-05	3.801074e-05	4.611358e-05	7.895823e-05	0.0008535482	3.891344e-05	3.794854e-05	4.185194e-05	4.236465e-05	0.0001534398	0.1382443	0.0001187062	0,09017023	 	0,9291532	0,3715228	2.865868e-05	3.218354e-05	3.756542e-05	7.441841e-05	7.313633e-05	6.533922e-05	2.964929e-05	3.314355e-05	8.947247e-05	3.202044e-05	0.0005220023	2.70073e-05	3.52779e-05	3.078768e-05	2.867007e-05	3.575084e-05	3.637869e-05	0.006616737	 	 	 	 	 	2.937691e-05	6.657671e-05	5.766304e-05	3.455378e-05	3.737743e-05	0.0006645093	3.641419e-05	8.692814e-05	3.812287e-05	4.449051e-05	0.000126845	0.002179035	3.615153e-05	3.962921e-05	4.141231e-05	9.2004e-05	3.973837e-05	3.75291e-05	4.069528e-05	4.18098e-05	9.889642e-05	4.28286e-05
12.06.2020 13:12:00	3	2.493092e-05	3.462175e-05	0.0009633616	8.923285e-05	3.632929e-05	2.703796e-05	0.0002859002	3.207684e-05	2.92993e-05	6.173609e-05	0.0001785842	2.885835e-05	3.247887e-05	3.33557e-05	3.467751e-05	3.360518e-05	3.219493e-05	3.503029e-05	9.059979e-05	3.613003e-05	3.556145e-05	9.963068e-05	9.532031e-05	3.38568e-05	5.437471e-05	3.430527e-05	3.140791e-05	3.342003e-05	3.949472e-05	3.443534e-05	8.364282e-05	0.0002268488	7.665847e-05	3.456584e-05	4.069096e-05	7.383267e-05	0.0009618644	3.580564e-05	3.700752e-05	3.819384e-05	3.966895e-05	0.0001424948	0.1430985	0.0001165349	 	 	 	 	2.884166e-05	6.018983e-05	3.51835e-05	6.839199e-05	7.05475e-05	6.591306e-05	2.927802e-05	3.081307e-05	8.604015e-05	3.094241e-05	0.0004684464	2.617486e-05	3.268122e-05	2.928166e-05	2.797474e-05	3.357724e-05	3.413276e-05	0.006696084	 	 	 	 	0,9186904	2.759484e-05	6.013044e-05	3.419432e-05	3.431641e-05	3.402984e-05	0.0007295721	3.428022e-05	7.68628e-05	3.643487e-05	4.22749e-05	0.000108708	0.001969267	3.394196e-05	3.837203e-05	4.155226e-05	6.728814e-05	3.752915e-05	3.52563e-05	4.004232e-05	4.024718e-05	8.247449e-05	3.869145e-05
12.06.2020 16:12:00	6	7.564948e-05	0.0001295589	0.001064926	0.0003230885	3.206305e-05	9.858127e-05	0.0004344623	0.0002349355	0.0001278058	0.0003054268	0.0002342063	0.000258766	0.0001350574	7.465926e-05	0.0001964358	0.0002988705	2.742225e-05	3.384725e-05	0.0002212782	0.0002030522	0.0001161397	0.0004542273	0.0001888239	0.0001450253	0.0001838649	7.800257e-05	0.0001629914	2.872846e-05	0.000357611	0.0002600419	0.0001419683	0.000362841	0.0001503392	3.197885e-05	0.000294094	0.0002035682	0.001148304	0.0001146604	0.0001348328	0.000180121	0.0004672951	0.0001364677	0.131016	0.0002340733	 	 	 	0,6736163	0.0002004399	0.0002178374	0.0003411043	0.0001227512	0.0002506785	7.367575e-05	0.0003423938	8.166108e-05	8.663609e-05	0.0001770165	0.0005045851	0.0002883077	7.352533e-05	0.0002970322	0.0002933737	0.000289085	0.0003339065	0.006128334	 	 	 	 	 	2.825538e-05	0.0002237865	2.983797e-05	9.341307e-05	2.975382e-05	0.0008239562	0.0003198079	0.0001814517	0.0001721792	9.756372e-05	9.453314e-05	0.002032308	3.086736e-05	0.0001842104	9.622918e-05	0.001739325	0.0001475158	0.0001292851	3.54089e-05	0.0003180193	0.0002615055	0.0001881648
12.06.2020 19:12:00	9	0.004983145	0.005965673	0.006927608	0.005712364	0.003797067	0.00462452	0.006125943	0.006398042	0.004552885	0.00523286	0.007956694	0.005755798	0.005635143	0.006546582	0.005152669	0.005596154	0.005431829	0.01869885	0.005364332	0.006778209	0.008769741	0.0081223	0.007748588	0.004260188	0.005299388	0.007722685	0.006880322	0.006372024	0.005953647	0.004880743	0.005991413	0.005407661	0.006529434	0.006856586	0.00617931	0.006028514	0.006799682	0.005872743	0.005595882	0.006901031	0.007040804	0.002178391	0.1480097	0.006801907	 	 	 	 	0.005063198	0.005909999	0.005349259	0.005152826	0.00677598	0.005789379	0.006835994	0.006638133	0.006877242	0.006231294	0.004892902	0.006161849	0.007229297	0.00781397	0.007020952	0.005849703	0.005327373	0.005620571	 	 	 	 	 	0.005992215	0.00558238	0.005856633	0.005977125	0.005026212	0.005149023	0.005484342	0.005619428	0.006818112	0.005997198	0.006246855	0.008891634	0.006064016	0.005043609	0.003870862	0.03939315	0.00416085	0.005772703	0.003116803	0.005588686	0.004761913	0.004981257
12.06.2020 22:12:00	12	0.0227657	0.02599032	0.02827502	0.0221986	0.01923901	0.02197338	0.02275868	0.02360599	0.02063034	0.02306392	0.02789506	0.02634309	0.02274257	0.0292753	0.02660647	0.02809079	0.02673005	0.08303887	0.02400237	0.02885802	0.03406809	0.034297	0.03175926	0.02311082	0.02387719	0.02658543	0.02752471	0.02739438	0.02636168	0.02561203	0.02360939	0.02772827	0.02857655	0.02748511	0.02826841	0.02415909	0.02231714	0.02696501	0.02692257	0.03075799	0.02776752	0.01477114	0.1457421	0.0291104	0,0482047	 	 	0,9777055	0.02408577	0.02631829	0.02441135	0.02502816	0.0276528	0.02613742	0.02502823	0.02777316	0.03026575	0.02876078	0.02199463	0.02507355	0.03009763	0.03208768	0.02685808	0.02554041	0.0294332	0.005360707	 	 	 	1,991835	 	0.02835266	0.02679969	0.02734938	0.0270537	0.02778941	0.02428017	0.02764261	0.02934544	0.02837108	0.02833304	0.02850915	0.02737728	0.02421363	0.02512412	0.02415239	0.1312876	0.02071487	0.02298049	0.01934717	0.02142453	0.02130251	0.02133082
13.06.2020 01:12:00	15	0.05092097	0.05790215	0.05900852	0.05037001	0.04509566	0.0478446	0.04798785	0.05317269	0.04804184	0.05299139	0.05659555	0.0584389	0.05453804	0.06588986	0.06514852	0.06277389	0.05957568	0.2073984	0.05133797	0.06413314	0.07246579	0.07449529	0.0687732	0.0551601	0.05149373	0.0583078	0.0585105	0.06169778	0.05795822	0.0598304	0.05131383	0.06661055	0.06227551	0.0610667	0.06423747	0.05364824	0.0478684	0.06116906	0.06023455	0.06899569	0.0608763	0.03942535	0.1393885	0.0620743	 	 	 	0,7323405	0.0521691	0.05613489	0.05530524	0.05464443	0.06187651	0.05449252	0.05655017	0.05491508	0.06654763	0.06219069	0.05105468	0.05565688	0.06468903	0.06851759	0.05600267	0.05968793	0.0651214	0.04181768	 	 	 	2,888358	 	0.06343706	0.05863846	0.05794889	0.05894748	0.06195195	0.05692177	0.06368855	0.06548141	0.06351059	0.06232891	0.06066896	0.05631837	0.05396347	0.05921859	0.05178744	0.2382326	0.04847802	0.05076117	0.04670253	0.04630323	0.04910899	0.04665412
13.06.2020 04:12:00	18	0.0825188	0.09556971	0.09312262	0.08789495	0.07644213	0.08221403	0.08117206	0.08848907	0.07958592	0.08989523	0.08924611	0.09469281	0.09104294	0.1034063	0.1099595	0.1076872	0.1021075	0.3859265	0.0867439	0.1079799	0.1202639	0.1230213	0.1122903	0.09263777	0.08198883	0.09364161	0.0934092	0.101973	0.0900641	0.09530076	0.08052492	0.1081661	0.09962026	0.09791709	0.1057058	0.08756571	0.08280477	0.09880788	0.0980804	0.1080547	0.09643798	0.07532651	0.08994	0.09604852	 	 	 	0,312124	0.08757666	0.09153945	0.08902614	0.08822133	0.09850174	0.08692332	0.09179346	0.08773223	0.1107843	0.1039166	0.08884452	0.09058648	0.107773	0.1054697	0.09044005	0.09840836	0.1049491	0.08565799	 	 	 	2,099324	 	0.1023997	0.09451228	0.09453616	0.09574992	0.09985583	0.09414679	0.1007785	0.1091222	0.1029802	0.1050921	0.09814677	0.09139585	0.09366806	0.09928468	0.08769537	0.3421702	0.07793212	0.08888906	0.07919883	0.07793889	0.08053111	0.07905744
13.06.2020 07:12:00	21	0.1159655	0.1294889	0.1296552	0.1227952	0.1090724	0.1184223	0.1152752	0.1210098	0.1160925	0.1276053	0.1205391	0.1344997	0.1257502	0.1357516	0.1535127	0.150185	0.1440549	0.5945655	0.122185	0.150811	0.1648838	0.167004	0.1561253	0.1325075	0.1118278	0.1259256	0.1290828	0.14163	0.1202048	0.129932	0.1097638	0.1505779	0.1365214	0.1393653	0.1448877	0.1210401	0.1125702	0.1353835	0.13166	0.145673	0.1296603	0.1141589	0.09695679	0.132577	 	 	 	0,1121936	0.1207376	0.1270054	0.1217062	0.1213762	0.1346507	0.1182252	0.128222	0.120373	0.1527916	0.1473287	0.1290858	0.1277812	0.1484769	0.1415998	0.1269009	0.1386312	0.1437535	0.1508228	 	 	 	 	 	0.1394895	0.1300523	0.1285464	0.132942	0.1383039	0.1322806	0.1381562	0.1529783	0.1454412	0.1447615	0.134569	0.1291514	0.1371012	0.1467843	0.1290536	0.4351012	0.1069275	0.1248211	0.1128653	0.1100592	0.1121268	0.1113998
13.06.2020 10:12:00	24	0.1442462	0.1606444	0.1610112	0.1522599	0.1362336	0.1456106	0.145921	0.1493545	0.1476341	0.1597	0.1445317	0.1702105	0.1564759	0.1606874	0.1920509	0.1869103	0.1798972	0.801622	0.1520781	0.1931764	0.203412	0.2040986	0.1894215	0.16283	0.1356682	0.1537499	0.1581039	0.1749146	0.1464455	0.1590474	0.1368886	0.1876413	0.1672539	0.1725942	0.1784386	0.1498807	0.1367217	0.1653959	0.1619408	0.1781746	0.1571714	0.1504374	0.08181206	0.1654021	 	 	 	0,09857007	0.1485793	0.1581188	0.1537423	0.1510688	0.1629519	0.1437185	0.1590424	0.1475723	0.1932798	0.1830613	0.1626538	0.1601107	0.1811031	0.1702821	0.1578595	0.171661	0.1798181	0.2009944	0,5147905	 	 	2,505941	 	0.1700464	0.1606517	0.158762	0.1673408	0.17206	0.1662471	0.1707509	0.1921899	0.1842358	0.1804229	0.169123	0.1590297	0.175154	0.1918862	0.1685625	0.5022833	0.1311678	0.1558295	0.1408823	0.1374018	0.1402397	0.1377841
13.06.2020 13:12:00	27	0.1682825	0.1846424	0.187691	0.177557	0.1583342	0.1656912	0.1711834	0.1725414	0.1716797	0.1853663	0.1673181	0.1993718	0.1826227	0.1802052	0.2236971	0.2164018	0.2128123	1.011083	0.1776449	0.2230303	0.2347668	0.2344862	0.2163243	0.1875069	0.1554736	0.1736052	0.1830407	0.20563	0.1680205	0.1794903	0.1590725	0.2156219	0.1917659	0.2018299	0.2050902	0.1729169	0.1566864	0.1880181	0.1848728	0.2035835	0.1794951	0.1852084	0.1417291	0.1896619	 	 	 	0,2022581	0.1721107	0.1814926	0.1759327	0.1709066	0.1866913	0.162309	0.1826931	0.1710547	0.2268318	0.2134884	0.192197	0.1890753	0.2088928	0.1941034	0.1800296	0.1956085	0.2034708	0.2446755	 	 	 	2,852995	 	0.19604	0.1837053	0.1836309	0.191605	0.1977752	0.1931089	0.1971327	0.2237684	0.2144435	0.2072351	0.1952032	0.185495	0.2109457	0.2320583	0.1965997	0.5478763	0.1543444	0.182643	0.1624871	0.1617725	0.1599311	0.1580677
