Vessel Name: 15052020_InCu_KaKr_KK1-68_P3_5
Metric: RFP Integrated Intensity / GFP Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	EZH1	FABP4	FAM105A	FAM107A	FAM110A	FAM20A	FAM46A	FAM72A	FBXO6	FCAR	FFAR2	FGL2	FOS	FPR2	GBP1	GBP3	GBP4	GBP5	GLIPR2	GLS	GMPR	GPC4	GPR141	GPR155	HAPLN3	HAVCR2	HELZ2	HERC5	HERC6	HES4	HESX1	HLA-B	HLA-C	HMHA1	HSH2D	IDO1	IFI16	IFI27	IFI35	IFI44	IFI44L	IFI6	IFIH1	IFIT1	IFIT2	IFIT3	IFIT5	IFITM1	IFITM2	IFITM3	IFNE	IFNG	IGF2BP3	IL15	IL15RA	IL1A	IL1RN	IL4I1	IRF1	IRF7	IRF9	IRG1	ISG15	ISG20	ITPKB	KCNE3	KLF7	LAG3	LAMP3	LAP3	LGALS3BP	LGALS9B	LILRA1	LILRA5	LRCH2	LRRC25	LY6D	LY6E	MAP3K1	MBD4	MCM2	MEF2BNB	MNDA	MS4A4A	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
15.05.2020 10:56:00	0	1,971975E-05	0,0002344685	2,390917E-05	1,770112E-05	2,266356E-05	1,917575E-05	2,206636E-05	2,334687E-05	6,372628E-05	2,017189E-05	2,409705E-05	4,432321E-05	0,0001815058	2,531029E-05	5,004049E-05	2,554216E-05	1,99928E-05	2,167227E-05	2,353236E-05	2,52362E-05	2,442906E-05	1,925439E-05	2,336532E-05	2,240253E-05	2,221154E-05	1,980762E-05	2,181711E-05	1,887134E-05	2,443466E-05	2,107857E-05	1,735956E-05	2,352654E-05	2,217908E-05	2,062425E-05	6,206126E-05	2,527597E-05	0,0001486019	2,505127E-05	2,721093E-05	5,696442E-05	2,601882E-05	2,485571E-05	1,866404E-05	2,565725E-05	2,955447E-05	2,452946E-05	2,90625E-05	2,996539E-05	8,06545E-05	2,218193E-05	0,0001907878	2,454601E-05	2,693286E-05	2,411625E-05	1,886883E-05	2,41396E-05	2,39819E-05	2,127903E-05	2,271502E-05	2,359158E-05	2,15751E-05	2,659367E-05	2,868661E-05	2,392759E-05	2,733706E-05	2,67803E-05	2,426831E-05	2,70016E-05	2,239885E-05	6,710282E-05	2,652522E-05	2,003892E-05	2,406806E-05	0,0001385511	2,29383E-05	0,0007535023	6,074776E-05	2,148542E-05	1,936993E-05	2,342256E-05	0,0002209189	2,330576E-05	2,285716E-05	2,107688E-05	2,132525E-05	6,153758E-05	1,973017E-05	2,022374E-05	0,0001505013	2,194383E-05	2,037678E-05	2,166682E-05	2,481027E-05	0,0001548554	2,305277E-05
15.05.2020 13:56:00	3	0	0,0001528978	0	0	0	0	0	0	5,354841E-05	0	0	9,448073E-05	0,0001529494	0	2,838567E-05	0	0	0	0	0	0	0	0	0	1,620523E-05	0,0001076993	0	0	5,026623E-05	0	0	0	0	0	3,554805E-05	0	0,0001162469	8,33237E-05	0	2,858267E-05	0	0	0	0	0	2,873501E-05	0	1,986681E-05	6,952513E-05	0	0,0001533325	9,252782E-05	5,500034E-05	0	8,419572E-05	0	0	0	0	0	0	4,132903E-05	0	1,785804E-05	0	0	0	0	0	3,57348E-05	0	0	0	0,0001164123	0	0,0005019762	4,026183E-05	0	0	0	0,0001713091	1,437858E-05	0	0	0,0001477186	9,0354E-05	0	0	0,0001230682	0	0	0	0	0	0
15.05.2020 16:56:00	6	0,091075	0,1239619	0,1081828	0,1104113	0,1181956	0,1010991	0,1146189	0,1156821	0,1230581	0,1080639	0,1178816	0,06913988	0,1375248	0,1511636	0,1143892	0,1501337	0,1319657	0,1562648	0,1135464	0,09526133	0,15129	0,1415592	0,1477667	0,08818285	0,1081482	0,1536149	0,1963486	0,1459206	0,1579234	0,1264302	0,1504611	0,164858	0,1799686	0,1271713	0,1824571	0,1110289	0,1305537	0,1885164	0,196337	0,2026774	0,1793465	0,1370181	0,1721209	0,1636645	0,1533097	0,1974767	0,1952208	0,09223384	0,08701483	0,1695229	0,1825104	0,1195509	0,1704264	0,1420247	0,1877058	0,1440265	0,1841721	0,1808039	0,1652806	0,1178946	0,2353304	0,1747964	0,1982699	0,2121393	0,1484259	0,1737139	0,1762746	0,1806029	0,1809408	0,1475964	0,1838785	0,03775921	0,1080148	0,1684337	0,1628314	0,1441363	0,1126341	0,1538795	0,1300671	0,1487438	0,1526706	0,1748051	0,174464	0,140824	0,09778117	0,1404052	0,1560801	0,1486788	0,1528783	0,136443	0,1331415	0,1156472	0,1107228	0,0997529	0,1224708
15.05.2020 19:56:00	9	0,9007305	1,253174	0,9911153	1,061194	1,09111	1,046649	1,089867	1,109123	1,067017	1,071508	1,070039	0,8124236	1,207424	1,224968	0,9416273	1,400664	1,217129	1,271465	1,080027	0,9393535	1,244761	1,200996	1,263756	0,865406	0,9333695	1,154418	1,35649	1,159639	1,332096	0,9807695	1,224749	1,169987	1,411676	0,9921407	1,364472	0,9862164	1,13723	1,420807	1,391574	1,456138	1,307169	1,1818	1,257629	1,268926	1,378248	1,515304	1,440712	1,034243	0,8243911	1,279252	1,211912	1,018196	1,365452	1,180676	1,372493	1,065611	1,287939	1,297423	1,137854	1,053982	1,712136	1,391069	1,39179	1,601676	1,269266	1,365319	1,40219	1,351865	1,171946	1,191778	1,415967	0,5975294	0,9627792	1,104805	1,335347	1,095088	1,100095	1,333855	1,137543	1,270334	1,227513	1,327383	1,306683	1,136827	0,9372684	1,221485	1,279107	1,307754	1,620024	1,200634	1,051013	1,087398	1,062918	1,036028	1,10246
15.05.2020 22:56:00	12	1,667641	2,023825	1,662309	1,809028	1,757577	1,770668	1,843815	1,838961	1,726398	1,790401	1,634578	1,44273	1,9484	1,9062	1,576055	2,195131	1,989109	1,959342	1,774588	1,694836	1,994804	1,848355	1,940975	1,508831	1,560891	1,794213	2,075502	1,858159	2,071066	1,575786	1,883346	1,855461	2,182804	1,631343	2,130403	1,69298	1,842357	2,206543	2,084887	2,154706	2,016486	1,90383	1,918496	2,029814	2,248017	2,39743	2,177947	1,786875	1,430443	1,919482	1,906054	1,720482	2,073421	1,854715	2,044907	1,662855	1,92641	1,951355	1,787842	1,725128	2,664174	2,083814	2,049224	2,366912	1,968055	2,103209	2,180968	2,041122	1,779042	1,891548	2,096582	1,13113	1,603767	1,708572	2,074224	1,803904	1,797926	2,048717	1,830656	1,974899	1,921788	2,054067	1,945612	1,845278	1,63942	2,067717	2,09327	2,004274	3,103723	1,970752	1,756584	1,807441	1,808837	1,702965	1,755506
16.05.2020 01:56:00	15	2,023227	2,378807	1,983588	2,118771	2,054907	2,086882	2,166308	2,135443	2,013922	2,092873	1,868052	1,75612	2,290704	2,168461	1,907696	2,482433	2,31378	2,214986	2,114789	2,02775	2,290324	2,126429	2,229312	1,855017	1,842758	2,104062	2,382671	2,181393	2,359237	1,914597	2,156536	2,134634	2,459223	1,95854	2,372604	2,025077	2,183119	2,487065	2,352612	2,427915	2,289948	2,210457	2,159718	2,353164	2,637672	2,746258	2,455034	2,126355	1,776006	2,171462	2,171538	1,997749	2,346444	2,131932	2,288993	1,937687	2,184348	2,177273	2,084547	2,07666	3,302076	2,34058	2,274539	2,630393	2,221973	2,40009	2,496277	2,297185	1,994673	2,216574	2,348752	1,413614	1,864053	1,983546	2,292303	2,125368	2,104563	2,345439	2,147156	2,299444	2,181968	2,326454	2,170965	2,19183	2,005436	2,723532	2,51182	2,323436	4,000004	2,279803	2,128837	2,149659	2,184563	2,021792	2,05139
16.05.2020 04:56:00	18	2,172749	2,52026	2,111696	2,259501	2,174366	2,24012	2,311604	2,280906	2,117472	2,23122	1,97881	1,940104	2,442272	2,279134	2,059178	2,620317	2,474995	2,357799	2,253786	2,14255	2,431258	2,257925	2,366358	2,044901	1,959552	2,258342	2,500125	2,317049	2,454227	2,061451	2,295686	2,245817	2,562807	2,111636	2,51192	2,143554	2,317485	2,603851	2,468952	2,533857	2,400055	2,35877	2,277458	2,499909	2,79489	2,92169	2,596587	2,301819	1,949798	2,290598	2,2853	2,154718	2,468454	2,245654	2,44235	2,057143	2,30453	2,312821	2,213391	2,21163	3,686227	2,449479	2,38626	2,741472	2,344917	2,543715	2,639637	2,403672	2,098508	2,360636	2,461294	1,552505	1,993479	2,108438	2,425438	2,271751	2,248147	2,519747	2,306057	2,455712	2,313932	2,471036	2,308967	2,363843	2,147671	3,125355	2,649738	2,466029	4,553806	2,4102	2,301595	2,278177	2,33368	2,167183	2,185629
16.05.2020 07:56:00	21	2,278403	2,605502	2,180765	2,331047	2,255236	2,331828	2,390393	2,331398	2,150625	2,298941	2,040077	1,996657	2,526679	2,340908	2,152857	2,721329	2,560855	2,434869	2,331637	2,224685	2,497046	2,337412	2,462997	2,143493	2,061303	2,329709	2,580252	2,387681	2,534716	2,153911	2,387429	2,304158	2,635645	2,16979	2,578844	2,200932	2,407072	2,676023	2,549021	2,590181	2,460235	2,446766	2,339915	2,604772	2,938466	3,076857	2,673285	2,373964	2,016161	2,376838	2,359044	2,23395	2,519681	2,323251	2,520096	2,137394	2,355626	2,393007	2,255459	2,293851	3,927798	2,521766	2,448405	2,836226	2,419399	2,617943	2,743485	2,465242	2,157102	2,422887	2,544223	1,606646	2,057768	2,154602	2,517892	2,354934	2,344843	2,632629	2,414818	2,558524	2,3879	2,547795	2,405438	2,444761	2,220651	3,39167	2,707865	2,585791	4,808262	2,517426	2,392562	2,381266	2,404412	2,249151	2,260043
16.05.2020 10:56:00	24	2,298867	2,656006	2,215363	2,368713	2,287507	2,390242	2,438094	2,376533	2,172064	2,335747	2,062392	2,012153	2,573352	2,370027	2,178675	2,787135	2,636075	2,471869	2,397001	2,282659	2,567032	2,427043	2,512581	2,195752	2,132084	2,381711	2,66722	2,422269	2,59732	2,199465	2,456374	2,362753	2,691861	2,177347	2,633955	2,214606	2,470271	2,731942	2,596996	2,628536	2,492303	2,496358	2,398466	2,685848	3,053118	3,191512	2,726829	2,427926	2,020301	2,455568	2,413641	2,288063	2,562022	2,367864	2,592221	2,16029	2,40175	2,471502	2,31447	2,338059	4,140713	2,573087	2,524323	2,930229	2,477671	2,708074	2,81247	2,494459	2,192168	2,461965	2,607332	1,661501	2,133414	2,207702	2,619941	2,419285	2,42524	2,762058	2,499794	2,612356	2,458856	2,599403	2,441722	2,50485	2,239909	3,595077	2,766973	2,655854	4,96	2,587113	2,45153	2,435095	2,457087	2,275819	2,298731
16.05.2020 13:56:00	27	2,299528	2,692094	2,220111	2,375971	2,317067	2,406449	2,457385	2,386343	2,170139	2,353254	2,079437	1,991872	2,604516	2,386687	2,186994	2,836808	2,665198	2,482181	2,435769	2,301142	2,599233	2,462457	2,554614	2,197132	2,194537	2,413935	2,725317	2,463418	2,635422	2,229757	2,521348	2,3859	2,708869	2,179997	2,649634	2,208067	2,517773	2,765953	2,640503	2,65204	2,515484	2,518052	2,445817	2,726123	3,100919	3,279108	2,746631	2,460247	2,040457	2,507228	2,442637	2,321959	2,572753	2,39163	2,638394	2,171762	2,420477	2,517511	2,331465	2,367726	4,34537	2,603835	2,548783	3,013018	2,513569	2,762951	2,866744	2,533577	2,198168	2,470954	2,648911	1,70812	2,192609	2,224072	2,682675	2,473865	2,491198	2,866179	2,546528	2,648302	2,534964	2,645311	2,454133	2,552034	2,260935	3,809161	2,836611	2,688399	5,117752	2,628029	2,471374	2,462897	2,47693	2,288607	2,292474
