Vessel Name: 18-10-2022_KaKr_KK1-79_Screen_S4/4-B1/5_P4_10
Metric: GFP  Integrated Intensity / RFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS1	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	NTC1	NTC2	NTC3	NTC4	NTC5	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	NTC1	NTC2	NTC3	NTC4	NTC5
18/10/2022 16:10:00	0	0.01143537	0.01747466	0.0089802	0.009054296	0.01269346	0.01318356	0.01224462	0.007956946	0.0081046	0.008338684	0.00881024	0.008034756	0.009231951	0.01285036	0.008914523	0.0100589	0.008996717	0.01031837	0.007787758	0.01041945	0.01075935	0.01066585	0.01061415	0.01833901	0.01519924	0.01144757	0.008941813	0.009487355	0.01060212	0.008430684	0.01354457	0.008354086	0.009063492	0.01090127	0.01199765	0.01167865	0.01105715	0.008507097	0.009013579	0.01114298	0.008557582	0.007598625	0.009754624	0.01045559	0.006203177	0.007400751	0.007563483	0.007862413	0.004498551	0.007912844	0.008913114	0.01166604	0.0131618	0.008449901	0.0100562	0.00819955	0.006563397	0.006474889	0.006021703	0.006846098
18/10/2022 18:10:00	2	0.01323473	0.01573068	0.01143381	0.01138787	0.01651134	0.01710825	0.01405699	0.01024284	0.01237019	0.01108184	0.01136708	0.01252744	0.01170362	0.01407672	0.01037535	0.01221808	0.01197477	0.01248204	0.009871753	0.01103086	0.013595	0.01197964	0.01159609	0.01295007	0.01445372	0.01306401	0.01036049	0.01064459	0.0115072	0.009523953	0.01524411	0.0100759	0.01035363	0.01214031	0.01496762	0.01359897	0.01141575	0.009137698	0.01100638	0.01398291	0.01005785	0.007911785	0.0115858	0.01102095	0.009112256	0.008711111	0.009150743	0.009511762	0.007143896	0.01002322	0.01282518	0.01378267	0.01779977	0.01129765	0.01312079	0.01010434	0.01090569	0.008883298	0.008630149	0.009566697
18/10/2022 20:10:00	4	0.06621183	0.07746417	0.07040803	0.07656846	0.09476852	0.0935403	0.07129764	0.06474861	0.08902581	0.08393005	0.08123815	0.08203775	0.07902389	0.06922252	0.06586225	0.07129065	0.07072663	0.0787121	0.06307937	0.0569815	0.07626054	0.06122309	0.069428	0.07416893	0.06705885	0.06002571	0.05752275	0.05237691	0.05351847	0.05329433	0.07806317	0.06753138	0.05859107	0.06888432	0.07887043	0.05915592	0.05879329	0.0594893	0.05976792	0.08118773	0.06826723	0.05008756	0.05844631	0.06194199	0.06648809	0.06028499	0.06796342	0.05640851	0.06364318	0.07064801	0.0803175	0.07362017	0.08644499	0.0656448	0.07307201	0.07099032	0.08363312	0.07911193	0.07431226	0.0718595
18/10/2022 22:10:00	6	0.2156366	0.2593107	0.2346276	0.2545323	0.2884868	0.2847482	0.2364409	0.2282035	0.2888354	0.2772509	0.2664228	0.2688684	0.248545	0.2215989	0.2245942	0.2480279	0.2300396	0.2519687	0.2201747	0.1941394	0.2499227	0.2085893	0.2296762	0.240052	0.2088111	0.1913399	0.1859483	0.172935	0.1733742	0.1785812	0.2586254	0.2267286	0.1968757	0.218694	0.2485758	0.192167	0.1963048	0.1999093	0.1930955	0.2624244	0.2324582	0.1741926	0.1972447	0.2063061	0.2324016	0.2109494	0.2323578	0.1987348	0.2277352	0.231128	0.242264	0.2344065	0.2529377	0.2168039	0.2420138	0.2332948	0.2726995	0.2574292	0.2508094	0.2407963
19/10/2022 00:10:00	8	0.5218985	0.6775696	0.59015	0.6407488	0.7379735	0.7466666	0.5960307	0.5794227	0.7329037	0.709635	0.6639772	0.6815853	0.6349503	0.5521036	0.5748767	0.6349092	0.58548	0.6184722	0.5617422	0.488068	0.6185558	0.5272609	0.5800176	0.6065116	0.5132003	0.4998833	0.4660569	0.436834	0.4290793	0.4506637	0.6456104	0.5676357	0.4807898	0.5298032	0.6217289	0.460477	0.4830877	0.4998839	0.4810084	0.70578	0.5860003	0.4500219	0.4856677	0.5202736	0.5855872	0.5311323	0.6041579	0.51603	0.5685251	0.5910347	0.6208916	0.587653	0.6075231	0.5575587	0.6112577	0.6132959	0.7062543	0.6559621	0.6422392	0.6294743
19/10/2022 02:10:00	10	1.190851	1.611485	1.390937	1.494427	1.701914	1.747226	1.40629	1.371068	1.724581	1.636925	1.531957	1.584113	1.462939	1.279831	1.342093	1.476973	1.3524	1.447924	1.311397	1.158829	1.41806	1.210502	1.3627	1.424566	1.173076	1.158297	1.098666	1.01772	0.9932537	1.055299	1.493043	1.30108	1.104132	1.235104	1.436247	1.054918	1.112473	1.16208	1.125269	1.599948	1.376005	1.053862	1.120876	1.223787	1.362478	1.261062	1.426035	1.219247	1.306378	1.410518	1.456598	1.37742	1.364917	1.316671	1.420276	1.478586	1.64685	1.551294	1.523921	1.506555
19/10/2022 04:10:00	12	2.376678	3.24187	2.830243	3.006887	3.320357	3.427459	2.845768	2.845705	3.439614	3.234251	3.075024	3.195037	2.927936	2.595452	2.768565	2.98232	2.727695	2.893624	2.698361	2.370745	2.84067	2.495704	2.803186	2.835283	2.374903	2.314692	2.251741	2.122751	2.061664	2.161959	2.972853	2.621206	2.265584	2.525984	2.840516	2.16838	2.268358	2.351399	2.297655	2.948664	2.793573	2.183628	2.303777	2.507647	2.761024	2.573727	2.914292	2.523085	2.651458	2.920115	2.902048	2.791671	2.678749	2.683942	2.888718	2.967983	3.274797	3.114726	3.083403	3.048929
19/10/2022 06:10:00	14	4.168431	5.716963	5.060181	5.313659	5.717091	5.911325	5.065514	5.125226	5.954751	5.666727	5.400759	5.612813	5.161468	4.662753	5.030702	5.289187	4.876344	5.083536	4.861351	4.279524	4.990331	4.497862	4.980662	5.034693	4.230887	4.065626	4.079065	3.901772	3.817344	3.952815	5.180189	4.632959	4.069161	4.566394	4.890349	3.913873	4.122317	4.256861	4.193036	4.810838	4.967576	4.010706	4.219082	4.557594	4.976087	4.648822	5.263046	4.608485	4.78195	5.272845	5.107844	4.967485	4.624026	4.836631	5.142551	5.226631	5.76345	5.480206	5.430058	5.400815
19/10/2022 08:10:00	16	6.586943	8.990713	8.202489	8.479198	8.947144	9.240531	8.159065	8.321196	9.298667	8.905357	8.627665	8.960638	8.249231	7.510862	8.232175	8.532181	7.879732	8.13345	7.882671	7.037971	7.923697	7.369096	8.023018	8.039182	6.855769	6.426426	6.752172	6.456454	6.362945	6.571164	8.181689	7.460852	6.662248	7.468359	7.601339	6.392698	6.827449	7.025643	7.012931	7.164902	7.998795	6.699523	6.962725	7.511681	8.105706	7.676237	8.599073	7.685216	7.930244	8.55794	8.186985	7.968966	7.240319	7.856368	8.24293	8.327191	9.138414	8.782289	8.71211	8.6821
19/10/2022 10:10:00	18	9.565493	13.01485	12.07468	12.40015	12.70689	13.17678	12.04478	12.29432	13.38812	12.88443	12.63449	13.17533	12.04662	11.10756	12.27823	12.56151	11.71445	11.90091	11.6183	10.67121	11.5354	11.0433	11.69361	11.71809	10.142	9.222083	10.23301	9.768845	9.758837	9.997243	11.92332	11.03887	10.01962	11.08788	10.94549	9.543965	10.34536	10.62525	10.71118	9.860214	11.76286	10.28132	10.46821	11.28411	12.09752	11.58169	12.7223	11.60408	11.93729	12.62778	11.92798	11.67025	10.34452	11.59685	12.0888	12.30567	13.25658	12.8897	12.84616	12.79235
