Vessel Name: 18-10-2022_KaKr_KK1-79_Screen_S4/4-B1/5_P5_10
Metric: GFP  Integrated Intensity / RFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	NTC1	NTC2	NTC3	NTC4	NTC5	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
19/10/2022 12:10:00	20	0,02313766	0,03541626	0,02505283	0,02504444	0,03873817	0,04015371	0,03072917	0,02982097	0,03598263	0,03999542	0,03809455	0,03079178	0,04877712	0,03736531	0,04933578	0,04888461	0,0432366	0,03631081	0,03477965	0,04307911	0,04699261	0,03866464	0,03749812	0,03820198	0,0348966	0,04812407	0,0551494	0,04985807	0,05498067	0,05434573	0,03838953	0,05775476	0,05935791	0,02824736	0,03448671	0,04481711	0,05928101	0,06000209	0,06507933	0,08452401	0,05433244	0,04937704	0,05884285	0,04584637	0,05028537	0,03941409	0,04807221	0,05135498	0,05102477	0,03044004	0,05503969	0,05486926	0,03779277	0,02686227	0,03509416	0,03564195	0,03205677	0,03681767	0,03648824	0,03936876
19/10/2022 14:10:00	22	0,04538378	0,07339514	0,0530014	0,05104065	0,09066521	0,08898751	0,06733254	0,06572384	0,08095606	0,09466719	0,08036707	0,06577503	0,1000627	0,0691607	0,09701633	0,09705121	0,08933108	0,07040068	0,07400548	0,08418878	0,09560313	0,07538885	0,07664022	0,08290321	0,07151964	0,09536884	0,1081603	0,1022206	0,1107091	0,1053435	0,07418342	0,1145366	0,1161592	0,0576071	0,07098417	0,08164563	0,1200122	0,1160429	0,1338441	0,15973	0,1161983	0,09810199	0,1190031	0,08982877	0,1034413	0,08635478	0,1019505	0,09758187	0,09979713	0,06409823	0,1210241	0,1183823	0,07752974	0,05577499	0,07571554	0,07931659	0,06888723	0,0783445	0,07899721	0,08741572
19/10/2022 16:10:00	24	0,0708641	0,1158287	0,08750524	0,07913952	0,1569637	0,1544609	0,1067572	0,1074961	0,1331508	0,1571898	0,1237807	0,1075018	0,1609058	0,09807572	0,1455626	0,1488208	0,140399	0,1061471	0,1163466	0,1295055	0,1476877	0,114198	0,116749	0,1349922	0,1119323	0,1481819	0,1624144	0,1616378	0,169962	0,1599894	0,1143466	0,1743916	0,1773814	0,08681744	0,1107102	0,1205148	0,1860033	0,1744465	0,2103858	0,2423656	0,1911825	0,151057	0,1847061	0,1366877	0,1578695	0,1358682	0,160173	0,1441411	0,153422	0,1016044	0,2030333	0,2025884	0,1224828	0,08565744	0,1243418	0,1322048	0,1126285	0,1214519	0,1286894	0,1439534
19/10/2022 18:10:00	26	0,09654655	0,1561712	0,1262001	0,1070543	0,2376417	0,2369493	0,1471405	0,1495472	0,1852726	0,2242664	0,1657443	0,1525977	0,2327949	0,1221967	0,1917288	0,1977277	0,1887769	0,1393843	0,1600635	0,1693814	0,1982994	0,1496577	0,1576443	0,1915567	0,151668	0,194233	0,2166151	0,2267093	0,2308138	0,2161993	0,1552082	0,2332637	0,2327396	0,1211836	0,1485807	0,153083	0,249849	0,2308528	0,2888057	0,3227121	0,2672715	0,2063066	0,2478275	0,1815841	0,2105624	0,186388	0,2180764	0,1866389	0,2057697	0,1426048	0,2999228	0,3072379	0,1725022	0,1162604	0,1756823	0,1916084	0,1606143	0,1680533	0,1803133	0,2083328
19/10/2022 20:10:00	28	0,1219038	0,1974602	0,1665767	0,1333959	0,3353213	0,3375529	0,1871506	0,1900634	0,2366611	0,2917897	0,2071689	0,1992515	0,3123212	0,1434408	0,2316237	0,2423315	0,2336337	0,1703196	0,2048272	0,2070182	0,2441134	0,180461	0,1970548	0,2495615	0,1903332	0,2380502	0,2676126	0,2935081	0,2874676	0,2654744	0,1928088	0,2835637	0,2832152	0,1510441	0,1886494	0,1794873	0,3136199	0,2813522	0,36328	0,3991923	0,3435259	0,2566432	0,3034336	0,223533	0,2574417	0,2327474	0,2769968	0,2242835	0,2530624	0,1830653	0,4213546	0,4374196	0,2140582	0,1425739	0,2256619	0,2543365	0,2067887	0,2143068	0,2344708	0,2784953
19/10/2022 22:10:00	30	0,1455583	0,2324911	0,2034635	0,1585898	0,4449924	0,4459532	0,2248834	0,2247136	0,2836739	0,3505298	0,2430056	0,2432384	0,384911	0,1580706	0,2664942	0,2790717	0,2687591	0,1969218	0,2428547	0,2381429	0,2847673	0,2035588	0,2311459	0,3014499	0,2241338	0,2729441	0,3098027	0,3551861	0,3339722	0,3056748	0,2237957	0,3227569	0,3240036	0,1786484	0,2247798	0,20311	0,3616573	0,3240023	0,4283415	0,4626461	0,4108661	0,2974491	0,3509911	0,2592801	0,2995148	0,271557	0,3281052	0,2517945	0,2920081	0,221842	0,5442464	0,5708559	0,2526397	0,1649746	0,2683395	0,315525	0,2521913	0,2561801	0,2858531	0,3479229
20/10/2022 00:10:00	32	0,1659139	0,2556468	0,2330521	0,1756447	0,5505574	0,5576841	0,2569642	0,2532156	0,3208885	0,3965617	0,2697062	0,2787987	0,4471352	0,1672631	0,2902486	0,3053271	0,2934465	0,2200514	0,2737566	0,2573602	0,3109784	0,2186753	0,2556903	0,345557	0,2514931	0,2977527	0,3405394	0,3995862	0,3664669	0,3308977	0,2461688	0,3469734	0,3504743	0,2000553	0,2531139	0,2166445	0,4003638	0,355141	0,4811814	0,5051212	0,4609466	0,3239008	0,38483	0,2827455	0,3273958	0,3003786	0,3723694	0,2686945	0,319191	0,2548768	0,6672158	0,7095326	0,2805926	0,1822837	0,3046883	0,3673803	0,2896796	0,2913379	0,3279754	0,4108799
20/10/2022 02:10:00	34	0,1784566	0,2697698	0,253662	0,18626	0,6548026	0,6668901	0,2796782	0,2727373	0,3436765	0,428924	0,2877387	0,3058134	0,4888678	0,1699107	0,3013041	0,3167855	0,3062762	0,2327834	0,2944747	0,2694593	0,3243709	0,2250049	0,2693473	0,3747027	0,266285	0,3051611	0,3568905	0,4301818	0,3861241	0,3462283	0,2568648	0,3632534	0,3666587	0,2133376	0,2722169	0,2246882	0,4223224	0,3725501	0,5140935	0,5337384	0,4927056	0,3400884	0,4041479	0,2956737	0,3450868	0,3172299	0,3988021	0,2768154	0,3316559	0,2783686	0,7808436	0,8371099	0,3010506	0,191692	0,3296402	0,4091448	0,315935	0,3180994	0,3593502	0,4558609
20/10/2022 04:10:00	36	0,18557	0,2777702	0,2688811	0,1915949	0,7438954	0,7641406	0,2898538	0,2822989	0,3542126	0,4439232	0,2954885	0,3221545	0,5169426	0,1685989	0,3050998	0,3213921	0,3100229	0,2400795	0,30604	0,2723716	0,3307188	0,2272753	0,275635	0,3906005	0,2741322	0,3051773	0,3609148	0,4451881	0,3929761	0,3484393	0,2607008	0,3611509	0,369975	0,221865	0,2826342	0,2261667	0,4280896	0,3729234	0,5276526	0,5422565	0,5097914	0,3445494	0,4088181	0,2970358	0,3520841	0,3258341	0,4111454	0,2802278	0,3358327	0,2942521	0,8827258	0,9473834	0,3123134	0,1955487	0,3459541	0,4365954	0,3330355	0,3334906	0,3803925	0,490106
20/10/2022 06:10:00	38	0,187816	0,2767386	0,2753268	0,1931244	0,8261117	0,855167	0,2928939	0,2840868	0,3549935	0,4470682	0,2958405	0,3284564	0,5271696	0,1654884	0,3029411	0,3187194	0,3062578	0,239641	0,3081551	0,2684898	0,3264383	0,2224517	0,2732833	0,393855	0,277701	0,2976271	0,3556518	0,4483382	0,3889865	0,3447781	0,2600501	0,3537527	0,3653899	0,2224388	0,2901036	0,2215537	0,4279384	0,370017	0,5271303	0,5359716	0,5090576	0,3404567	0,4051197	0,2946784	0,3503382	0,3266064	0,41269	0,2750592	0,3317953	0,3012333	0,9691557	1,050367	0,3110425	0,1947038	0,3489187	0,4560598	0,3401468	0,3402368	0,3919272	0,5047472
